id,group,evaluationOfHilltown,group,impressionOfFriends,expectations,attitudeOfFriend,attitude,transiency,evaluationOfManagement,evaluationOfPhysicalAmenities,satisfactionInField,satisfactionInWorkplace,education,evaluationOfCoResidents,pastExperience,occupation
366_b,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,favorable,favorable,NA,poor,some_high_school,NA,NA,semiskilled
367_b,b,favorable,b,unfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,fair,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
368_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,poor,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
369_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,NA,grade_school_or_less,NA,NA,semiskilled
370_b,b,favorable,b,favorable,NA,ambivalentFriend,liberal,permanent,NA,NA,good,NA,grade_school_or_less,NA,NA,semiskilled
371_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,good,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
372_b,b,NA,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,some_high_school,NA,biracial_living_experience,semiskilled
373_b,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,good,poor,NA,unfavorable,NA,NA
374_b,b,NA,b,NA,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,NA,NA,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
375_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,permanent,NA,favorable,NA,NA,NA,NA,biracial_living_experience,NA
376_b,b,favorable,b,unfavorable,NA,ambivalentFriend,liberal,NA,NA,NA,poor,hard_to_say,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
377_b,b,favorable,b,NA,conflict,NA,NA,NA,NA,favorable,fair,NA,NA,NA,biracial_living_experience,NA
378_b,b,favorable,b,favorable,NA,NA,NA,permanent,NA,favorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
379_b,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,NA,hard_to_say,some_high_school,NA,NA,unskilled_domestic_and_personal_service
380_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,hard_to_say,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
381_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,hard_to_say,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
382_b,b,favorable,b,unfavorable,conflict,liberalFriend,liberal,NA,NA,NA,NA,poor,grade_school_or_less,NA,biracial_living_experience,semiskilled
383_b,b,unfavorable,b,NA,NA,NA,NA,NA,NA,NA,poor,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
384_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,poor,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
385_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,NA,NA,NA,hard_to_say,good,some_high_school,NA,NA,unskilled_domestic_and_personal_service
386_b,b,unfavorable,b,NA,NA,ambivalentFriend,liberal,asLongAsEligible,NA,favorable,fair,NA,some_high_school,NA,NA,semiskilled
387_b,b,favorable,b,favorable,NA,ambivalentFriend,ambivalent,untilBetterPlace,NA,favorable,good,NA,NA,NA,NA,NA
388_b,b,favorable,b,favorable,conflict,NA,NA,asLongAsEligible,NA,favorable,NA,good,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
389_b,b,favorable,b,unfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,poor,high_school_graduate,NA,NA,semiskilled
390_b,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,favorable,hard_to_say,NA,NA,NA,NA,NA
391_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,unfavorable,poor,NA,NA,NA,NA,NA
392_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,poor,fair,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
393_b,b,favorable,b,favorable,integration,liberalFriend,liberal,untilBetterPlace,NA,favorable,NA,hard_to_say,NA,unfavorable,biracial_living_experience,NA
394_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,fair,NA,NA,NA,NA,NA
395_b,b,favorable,b,NA,NA,liberalFriend,liberal,untilBetterPlace,NA,favorable,poor,poor,NA,NA,NA,NA
396_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,neverThoughtAboutIt,favorable,favorable,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
397_b,b,NA,b,noComments,NA,NA,NA,untilOwnHome,NA,favorable,hard_to_say,NA,NA,NA,NA,NA
398_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,untilBetterPlace,favorable,favorable,hard_to_say,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
399_b,b,favorable,b,favorable,integration,NA,NA,permanent,NA,favorable,good,NA,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
400_b,b,unfavorable,b,NA,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,unfavorable,poor,NA,NA,NA,NA,NA
401_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,fair,high_school_graduate,NA,NA,white_collar_or_skilled
402_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,untilBetterPlace,unfavorable,favorable,NA,hard_to_say,grade_school_or_less,NA,biracial_living_experience,semiskilled
403_b,b,favorable,b,NA,conflict,NA,NA,asLongAsEligible,NA,NA,poor,NA,NA,NA,biracial_living_experience,NA
404_b,b,favorable,b,favorable,NA,ambivalentFriend,liberal,NA,favorable,favorable,hard_to_say,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
405_b,b,NA,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,fair,NA,some_high_school,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
406_b,b,favorable,b,NA,mutual_acomodation,ambivalentFriend,liberal,NA,NA,NA,poor,good,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
407_b,b,NA,b,favorable,conflict,NA,NA,asLongAsEligible,NA,favorable,fair,poor,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
408_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,good,good,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
409_b,b,favorable,b,NA,mutual_acomodation,NA,NA,untilOwnHome,NA,NA,poor,NA,grade_school_or_less,NA,biracial_living_experience,semiskilled
410_b,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,favorable,favorable,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
411_b,b,favorable,b,noComments,NA,liberalFriend,ambivalent,asLongAsEligible,NA,NA,good,NA,NA,favorable,NA,NA
412_b,b,favorable,b,favorableAndUnfavorable,NA,ambivalentFriend,liberal,untilBetterPlace,NA,favorable,NA,good,grade_school_or_less,NA,NA,white_collar_or_skilled
413_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,favorable,NA,hard_to_say,some_high_school,favorable,biracial_living_experience,semiskilled
414_b,b,unfavorable,b,unfavorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,poor,high_school_graduate,NA,biracial_living_experience,semiskilled
415_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,ambivalent,asLongAsEligible,NA,favorable,fair,NA,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
416_b,b,favorable,b,NA,mutual_acomodation,NA,NA,NA,NA,favorable,fair,poor,NA,NA,biracial_living_experience,NA
417_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,untilOwnHome,NA,favorable,poor,good,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
418_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,hard_to_say,NA,favorable,biracial_living_experience,NA
419_b,b,favorable,b,favorable,conflict,ambivalentFriend,ambivalent,asLongAsEligible,NA,favorable,NA,NA,NA,NA,biracial_living_experience,NA
420_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
421_b,b,NA,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,NA,good,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
422_b,b,favorable,b,NA,NA,liberalFriend,liberal,permanent,NA,NA,NA,hard_to_say,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
423_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,good,good,high_school_graduate,favorable,NA,unskilled_domestic_and_personal_service
424_b,b,NA,b,unfavorable,NA,NA,NA,NA,NA,favorable,fair,fair,high_school_graduate,NA,NA,white_collar_or_skilled
425_b,b,favorable,b,NA,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,poor,NA,NA,NA,NA,NA
426_b,b,unfavorable,b,favorable,NA,liberalFriend,liberal,untilOwnHome,NA,favorable,NA,poor,high_school_graduate,favorable,NA,unskilled_domestic_and_personal_service
427_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,good,poor,NA,unfavorable,NA,NA
428_b,b,NA,b,favorable,NA,NA,NA,permanent,NA,NA,poor,NA,high_school_graduate,favorable,NA,white_collar_or_skilled
429_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,poor,NA,NA,NA,NA,NA
430_b,b,favorable,b,favorable,conflict,NA,NA,NA,NA,NA,NA,poor,some_high_school,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
431_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,NA,favorable,NA,good,poor,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
432_b,b,favorable,b,NA,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,poor,poor,NA,NA,biracial_living_experience,NA
433_b,b,NA,b,favorable,conflict,ambivalentFriend,liberal,untilBetterPlace,NA,favorable,NA,poor,grade_school_or_less,NA,biracial_living_experience,semiskilled
434_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,asLongAsEligible,unfavorable,NA,poor,poor,NA,NA,biracial_living_experience,NA
435_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,NA,poor,NA,NA,favorable,biracial_living_experience,NA
436_b,b,favorable,b,favorable,NA,liberalFriend,liberal,untilOwnHome,NA,NA,NA,poor,grade_school_or_less,NA,NA,semiskilled
437_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,NA,NA,NA,hard_to_say,NA,some_high_school,NA,biracial_living_experience,semiskilled
438_b,b,favorable,b,favorable,integration,liberalFriend,liberal,permanent,NA,NA,hard_to_say,NA,NA,NA,biracial_living_experience,NA
439_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,ambivalent,asLongAsEligible,NA,NA,NA,poor,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
440_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
441_b,b,favorable,b,favorable,NA,NA,NA,permanent,NA,NA,poor,NA,NA,favorable,NA,NA
442_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,permanent,NA,favorable,NA,NA,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
443_b,b,favorable,b,favorable,integration,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,NA,some_high_school,unfavorable,biracial_living_experience,unskilled_domestic_and_personal_service
444_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,poor,NA,NA,NA,NA
445_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,hard_to_say,good,some_high_school,NA,NA,semiskilled
446_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
447_b,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,favorable,hard_to_say,poor,NA,NA,NA,NA
448_b,b,favorable,b,favorable,conflict,NA,NA,untilOwnHome,NA,NA,NA,poor,NA,NA,biracial_living_experience,NA
449_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
450_b,b,favorable,b,NA,mutual_acomodation,NA,NA,permanent,NA,NA,NA,poor,NA,NA,biracial_living_experience,NA
451_b,b,favorable,b,NA,NA,ambivalentFriend,liberal,asLongAsEligible,NA,favorable,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
452_b,b,favorable,b,NA,conflict,NA,NA,neverThoughtAboutIt,NA,favorable,NA,good,high_school_graduate,NA,biracial_living_experience,semiskilled
453_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,untilOwnHome,NA,NA,hard_to_say,NA,NA,NA,biracial_living_experience,NA
454_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,untilBetterPlace,NA,favorable,NA,fair,grade_school_or_less,NA,NA,semiskilled
455_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,untilOwnHome,NA,favorable,poor,good,NA,NA,biracial_living_experience,NA
456_b,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,fair,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
457_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,permanent,NA,favorable,hard_to_say,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
458_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,NA,poor,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
459_b,b,favorable,b,NA,NA,liberalFriend,liberal,untilOwnHome,NA,favorable,poor,good,NA,NA,NA,NA
460_b,b,unfavorable,b,NA,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,hard_to_say,fair,grade_school_or_less,NA,NA,semiskilled
461_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,poor,some_high_school,favorable,NA,white_collar_or_skilled
462_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA,NA
463_b,b,favorable,b,NA,NA,NA,NA,untilBetterPlace,favorable,favorable,NA,good,some_high_school,NA,NA,white_collar_or_skilled
464_b,b,favorable,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,NA,fair,high_school_graduate,NA,NA,white_collar_or_skilled
465_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,NA,fair,NA,NA,biracial_living_experience,NA
466_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,hard_to_say,hard_to_say,NA,NA,NA,NA
467_b,b,NA,b,favorable,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,poor,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
468_b,b,NA,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,hard_to_say,NA,NA,NA,biracial_living_experience,NA
469_b,b,NA,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,NA,hard_to_say,NA,NA,biracial_living_experience,NA
470_b,b,NA,b,NA,NA,NA,NA,permanent,NA,NA,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
471_b,b,favorable,b,unfavorable,mutual_acomodation,NA,NA,NA,favorable,favorable,NA,NA,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
472_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,poor,NA,NA,NA,NA
473_b,b,favorable,b,favorable,NA,liberalFriend,liberal,untilBetterPlace,NA,favorable,good,NA,high_school_graduate,NA,NA,semiskilled
474_b,b,unfavorable,b,favorable,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,favorable,NA,poor,NA,NA,no_biracial_living_experience,NA
475_b,b,favorable,b,NA,mutual_acomodation,NA,NA,NA,NA,NA,good,NA,NA,NA,biracial_living_experience,NA
476_b,b,favorable,b,favorable,integration,liberalFriend,liberal,asLongAsEligible,NA,NA,poor,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
477_b,b,favorable,b,favorable,integration,NA,NA,NA,NA,NA,NA,NA,some_high_school,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
478_b,b,favorable,b,unfavorable,NA,ambivalentFriend,liberal,untilBetterPlace,NA,favorable,fair,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
479_b,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,fair,grade_school_or_less,NA,NA,semiskilled
480_b,b,favorable,b,NA,NA,NA,NA,untilOwnHome,NA,favorable,hard_to_say,NA,NA,NA,NA,NA
481_b,b,favorable,b,NA,conflict,liberalFriend,ambivalent,asLongAsEligible,NA,NA,poor,hard_to_say,NA,NA,biracial_living_experience,NA
482_b,b,favorable,b,unfavorable,integration,liberalFriend,ambivalent,NA,NA,favorable,poor,good,NA,NA,biracial_living_experience,NA
483_b,b,favorable,b,favorable,NA,liberalFriend,liberal,untilBetterPlace,NA,favorable,hard_to_say,hard_to_say,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
484_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,NA,NA,some_high_school,NA,biracial_living_experience,semiskilled
485_b,b,favorable,b,favorableAndUnfavorable,NA,ambivalentFriend,liberal,asLongAsEligible,NA,NA,good,hard_to_say,some_high_school,NA,NA,unskilled_domestic_and_personal_service
486_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,fair,poor,NA,unfavorable,NA,NA
487_b,b,favorable,b,unfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,poor,good,some_high_school,NA,NA,unskilled_domestic_and_personal_service
488_b,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,poor,some_high_school,NA,NA,semiskilled
489_b,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,NA,poor,NA,NA,NA,NA
490_b,b,favorable,b,favorable,NA,liberalFriend,liberal,permanent,NA,NA,NA,hard_to_say,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
491_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,NA,NA,NA,NA,NA
492_b,b,favorable,b,favorable,NA,liberalFriend,liberal,permanent,NA,favorable,NA,poor,NA,NA,NA,NA
493_b,b,favorable,b,NA,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,hard_to_say,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
494_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,permanent,NA,NA,fair,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
495_b,b,favorable,b,noComments,NA,liberalFriend,liberal,neverThoughtAboutIt,favorable,favorable,hard_to_say,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
496_b,b,favorable,b,favorable,conflict,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,NA,NA,NA,biracial_living_experience,NA
497_b,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,favorable,favorable,NA,poor,some_high_school,NA,NA,semiskilled
498_b,b,favorable,b,unfavorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
499_b,b,favorable,b,NA,conflict,NA,NA,untilBetterPlace,NA,NA,NA,hard_to_say,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
1_w,w,unfavorable,w,favorable,NA,NA,NA,untilOwnHome,NA,favorable,poor,hard_to_say,NA,NA,NA,NA
2_w,w,favorable,w,favorableAndUnfavorable,NA,NA,NA,untilBetterPlace,NA,favorable,poor,NA,NA,unfavorable,NA,NA
3_w,w,favorable,w,NA,NA,ambivalentFriend,liberal,neverThoughtAboutIt,NA,unfavorable,NA,NA,NA,favorable,NA,NA
4_w,w,favorable,w,favorable,mutual_acomodation,liberalFriend,liberal,NA,biracial_living_experience,favorable,NA,poor,grade_school_or_less,NA,NA,white_collar_or_skilled
5_w,w,unfavorable,w,favorable,NA,NA,NA,untilBetterPlace,NA,favorable,NA,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
6_w,w,favorable,w,NA,integration,liberalFriend,ambivalent,permanent,no_biracial_living_experience,unfavorable,good,good,grade_school_or_less,NA,NA,white_collar_or_skilled
7_w,w,favorable,w,favorable,NA,illiberalFriend,illiberal,NA,NA,favorable,NA,fair,some_high_school,NA,NA,semiskilled
8_w,w,favorable,w,NA,mutual_acomodation,NA,NA,untilBetterPlace,no_biracial_living_experience,favorable,good,NA,NA,unfavorable,NA,NA
9_w,w,unfavorable,w,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,poor,NA,unfavorable,NA,NA
10_w,w,favorable,w,favorable,conflict,NA,NA,untilOwnHome,biracial_living_experience,favorable,poor,NA,grade_school_or_less,unfavorable,unfavorable,unskilled_domestic_and_personal_service
11_w,w,favorable,w,favorable,mutual_acomodation,illiberalFriend,ambivalent,asLongAsEligible,no_biracial_living_experience,favorable,fair,good,NA,NA,NA,NA
12_w,w,favorable,w,NA,NA,NA,NA,untilOwnHome,NA,favorable,good,NA,some_high_school,NA,NA,semiskilled
13_w,w,favorable,w,favorable,mutual_acomodation,ambivalentFriend,liberal,untilBetterPlace,biracial_living_experience,unfavorable,NA,NA,high_school_graduate,NA,NA,white_collar_or_skilled
14_w,w,favorable,w,unfavorable,NA,NA,NA,NA,NA,favorable,NA,fair,grade_school_or_less,NA,NA,white_collar_or_skilled
15_w,w,favorable,w,favorable,NA,NA,NA,untilBetterPlace,NA,favorable,fair,poor,some_high_school,NA,NA,white_collar_or_skilled
16_w,w,favorable,w,NA,NA,NA,NA,NA,NA,favorable,NA,poor,NA,NA,NA,NA
17_w,w,unfavorable,w,favorable,conflict,ambivalentFriend,liberal,asLongAsEligible,no_biracial_living_experience,favorable,NA,NA,NA,NA,NA,NA
18_w,w,favorable,w,NA,NA,liberalFriend,ambivalent,asLongAsEligible,NA,favorable,NA,NA,NA,NA,NA,NA
19_w,w,favorable,w,favorable,mutual_acomodation,NA,NA,untilOwnHome,no_biracial_living_experience,favorable,good,good,NA,NA,NA,NA
20_w,w,favorable,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,some_high_school,NA,NA,white_collar_or_skilled
21_w,w,unfavorable,w,favorable,mutual_acomodation,NA,NA,untilOwnHome,biracial_living_experience,favorable,NA,good,NA,NA,NA,NA
22_w,w,favorable,w,unfavorable,mutual_acomodation,NA,NA,NA,no_biracial_living_experience,favorable,hard_to_say,NA,high_school_graduate,NA,NA,semiskilled
23_w,w,unfavorable,w,favorable,NA,NA,NA,untilOwnHome,NA,favorable,NA,NA,high_school_graduate,unfavorable,favorable,white_collar_or_skilled
24_w,w,favorable,w,unfavorable,NA,ambivalentFriend,illiberal,untilBetterPlace,NA,favorable,fair,NA,NA,unfavorable,NA,NA
25_w,w,favorable,w,NA,NA,NA,NA,untilOwnHome,NA,favorable,NA,NA,NA,NA,unfavorable,NA
26_w,w,favorable,w,unfavorable,conflict,ambivalentFriend,ambivalent,NA,no_biracial_living_experience,NA,good,NA,NA,NA,NA,NA
27_w,w,unfavorable,w,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,good,NA,NA,NA,unfavorable,NA
28_w,w,unfavorable,w,favorable,NA,illiberalFriend,illiberal,neverThoughtAboutIt,NA,favorable,poor,NA,some_high_school,NA,NA,semiskilled
29_w,w,unfavorable,w,favorable,NA,NA,NA,neverThoughtAboutIt,NA,NA,NA,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
30_w,w,favorable,w,NA,mutual_acomodation,ambivalentFriend,liberal,untilOwnHome,biracial_living_experience,NA,NA,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
31_w,w,favorable,w,NA,mutual_acomodation,ambivalentFriend,liberal,neverThoughtAboutIt,no_biracial_living_experience,favorable,NA,good,NA,NA,NA,NA
32_w,w,favorable,w,unfavorable,NA,liberalFriend,liberal,untilBetterPlace,NA,unfavorable,NA,NA,NA,NA,NA,NA
33_w,w,favorable,w,NA,conflict,liberalFriend,illiberal,neverThoughtAboutIt,no_biracial_living_experience,NA,good,poor,NA,NA,NA,NA
34_w,w,favorable,w,favorable,NA,ambivalentFriend,ambivalent,permanent,NA,unfavorable,NA,poor,grade_school_or_less,unfavorable,NA,white_collar_or_skilled
35_w,w,favorable,w,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,grade_school_or_less,favorable,NA,semiskilled
36_w,w,favorable,w,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,some_high_school,NA,unfavorable,white_collar_or_skilled
37_w,w,favorable,w,NA,mutual_acomodation,ambivalentFriend,liberal,untilBetterPlace,biracial_living_experience,favorable,NA,poor,NA,NA,NA,NA
38_w,w,unfavorable,w,favorableAndUnfavorable,mutual_acomodation,NA,NA,NA,biracial_living_experience,NA,poor,NA,some_high_school,NA,NA,white_collar_or_skilled
39_w,w,favorable,w,favorable,conflict,liberalFriend,illiberal,asLongAsEligible,no_biracial_living_experience,favorable,NA,NA,some_high_school,NA,NA,white_collar_or_skilled
40_w,w,favorable,w,favorable,NA,NA,NA,NA,NA,favorable,fair,NA,NA,NA,NA,NA
41_w,w,unfavorable,w,favorableAndUnfavorable,NA,liberalFriend,liberal,untilOwnHome,NA,favorable,NA,NA,NA,NA,NA,NA
42_w,w,favorable,w,favorable,mutual_acomodation,NA,NA,asLongAsEligible,no_biracial_living_experience,NA,good,NA,some_high_school,NA,NA,white_collar_or_skilled
43_w,w,unfavorable,w,favorable,mutual_acomodation,liberalFriend,liberal,untilOwnHome,biracial_living_experience,favorable,NA,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
44_w,w,unfavorable,w,NA,conflict,ambivalentFriend,liberal,asLongAsEligible,no_biracial_living_experience,unfavorable,poor,NA,NA,NA,NA,NA
45_w,w,favorable,w,noComments,NA,ambivalentFriend,illiberal,asLongAsEligible,NA,NA,NA,NA,NA,NA,NA,NA
46_w,w,favorable,w,favorableAndUnfavorable,mutual_acomodation,liberalFriend,ambivalent,NA,biracial_living_experience,NA,NA,good,some_high_school,NA,NA,semiskilled
47_w,w,favorable,w,unfavorable,mutual_acomodation,NA,NA,permanent,no_biracial_living_experience,favorable,NA,good,some_high_school,favorable,NA,white_collar_or_skilled
48_w,w,favorable,w,favorable,conflict,NA,NA,untilBetterPlace,biracial_living_experience,favorable,poor,NA,NA,NA,NA,NA
49_w,w,unfavorable,w,NA,conflict,liberalFriend,illiberal,asLongAsEligible,no_biracial_living_experience,favorable,NA,fair,grade_school_or_less,NA,NA,white_collar_or_skilled
50_w,w,unfavorable,w,favorable,mutual_acomodation,NA,NA,asLongAsEligible,biracial_living_experience,NA,NA,NA,NA,NA,NA,NA
