id,group,evaluationOfHilltown,group,impressionOfFriends,expectations,attitudeOfFriend,attitude,transiency,evaluationOfManagement,evaluationOfPhysicalAmenities,satisfactionInField,satisfactionInWorkplace,education,evaluationOfCoResidents,pastExperience,occupation
368_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,hard_to_say,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
369_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,NA,good,grade_school_or_less,NA,biracial_living_experience,white_collar_or_skilled
370_b,b,favorable,b,NA,NA,NA,NA,NA,favorable,favorable,hard_to_say,NA,NA,NA,NA,NA
371_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,poor,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
372_b,b,NA,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,fair,NA,high_school_graduate,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
373_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,poor,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
374_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,good,NA,NA,NA,NA,NA
375_b,b,favorable,b,NA,mutual_acomodation,NA,NA,untilBetterPlace,NA,NA,poor,poor,NA,NA,biracial_living_experience,NA
376_b,b,NA,b,favorableAndUnfavorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,NA,fair,grade_school_or_less,NA,NA,semiskilled
377_b,b,unfavorable,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,NA,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
378_b,b,favorable,b,favorable,NA,liberalFriend,ambivalent,permanent,NA,favorable,NA,poor,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
379_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,NA,poor,high_school_graduate,NA,biracial_living_experience,semiskilled
380_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,hard_to_say,NA,NA,NA,NA,NA
381_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,favorable,NA,NA,poor,some_high_school,NA,NA,semiskilled
382_b,b,favorable,b,favorable,NA,liberalFriend,liberal,untilOwnHome,NA,favorable,hard_to_say,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
383_b,b,favorable,b,noComments,conflict,NA,NA,neverThoughtAboutIt,NA,NA,poor,NA,NA,NA,biracial_living_experience,NA
384_b,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,NA,fair,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
385_b,b,favorable,b,favorable,conflict,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,poor,some_high_school,favorable,biracial_living_experience,semiskilled
386_b,b,unfavorable,b,favorable,NA,liberalFriend,liberal,untilOwnHome,NA,favorable,NA,hard_to_say,grade_school_or_less,NA,NA,semiskilled
387_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,fair,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
388_b,b,NA,b,favorableAndUnfavorable,NA,liberalFriend,liberal,untilBetterPlace,NA,favorable,poor,NA,NA,NA,NA,NA
389_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,NA,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
390_b,b,NA,b,unfavorable,conflict,NA,NA,permanent,NA,favorable,fair,NA,NA,NA,biracial_living_experience,NA
391_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
392_b,b,favorable,b,unfavorable,conflict,NA,NA,neverThoughtAboutIt,NA,favorable,NA,good,grade_school_or_less,NA,biracial_living_experience,semiskilled
393_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,hard_to_say,NA,NA,favorable,biracial_living_experience,NA
394_b,b,NA,b,unfavorable,NA,ambivalentFriend,liberal,untilBetterPlace,NA,favorable,good,fair,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
395_b,b,favorable,b,unfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,good,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
396_b,b,unfavorable,b,favorable,mutual_acomodation,liberalFriend,ambivalent,untilBetterPlace,NA,favorable,good,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
397_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,ambivalent,NA,NA,NA,NA,hard_to_say,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
398_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,unfavorable,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
399_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,untilBetterPlace,favorable,favorable,poor,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
400_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,NA,poor,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
401_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,NA,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
402_b,b,favorable,b,favorable,NA,ambivalentFriend,liberal,asLongAsEligible,NA,NA,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
403_b,b,favorable,b,favorable,NA,NA,NA,NA,favorable,favorable,poor,NA,NA,NA,NA,NA
404_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,favorable,NA,NA,some_high_school,favorable,biracial_living_experience,white_collar_or_skilled
405_b,b,favorable,b,favorableAndUnfavorable,conflict,NA,NA,untilBetterPlace,NA,NA,poor,NA,NA,NA,biracial_living_experience,NA
406_b,b,favorable,b,favorable,conflict,NA,NA,permanent,favorable,favorable,poor,fair,NA,NA,biracial_living_experience,NA
407_b,b,favorable,b,favorable,NA,NA,NA,permanent,NA,favorable,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
408_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,fair,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
409_b,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,good,poor,high_school_graduate,NA,NA,white_collar_or_skilled
410_b,b,unfavorable,b,favorableAndUnfavorable,conflict,NA,NA,untilBetterPlace,NA,favorable,poor,hard_to_say,high_school_graduate,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
411_b,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,poor,grade_school_or_less,NA,NA,white_collar_or_skilled
412_b,b,unfavorable,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,poor,NA,NA,NA,NA,NA
413_b,b,NA,b,favorable,NA,NA,NA,NA,NA,favorable,NA,hard_to_say,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
414_b,b,NA,b,NA,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,favorable,poor,hard_to_say,NA,NA,biracial_living_experience,NA
415_b,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,favorable,favorable,good,poor,NA,NA,NA,NA
416_b,b,unfavorable,b,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,NA,poor,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
417_b,b,favorable,b,unfavorable,conflict,liberalFriend,liberal,untilBetterPlace,NA,NA,poor,poor,grade_school_or_less,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
418_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,NA,fair,NA,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
419_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,unfavorable,poor,fair,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
420_b,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
421_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,untilOwnHome,NA,favorable,NA,good,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
422_b,b,favorable,b,NA,NA,NA,NA,neverThoughtAboutIt,NA,favorable,NA,hard_to_say,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
423_b,b,favorable,b,favorable,conflict,NA,NA,untilOwnHome,NA,favorable,NA,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
424_b,b,favorable,b,NA,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,good,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
425_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,favorable,NA,poor,NA,NA,favorable,biracial_living_experience,NA
426_b,b,NA,b,favorable,NA,NA,NA,NA,NA,NA,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
427_b,b,favorable,b,unfavorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
428_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,hard_to_say,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
429_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,NA,poor,some_high_school,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
430_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,untilBetterPlace,NA,favorable,NA,good,NA,NA,NA,NA
431_b,b,favorable,b,favorable,NA,liberalFriend,liberal,untilOwnHome,NA,favorable,good,NA,NA,NA,NA,NA
432_b,b,favorable,b,favorable,conflict,NA,NA,NA,NA,favorable,fair,poor,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
433_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,NA,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
434_b,b,NA,b,favorable,NA,NA,NA,NA,unfavorable,favorable,good,hard_to_say,NA,NA,NA,NA
435_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,permanent,NA,favorable,hard_to_say,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
436_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,NA,NA,some_high_school,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
437_b,b,favorable,b,favorable,NA,liberalFriend,liberal,untilOwnHome,favorable,favorable,NA,poor,high_school_graduate,NA,NA,semiskilled
438_b,b,favorable,b,NA,NA,NA,NA,permanent,NA,favorable,NA,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
439_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,poor,NA,NA,NA,biracial_living_experience,NA
440_b,b,favorable,b,unfavorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,NA,NA,high_school_graduate,NA,NA,white_collar_or_skilled
441_b,b,NA,b,NA,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
442_b,b,NA,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
443_b,b,favorable,b,favorable,NA,NA,NA,permanent,NA,NA,NA,poor,high_school_graduate,NA,NA,white_collar_or_skilled
444_b,b,unfavorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,permanent,NA,favorable,good,NA,NA,NA,biracial_living_experience,NA
445_b,b,favorable,b,favorable,conflict,liberalFriend,liberal,NA,NA,NA,poor,good,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
446_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,fair,poor,some_high_school,NA,NA,semiskilled
447_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,hard_to_say,poor,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
448_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,NA,good,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
449_b,b,favorable,b,unfavorable,NA,ambivalentFriend,liberal,asLongAsEligible,NA,favorable,good,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
450_b,b,favorable,b,favorable,NA,ambivalentFriend,ambivalent,NA,NA,NA,poor,fair,some_high_school,NA,NA,unskilled_domestic_and_personal_service
451_b,b,unfavorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,fair,NA,NA,NA,NA,NA
452_b,b,favorable,b,favorable,integration,liberalFriend,liberal,untilBetterPlace,NA,favorable,good,poor,NA,NA,biracial_living_experience,NA
453_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,NA,good,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
454_b,b,favorable,b,favorable,conflict,NA,NA,NA,NA,favorable,NA,fair,some_high_school,favorable,biracial_living_experience,semiskilled
455_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,NA,hard_to_say,high_school_graduate,NA,NA,semiskilled
456_b,b,NA,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
457_b,b,favorable,b,favorable,NA,ambivalentFriend,liberal,asLongAsEligible,NA,favorable,NA,good,some_high_school,NA,NA,semiskilled
458_b,b,NA,b,favorable,NA,liberalFriend,liberal,permanent,NA,favorable,NA,good,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
459_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,good,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
460_b,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,NA,good,NA,NA,unfavorable,NA,NA
461_b,b,favorable,b,favorableAndUnfavorable,conflict,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
462_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,fair,grade_school_or_less,NA,NA,semiskilled
463_b,b,favorable,b,favorable,NA,ambivalentFriend,ambivalent,asLongAsEligible,NA,favorable,poor,poor,NA,NA,NA,NA
464_b,b,NA,b,NA,NA,liberalFriend,liberal,NA,favorable,favorable,poor,good,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
465_b,b,favorable,b,favorable,NA,liberalFriend,liberal,untilBetterPlace,NA,favorable,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
466_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,poor,good,NA,NA,NA,NA
467_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,hard_to_say,poor,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
468_b,b,unfavorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,NA,NA,NA,NA,NA,high_school_graduate,NA,biracial_living_experience,semiskilled
469_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,NA,good,grade_school_or_less,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
470_b,b,NA,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,hard_to_say,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
471_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,poor,NA,NA,NA,NA,NA
472_b,b,NA,b,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,hard_to_say,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
473_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,some_high_school,NA,biracial_living_experience,semiskilled
474_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,good,hard_to_say,NA,NA,biracial_living_experience,NA
475_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,permanent,unfavorable,favorable,poor,poor,NA,NA,biracial_living_experience,NA
476_b,b,favorable,b,NA,NA,NA,NA,untilBetterPlace,NA,NA,good,NA,some_high_school,NA,NA,white_collar_or_skilled
477_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,NA,good,NA,NA,NA,NA,NA
478_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,good,NA,NA,NA,NA,NA
479_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,unfavorable,favorable,poor,NA,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
480_b,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,good,some_high_school,NA,NA,white_collar_or_skilled
481_b,b,favorable,b,unfavorable,conflict,liberalFriend,ambivalent,asLongAsEligible,NA,favorable,NA,poor,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
482_b,b,favorable,b,favorableAndUnfavorable,NA,ambivalentFriend,liberal,untilBetterPlace,NA,favorable,NA,fair,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
483_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,poor,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
484_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,asLongAsEligible,favorable,unfavorable,NA,NA,some_high_school,unfavorable,biracial_living_experience,unskilled_domestic_and_personal_service
485_b,b,favorable,b,unfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,good,NA,favorable,NA,NA
486_b,b,favorable,b,NA,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,favorable,poor,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
487_b,b,NA,b,NA,NA,ambivalentFriend,liberal,asLongAsEligible,NA,favorable,poor,good,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
488_b,b,favorable,b,favorable,NA,NA,NA,permanent,NA,NA,hard_to_say,NA,NA,NA,NA,NA
489_b,b,favorable,b,NA,mutual_acomodation,NA,NA,NA,NA,NA,fair,poor,NA,NA,biracial_living_experience,NA
490_b,b,NA,b,favorable,NA,NA,NA,permanent,NA,favorable,good,NA,NA,NA,NA,NA
491_b,b,NA,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,biracial_living_experience,NA
492_b,b,favorable,b,unfavorable,NA,ambivalentFriend,ambivalent,asLongAsEligible,NA,favorable,NA,NA,NA,NA,NA,NA
493_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,favorable,NA,NA,grade_school_or_less,NA,biracial_living_experience,white_collar_or_skilled
494_b,b,favorable,b,favorable,NA,NA,NA,permanent,NA,NA,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
495_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,hard_to_say,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
496_b,b,favorable,b,NA,mutual_acomodation,NA,NA,NA,NA,favorable,NA,NA,NA,NA,biracial_living_experience,NA
497_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,fair,NA,NA,NA,NA
498_b,b,unfavorable,b,favorable,NA,liberalFriend,liberal,untilBetterPlace,NA,favorable,poor,poor,NA,NA,NA,NA
499_b,b,favorable,b,NA,conflict,liberalFriend,liberal,asLongAsEligible,favorable,NA,poor,good,NA,NA,biracial_living_experience,NA
500_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,fair,high_school_graduate,NA,NA,semiskilled
1_w,w,unfavorable,w,NA,conflict,NA,NA,NA,no_biracial_living_experience,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
2_w,w,favorable,w,unfavorable,NA,NA,NA,NA,NA,NA,NA,hard_to_say,some_high_school,unfavorable,NA,semiskilled
3_w,w,favorable,w,NA,NA,ambivalentFriend,illiberal,NA,NA,NA,NA,fair,NA,NA,NA,NA
4_w,w,favorable,w,favorableAndUnfavorable,NA,NA,NA,neverThoughtAboutIt,NA,unfavorable,good,NA,NA,NA,NA,NA
5_w,w,favorable,w,NA,conflict,ambivalentFriend,liberal,untilOwnHome,no_biracial_living_experience,NA,good,good,NA,NA,NA,NA
6_w,w,unfavorable,w,favorable,conflict,NA,NA,NA,biracial_living_experience,favorable,NA,poor,NA,NA,NA,NA
7_w,w,unfavorable,w,noComments,NA,ambivalentFriend,ambivalent,permanent,NA,unfavorable,NA,good,NA,NA,NA,NA
8_w,w,favorable,w,favorableAndUnfavorable,mutual_acomodation,ambivalentFriend,liberal,untilOwnHome,no_biracial_living_experience,unfavorable,poor,NA,NA,NA,NA,NA
9_w,w,unfavorable,w,NA,NA,NA,NA,NA,NA,NA,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
10_w,w,favorable,w,NA,NA,ambivalentFriend,ambivalent,untilBetterPlace,NA,favorable,good,good,some_high_school,unfavorable,NA,white_collar_or_skilled
11_w,w,favorable,w,favorable,NA,NA,NA,permanent,NA,unfavorable,good,NA,grade_school_or_less,NA,NA,semiskilled
12_w,w,favorable,w,unfavorable,integration,NA,NA,NA,biracial_living_experience,NA,good,NA,NA,NA,NA,NA
13_w,w,unfavorable,w,unfavorable,conflict,NA,NA,untilBetterPlace,no_biracial_living_experience,favorable,fair,NA,high_school_graduate,NA,NA,white_collar_or_skilled
14_w,w,unfavorable,w,unfavorable,conflict,liberalFriend,liberal,permanent,biracial_living_experience,unfavorable,NA,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
15_w,w,favorable,w,favorable,NA,liberalFriend,ambivalent,untilOwnHome,NA,NA,NA,poor,grade_school_or_less,NA,NA,white_collar_or_skilled
16_w,w,unfavorable,w,favorable,NA,liberalFriend,ambivalent,permanent,NA,favorable,NA,poor,NA,NA,NA,NA
17_w,w,unfavorable,w,NA,NA,NA,NA,NA,NA,favorable,poor,NA,NA,NA,NA,NA
18_w,w,favorable,w,NA,integration,NA,NA,untilBetterPlace,no_biracial_living_experience,NA,NA,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
19_w,w,favorable,w,unfavorable,conflict,illiberalFriend,illiberal,neverThoughtAboutIt,no_biracial_living_experience,favorable,NA,NA,high_school_graduate,favorable,NA,white_collar_or_skilled
20_w,w,favorable,w,NA,mutual_acomodation,NA,NA,asLongAsEligible,no_biracial_living_experience,favorable,good,NA,high_school_graduate,NA,NA,white_collar_or_skilled
21_w,w,favorable,w,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,high_school_graduate,NA,NA,semiskilled
22_w,w,favorable,w,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,fair,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
23_w,w,favorable,w,favorableAndUnfavorable,conflict,liberalFriend,ambivalent,asLongAsEligible,biracial_living_experience,favorable,good,good,some_high_school,NA,NA,white_collar_or_skilled
24_w,w,favorable,w,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,good,NA,NA,NA,NA,NA
25_w,w,favorable,w,NA,mutual_acomodation,ambivalentFriend,liberal,untilOwnHome,biracial_living_experience,NA,NA,NA,high_school_graduate,NA,NA,semiskilled
26_w,w,unfavorable,w,NA,NA,NA,NA,untilBetterPlace,NA,NA,NA,fair,some_high_school,NA,NA,white_collar_or_skilled
27_w,w,favorable,w,favorable,mutual_acomodation,NA,NA,permanent,biracial_living_experience,NA,NA,NA,NA,unfavorable,NA,NA
28_w,w,favorable,w,NA,NA,liberalFriend,ambivalent,untilOwnHome,NA,favorable,poor,NA,NA,NA,NA,NA
29_w,w,unfavorable,w,favorable,NA,NA,NA,NA,NA,unfavorable,good,good,NA,NA,NA,NA
30_w,w,favorable,w,unfavorable,integration,NA,NA,NA,biracial_living_experience,NA,poor,NA,NA,favorable,NA,NA
31_w,w,unfavorable,w,favorable,mutual_acomodation,NA,NA,untilOwnHome,no_biracial_living_experience,NA,hard_to_say,NA,NA,unfavorable,NA,NA
32_w,w,favorable,w,unfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,good,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
33_w,w,favorable,w,NA,NA,liberalFriend,liberal,untilOwnHome,NA,favorable,NA,poor,high_school_graduate,NA,unfavorable,white_collar_or_skilled
34_w,w,favorable,w,favorable,NA,NA,NA,permanent,NA,favorable,fair,good,NA,NA,NA,NA
35_w,w,favorable,w,NA,NA,NA,NA,NA,NA,favorable,good,NA,NA,NA,NA,NA
36_w,w,favorable,w,NA,NA,liberalFriend,illiberal,NA,NA,NA,hard_to_say,NA,grade_school_or_less,NA,unfavorable,white_collar_or_skilled
37_w,w,favorable,w,favorable,NA,NA,NA,untilBetterPlace,NA,favorable,good,NA,high_school_graduate,NA,NA,white_collar_or_skilled
38_w,w,favorable,w,favorable,NA,NA,NA,asLongAsEligible,NA,unfavorable,NA,good,high_school_graduate,favorable,NA,semiskilled
39_w,w,favorable,w,NA,NA,NA,NA,NA,NA,favorable,NA,fair,some_high_school,NA,NA,unskilled_domestic_and_personal_service
40_w,w,favorable,w,unfavorable,NA,NA,NA,NA,NA,favorable,poor,NA,NA,NA,NA,NA
41_w,w,unfavorable,w,NA,NA,NA,NA,NA,NA,favorable,good,NA,grade_school_or_less,favorable,NA,white_collar_or_skilled
42_w,w,unfavorable,w,favorable,mutual_acomodation,ambivalentFriend,ambivalent,untilOwnHome,biracial_living_experience,unfavorable,NA,fair,high_school_graduate,favorable,favorable,semiskilled
43_w,w,favorable,w,unfavorable,conflict,NA,NA,untilOwnHome,no_biracial_living_experience,favorable,poor,NA,NA,unfavorable,NA,NA
44_w,w,unfavorable,w,favorable,NA,liberalFriend,ambivalent,asLongAsEligible,NA,favorable,NA,NA,NA,unfavorable,NA,NA
45_w,w,favorable,w,unfavorable,NA,ambivalentFriend,illiberal,untilBetterPlace,NA,NA,good,fair,grade_school_or_less,unfavorable,NA,white_collar_or_skilled
46_w,w,favorable,w,favorable,NA,illiberalFriend,illiberal,neverThoughtAboutIt,NA,NA,NA,fair,high_school_graduate,NA,unfavorable,semiskilled
47_w,w,favorable,w,NA,NA,NA,NA,untilBetterPlace,NA,favorable,good,good,some_high_school,NA,NA,white_collar_or_skilled
48_w,w,unfavorable,w,unfavorable,NA,NA,NA,NA,NA,NA,NA,NA,some_high_school,unfavorable,NA,unskilled_domestic_and_personal_service
49_w,w,unfavorable,w,NA,conflict,NA,NA,neverThoughtAboutIt,biracial_living_experience,unfavorable,NA,poor,NA,unfavorable,NA,NA
50_w,w,favorable,w,favorableAndUnfavorable,conflict,ambivalentFriend,illiberal,asLongAsEligible,biracial_living_experience,favorable,good,NA,some_high_school,unfavorable,NA,white_collar_or_skilled
51_w,w,favorable,w,NA,conflict,NA,NA,permanent,no_biracial_living_experience,unfavorable,NA,hard_to_say,NA,NA,NA,NA
