id,group,evaluationOfHilltown,group,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,evaluationOfManagement,evaluationOfPhysicalAmenities,satisfactionInField,transiency,education,evaluationOfCoResidents,pastExperience,occupation
368_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,good,NA,NA,NA,asLongAsEligible,high_school_graduate,NA,biracial_living_experience,semiskilled
369_b,b,NA,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,good,NA,favorable,NA,untilBetterPlace,NA,NA,biracial_living_experience,NA
370_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,NA,neverThoughtAboutIt,NA,NA,NA,NA
371_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,NA,NA,NA,good,permanent,NA,NA,biracial_living_experience,NA
372_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,unfavorable,fair,neverThoughtAboutIt,NA,NA,NA,NA
373_b,b,favorable,b,unfavorable,NA,NA,NA,hard_to_say,NA,favorable,fair,untilBetterPlace,grade_school_or_less,NA,NA,white_collar_or_skilled
374_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,poor,neverThoughtAboutIt,NA,NA,biracial_living_experience,NA
375_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,ambivalentFriend,liberal,poor,NA,favorable,NA,asLongAsEligible,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
376_b,b,NA,b,favorable,NA,NA,NA,poor,NA,NA,good,asLongAsEligible,some_high_school,NA,NA,semiskilled
377_b,b,favorable,b,unfavorable,mutual_acomodation,liberalFriend,liberal,fair,NA,NA,NA,permanent,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
378_b,b,unfavorable,b,NA,NA,liberalFriend,liberal,poor,NA,NA,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
379_b,b,favorable,b,favorable,NA,NA,NA,poor,NA,NA,fair,untilBetterPlace,NA,NA,NA,NA
380_b,b,favorable,b,NA,NA,NA,NA,fair,NA,favorable,hard_to_say,untilBetterPlace,grade_school_or_less,NA,NA,semiskilled
381_b,b,favorable,b,favorable,NA,liberalFriend,liberal,poor,NA,NA,poor,asLongAsEligible,NA,NA,NA,NA
382_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,poor,NA,NA,poor,asLongAsEligible,some_high_school,NA,NA,unskilled_domestic_and_personal_service
383_b,b,favorable,b,favorable,NA,NA,NA,fair,NA,favorable,NA,asLongAsEligible,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
384_b,b,favorable,b,unfavorable,NA,NA,NA,poor,NA,unfavorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
385_b,b,NA,b,favorable,conflict,NA,NA,poor,NA,NA,NA,untilOwnHome,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
386_b,b,favorable,b,NA,NA,NA,NA,poor,NA,NA,NA,asLongAsEligible,some_high_school,NA,NA,unskilled_domestic_and_personal_service
387_b,b,favorable,b,NA,NA,NA,NA,NA,NA,NA,fair,NA,NA,NA,NA,NA
388_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,poor,asLongAsEligible,some_high_school,NA,NA,unskilled_domestic_and_personal_service
389_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,poor,favorable,favorable,hard_to_say,neverThoughtAboutIt,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
390_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,poor,NA,favorable,NA,neverThoughtAboutIt,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
391_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,NA,NA,unfavorable,NA,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
392_b,b,favorable,b,favorable,NA,liberalFriend,liberal,poor,NA,NA,NA,neverThoughtAboutIt,grade_school_or_less,NA,NA,white_collar_or_skilled
393_b,b,favorable,b,favorable,integration,liberalFriend,liberal,NA,NA,favorable,good,neverThoughtAboutIt,NA,NA,biracial_living_experience,NA
394_b,b,favorable,b,NA,integration,liberalFriend,liberal,NA,NA,favorable,NA,asLongAsEligible,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
395_b,b,favorable,b,unfavorable,conflict,liberalFriend,liberal,hard_to_say,NA,favorable,NA,NA,NA,NA,biracial_living_experience,NA
396_b,b,favorable,b,NA,NA,NA,NA,poor,favorable,NA,NA,asLongAsEligible,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
397_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,NA,poor,permanent,NA,NA,NA,NA
398_b,b,favorable,b,noComments,NA,NA,NA,NA,NA,favorable,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
399_b,b,NA,b,NA,mutual_acomodation,liberalFriend,ambivalent,poor,NA,favorable,poor,NA,grade_school_or_less,unfavorable,biracial_living_experience,unskilled_domestic_and_personal_service
400_b,b,NA,b,favorableAndUnfavorable,conflict,liberalFriend,liberal,good,NA,favorable,NA,asLongAsEligible,high_school_graduate,favorable,biracial_living_experience,semiskilled
401_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,poor,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
402_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,poor,asLongAsEligible,NA,NA,biracial_living_experience,NA
403_b,b,favorable,b,favorable,NA,liberalFriend,liberal,poor,NA,NA,poor,NA,NA,NA,NA,NA
404_b,b,unfavorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,hard_to_say,asLongAsEligible,NA,NA,NA,NA
405_b,b,favorable,b,favorable,NA,liberalFriend,liberal,hard_to_say,NA,favorable,hard_to_say,untilBetterPlace,some_high_school,NA,NA,unskilled_domestic_and_personal_service
406_b,b,favorable,b,NA,NA,NA,NA,hard_to_say,NA,favorable,NA,untilOwnHome,NA,NA,NA,NA
407_b,b,favorable,b,favorable,NA,NA,NA,poor,NA,NA,poor,asLongAsEligible,grade_school_or_less,unfavorable,NA,unskilled_domestic_and_personal_service
408_b,b,favorable,b,favorable,NA,NA,NA,good,NA,favorable,good,untilBetterPlace,NA,NA,NA,NA
409_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,good,neverThoughtAboutIt,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
410_b,b,NA,b,favorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,asLongAsEligible,NA,NA,NA,NA
411_b,b,favorable,b,favorable,NA,liberalFriend,liberal,poor,NA,favorable,NA,neverThoughtAboutIt,high_school_graduate,NA,NA,white_collar_or_skilled
412_b,b,favorable,b,unfavorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,NA,permanent,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
413_b,b,NA,b,NA,NA,liberalFriend,liberal,NA,NA,NA,fair,neverThoughtAboutIt,NA,NA,NA,NA
414_b,b,favorable,b,favorable,NA,NA,NA,hard_to_say,NA,favorable,NA,untilBetterPlace,high_school_graduate,favorable,NA,white_collar_or_skilled
415_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,NA,permanent,grade_school_or_less,NA,biracial_living_experience,semiskilled
416_b,b,favorable,b,NA,mutual_acomodation,NA,NA,NA,NA,NA,good,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
417_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,poor,NA,NA,NA,untilOwnHome,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
418_b,b,favorable,b,noComments,mutual_acomodation,liberalFriend,liberal,poor,NA,NA,poor,asLongAsEligible,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
419_b,b,favorable,b,favorable,integration,ambivalentFriend,ambivalent,NA,NA,favorable,hard_to_say,permanent,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
420_b,b,unfavorable,b,unfavorable,mutual_acomodation,NA,NA,poor,NA,favorable,poor,untilBetterPlace,NA,NA,biracial_living_experience,NA
421_b,b,favorable,b,favorableAndUnfavorable,NA,ambivalentFriend,liberal,NA,NA,favorable,poor,neverThoughtAboutIt,NA,NA,NA,NA
422_b,b,favorable,b,favorable,NA,liberalFriend,liberal,poor,NA,favorable,NA,NA,some_high_school,NA,NA,white_collar_or_skilled
423_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,asLongAsEligible,some_high_school,NA,NA,white_collar_or_skilled
424_b,b,favorable,b,NA,NA,NA,NA,NA,NA,NA,hard_to_say,NA,NA,NA,NA,NA
425_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,hard_to_say,NA,favorable,NA,neverThoughtAboutIt,some_high_school,favorable,biracial_living_experience,semiskilled
426_b,b,favorable,b,NA,conflict,NA,NA,NA,NA,favorable,NA,untilBetterPlace,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
427_b,b,unfavorable,b,favorableAndUnfavorable,NA,NA,NA,good,NA,favorable,NA,asLongAsEligible,NA,NA,NA,NA
428_b,b,favorable,b,favorable,conflict,NA,NA,good,NA,NA,NA,asLongAsEligible,grade_school_or_less,favorable,biracial_living_experience,semiskilled
429_b,b,NA,b,favorable,NA,NA,NA,good,NA,NA,NA,asLongAsEligible,NA,NA,NA,NA
430_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,hard_to_say,NA,NA,unfavorable,NA,NA
431_b,b,favorable,b,favorable,integration,liberalFriend,liberal,good,NA,favorable,NA,permanent,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
432_b,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,NA,untilBetterPlace,some_high_school,NA,NA,white_collar_or_skilled
433_b,b,favorable,b,favorable,NA,NA,NA,poor,NA,favorable,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
434_b,b,favorable,b,favorable,NA,ambivalentFriend,liberal,NA,NA,favorable,poor,untilOwnHome,NA,NA,NA,NA
435_b,b,NA,b,NA,NA,NA,NA,poor,favorable,favorable,good,neverThoughtAboutIt,NA,NA,NA,NA
436_b,b,favorable,b,favorable,integration,ambivalentFriend,ambivalent,poor,NA,NA,good,asLongAsEligible,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
437_b,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,good,untilBetterPlace,high_school_graduate,NA,NA,white_collar_or_skilled
438_b,b,favorable,b,noComments,NA,liberalFriend,liberal,fair,NA,favorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
439_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,good,asLongAsEligible,NA,NA,biracial_living_experience,NA
440_b,b,favorable,b,NA,mutual_acomodation,NA,NA,NA,favorable,favorable,NA,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
441_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,favorable,fair,neverThoughtAboutIt,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
442_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,poor,NA,NA,NA,asLongAsEligible,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
443_b,b,favorable,b,favorableAndUnfavorable,conflict,liberalFriend,liberal,poor,NA,favorable,NA,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
444_b,b,favorable,b,favorable,NA,NA,NA,good,NA,NA,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
445_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,hard_to_say,NA,NA,favorable,NA,NA
446_b,b,favorable,b,favorable,conflict,liberalFriend,liberal,NA,NA,NA,NA,untilBetterPlace,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
447_b,b,NA,b,NA,NA,NA,NA,fair,NA,favorable,NA,untilBetterPlace,high_school_graduate,favorable,NA,white_collar_or_skilled
448_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,poor,NA,favorable,poor,untilBetterPlace,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
449_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,NA,poor,asLongAsEligible,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
450_b,b,NA,b,NA,NA,NA,NA,NA,NA,favorable,good,NA,some_high_school,NA,NA,white_collar_or_skilled
451_b,b,favorable,b,favorable,conflict,NA,NA,NA,NA,NA,poor,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,semiskilled
452_b,b,favorable,b,unfavorable,NA,liberalFriend,ambivalent,poor,NA,favorable,NA,NA,NA,NA,NA,NA
453_b,b,NA,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,unfavorable,favorable,NA,asLongAsEligible,NA,NA,biracial_living_experience,NA
454_b,b,unfavorable,b,NA,NA,liberalFriend,ambivalent,fair,favorable,favorable,NA,untilBetterPlace,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
455_b,b,NA,b,favorable,conflict,liberalFriend,liberal,NA,NA,favorable,good,NA,NA,NA,biracial_living_experience,NA
456_b,b,unfavorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,hard_to_say,untilBetterPlace,NA,NA,biracial_living_experience,NA
457_b,b,NA,b,favorable,NA,liberalFriend,liberal,poor,NA,favorable,NA,asLongAsEligible,grade_school_or_less,NA,NA,white_collar_or_skilled
458_b,b,favorable,b,unfavorable,NA,NA,NA,good,NA,favorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
459_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,poor,NA,NA,NA,asLongAsEligible,some_high_school,NA,NA,white_collar_or_skilled
460_b,b,favorable,b,NA,mutual_acomodation,NA,NA,poor,NA,favorable,NA,permanent,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
461_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,poor,asLongAsEligible,NA,NA,NA,NA
462_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,poor,untilOwnHome,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
463_b,b,favorable,b,favorable,conflict,liberalFriend,liberal,good,NA,favorable,NA,asLongAsEligible,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
464_b,b,favorable,b,noComments,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,poor,untilOwnHome,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
465_b,b,favorable,b,NA,NA,NA,NA,NA,NA,unfavorable,good,asLongAsEligible,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
466_b,b,favorable,b,favorable,NA,NA,NA,poor,NA,NA,NA,untilBetterPlace,some_high_school,NA,NA,semiskilled
467_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,untilBetterPlace,some_high_school,NA,NA,unskilled_domestic_and_personal_service
468_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,untilOwnHome,some_high_school,NA,NA,unskilled_domestic_and_personal_service
469_b,b,favorable,b,noComments,NA,liberalFriend,liberal,hard_to_say,NA,NA,hard_to_say,untilBetterPlace,NA,NA,NA,NA
470_b,b,favorable,b,NA,NA,NA,NA,poor,NA,NA,poor,asLongAsEligible,grade_school_or_less,NA,NA,semiskilled
471_b,b,favorable,b,unfavorable,conflict,NA,NA,NA,NA,unfavorable,NA,NA,NA,NA,biracial_living_experience,NA
472_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,neverThoughtAboutIt,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
473_b,b,NA,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,hard_to_say,untilBetterPlace,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
474_b,b,favorable,b,NA,NA,ambivalentFriend,liberal,poor,favorable,favorable,NA,neverThoughtAboutIt,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
475_b,b,favorable,b,NA,NA,NA,NA,poor,NA,NA,poor,permanent,NA,NA,NA,NA
476_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,good,NA,NA,NA,NA,NA
477_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,fair,NA,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
478_b,b,favorable,b,unfavorable,NA,NA,NA,poor,favorable,favorable,fair,permanent,NA,NA,NA,NA
479_b,b,favorable,b,unfavorable,integration,liberalFriend,liberal,NA,favorable,NA,good,NA,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
480_b,b,NA,b,favorable,integration,NA,NA,NA,NA,favorable,good,NA,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
481_b,b,favorable,b,favorable,NA,NA,NA,poor,NA,favorable,poor,untilBetterPlace,NA,NA,NA,NA
482_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,poor,neverThoughtAboutIt,grade_school_or_less,NA,biracial_living_experience,semiskilled
483_b,b,favorable,b,noComments,mutual_acomodation,NA,NA,good,NA,favorable,NA,asLongAsEligible,high_school_graduate,NA,biracial_living_experience,semiskilled
484_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,NA,permanent,grade_school_or_less,NA,NA,white_collar_or_skilled
485_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,NA,NA,untilOwnHome,some_high_school,NA,NA,semiskilled
486_b,b,favorable,b,favorable,mutual_acomodation,ambivalentFriend,liberal,NA,NA,favorable,hard_to_say,permanent,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
487_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,grade_school_or_less,NA,NA,semiskilled
488_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
489_b,b,favorable,b,favorable,NA,ambivalentFriend,ambivalent,good,unfavorable,NA,good,permanent,NA,favorable,NA,NA
490_b,b,favorable,b,favorable,conflict,NA,NA,poor,NA,favorable,hard_to_say,untilBetterPlace,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
491_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,NA,asLongAsEligible,NA,favorable,biracial_living_experience,NA
492_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,NA,asLongAsEligible,NA,NA,NA,NA
493_b,b,favorable,b,NA,conflict,liberalFriend,liberal,NA,NA,favorable,NA,permanent,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
494_b,b,favorable,b,NA,NA,NA,NA,poor,NA,favorable,NA,asLongAsEligible,some_high_school,NA,NA,unskilled_domestic_and_personal_service
495_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,ambivalent,NA,NA,NA,NA,untilOwnHome,NA,NA,biracial_living_experience,NA
496_b,b,unfavorable,b,NA,NA,liberalFriend,liberal,poor,NA,favorable,NA,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
497_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,NA,permanent,NA,NA,biracial_living_experience,NA
498_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,poor,NA,NA,NA,asLongAsEligible,grade_school_or_less,favorable,no_biracial_living_experience,unskilled_domestic_and_personal_service
499_b,b,NA,b,favorableAndUnfavorable,NA,NA,NA,hard_to_say,NA,NA,NA,asLongAsEligible,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
500_b,b,NA,b,favorableAndUnfavorable,NA,NA,NA,hard_to_say,NA,favorable,NA,NA,high_school_graduate,NA,NA,semiskilled
1_w,w,unfavorable,w,NA,NA,NA,NA,NA,NA,NA,NA,asLongAsEligible,NA,NA,favorable,NA
2_w,w,favorable,w,favorable,conflict,NA,NA,NA,no_biracial_living_experience,favorable,NA,untilOwnHome,NA,NA,NA,NA
3_w,w,favorable,w,favorable,NA,NA,NA,fair,NA,favorable,good,untilBetterPlace,NA,favorable,NA,NA
4_w,w,favorable,w,favorableAndUnfavorable,NA,liberalFriend,ambivalent,NA,NA,unfavorable,good,permanent,NA,NA,NA,NA
5_w,w,unfavorable,w,favorable,mutual_acomodation,liberalFriend,ambivalent,poor,biracial_living_experience,favorable,good,asLongAsEligible,NA,unfavorable,NA,NA
6_w,w,favorable,w,NA,mutual_acomodation,NA,NA,NA,biracial_living_experience,NA,poor,permanent,grade_school_or_less,unfavorable,NA,white_collar_or_skilled
7_w,w,unfavorable,w,NA,NA,NA,NA,NA,NA,favorable,NA,asLongAsEligible,grade_school_or_less,unfavorable,favorable,unskilled_domestic_and_personal_service
8_w,w,favorable,w,NA,conflict,ambivalentFriend,illiberal,NA,no_biracial_living_experience,NA,hard_to_say,untilOwnHome,some_high_school,unfavorable,NA,white_collar_or_skilled
9_w,w,unfavorable,w,favorable,integration,NA,NA,NA,biracial_living_experience,favorable,poor,untilBetterPlace,NA,NA,NA,NA
10_w,w,unfavorable,w,NA,NA,ambivalentFriend,liberal,fair,NA,favorable,NA,asLongAsEligible,grade_school_or_less,NA,NA,white_collar_or_skilled
11_w,w,favorable,w,NA,mutual_acomodation,NA,NA,good,biracial_living_experience,NA,NA,NA,NA,NA,NA,NA
12_w,w,unfavorable,w,favorable,NA,NA,NA,hard_to_say,NA,unfavorable,NA,untilOwnHome,NA,NA,NA,NA
13_w,w,unfavorable,w,favorable,NA,ambivalentFriend,ambivalent,good,NA,NA,NA,untilBetterPlace,grade_school_or_less,NA,NA,semiskilled
14_w,w,unfavorable,w,noComments,NA,NA,NA,fair,NA,NA,NA,untilBetterPlace,NA,unfavorable,NA,NA
15_w,w,favorable,w,favorable,NA,liberalFriend,illiberal,poor,NA,favorable,poor,asLongAsEligible,NA,NA,NA,NA
16_w,w,favorable,w,unfavorable,NA,NA,NA,poor,NA,NA,NA,untilBetterPlace,some_high_school,NA,NA,unskilled_domestic_and_personal_service
17_w,w,unfavorable,w,favorableAndUnfavorable,conflict,NA,NA,NA,no_biracial_living_experience,unfavorable,poor,neverThoughtAboutIt,NA,NA,NA,NA
18_w,w,unfavorable,w,noComments,NA,illiberalFriend,ambivalent,hard_to_say,NA,unfavorable,NA,NA,some_high_school,NA,NA,semiskilled
19_w,w,favorable,w,NA,NA,NA,NA,poor,NA,favorable,NA,permanent,high_school_graduate,NA,NA,semiskilled
20_w,w,unfavorable,w,unfavorable,NA,NA,NA,poor,NA,NA,NA,NA,NA,NA,NA,NA
21_w,w,unfavorable,w,NA,conflict,liberalFriend,illiberal,good,no_biracial_living_experience,favorable,NA,NA,some_high_school,NA,unfavorable,white_collar_or_skilled
22_w,w,favorable,w,favorable,NA,NA,NA,NA,NA,unfavorable,poor,asLongAsEligible,NA,NA,NA,NA
23_w,w,favorable,w,NA,NA,NA,NA,poor,NA,NA,NA,NA,NA,favorable,NA,NA
24_w,w,favorable,w,unfavorable,integration,NA,NA,NA,biracial_living_experience,NA,good,NA,high_school_graduate,favorable,NA,unskilled_domestic_and_personal_service
25_w,w,favorable,w,NA,NA,NA,NA,NA,NA,favorable,good,untilOwnHome,NA,unfavorable,NA,NA
26_w,w,favorable,w,unfavorable,NA,NA,NA,good,NA,favorable,poor,permanent,NA,NA,NA,NA
27_w,w,favorable,w,favorable,NA,NA,NA,good,NA,NA,NA,untilBetterPlace,grade_school_or_less,NA,NA,white_collar_or_skilled
28_w,w,unfavorable,w,favorable,NA,ambivalentFriend,ambivalent,NA,NA,favorable,hard_to_say,untilBetterPlace,NA,NA,NA,NA
29_w,w,favorable,w,NA,mutual_acomodation,liberalFriend,liberal,fair,biracial_living_experience,favorable,hard_to_say,untilBetterPlace,NA,NA,unfavorable,NA
30_w,w,favorable,w,favorable,NA,ambivalentFriend,ambivalent,NA,NA,NA,good,NA,NA,favorable,unfavorable,NA
31_w,w,favorable,w,NA,conflict,ambivalentFriend,illiberal,NA,no_biracial_living_experience,NA,good,permanent,NA,NA,NA,NA
32_w,w,favorable,w,favorable,mutual_acomodation,ambivalentFriend,ambivalent,fair,biracial_living_experience,NA,hard_to_say,asLongAsEligible,NA,NA,NA,NA
33_w,w,favorable,w,favorable,conflict,ambivalentFriend,ambivalent,NA,no_biracial_living_experience,NA,good,NA,some_high_school,favorable,NA,white_collar_or_skilled
34_w,w,unfavorable,w,noComments,mutual_acomodation,NA,NA,NA,biracial_living_experience,favorable,NA,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
35_w,w,favorable,w,unfavorable,NA,ambivalentFriend,illiberal,NA,NA,unfavorable,NA,untilBetterPlace,grade_school_or_less,NA,NA,white_collar_or_skilled
36_w,w,favorable,w,NA,mutual_acomodation,liberalFriend,ambivalent,poor,biracial_living_experience,NA,NA,neverThoughtAboutIt,NA,NA,NA,NA
37_w,w,favorable,w,unfavorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,neverThoughtAboutIt,high_school_graduate,NA,NA,white_collar_or_skilled
38_w,w,unfavorable,w,favorableAndUnfavorable,NA,liberalFriend,ambivalent,NA,NA,NA,poor,neverThoughtAboutIt,NA,NA,NA,NA
39_w,w,unfavorable,w,favorable,NA,NA,NA,NA,NA,favorable,NA,untilOwnHome,grade_school_or_less,NA,favorable,unskilled_domestic_and_personal_service
40_w,w,unfavorable,w,unfavorable,NA,NA,NA,NA,NA,favorable,poor,asLongAsEligible,NA,NA,unfavorable,NA
41_w,w,unfavorable,w,NA,mutual_acomodation,NA,NA,good,biracial_living_experience,favorable,NA,untilBetterPlace,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
42_w,w,favorable,w,NA,NA,ambivalentFriend,liberal,poor,NA,favorable,poor,NA,grade_school_or_less,favorable,NA,white_collar_or_skilled
43_w,w,favorable,w,favorable,NA,ambivalentFriend,illiberal,NA,NA,NA,good,asLongAsEligible,high_school_graduate,NA,NA,white_collar_or_skilled
44_w,w,unfavorable,w,noComments,NA,NA,NA,NA,NA,favorable,good,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
45_w,w,unfavorable,w,NA,mutual_acomodation,NA,NA,fair,biracial_living_experience,favorable,NA,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
46_w,w,favorable,w,favorableAndUnfavorable,mutual_acomodation,NA,NA,poor,biracial_living_experience,NA,NA,untilBetterPlace,grade_school_or_less,favorable,NA,white_collar_or_skilled
47_w,w,favorable,w,favorableAndUnfavorable,integration,NA,NA,good,biracial_living_experience,unfavorable,NA,asLongAsEligible,high_school_graduate,NA,NA,semiskilled
48_w,w,unfavorable,w,NA,mutual_acomodation,liberalFriend,liberal,fair,no_biracial_living_experience,NA,NA,untilBetterPlace,high_school_graduate,unfavorable,NA,white_collar_or_skilled
49_w,w,unfavorable,w,favorableAndUnfavorable,NA,NA,NA,good,NA,favorable,good,untilBetterPlace,NA,NA,favorable,NA
50_w,w,favorable,w,unfavorable,NA,ambivalentFriend,ambivalent,poor,NA,NA,NA,asLongAsEligible,grade_school_or_less,favorable,NA,white_collar_or_skilled
