id,group,evaluationOfHilltown,group,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,evaluationOfManagement,evaluationOfPhysicalAmenities,satisfactionInField,transiency,education,evaluationOfCoResidents,pastExperience,occupation
364_b,b,favorable,b,favorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,asLongAsEligible,NA,NA,NA,NA
365_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,poor,NA,favorable,NA,asLongAsEligible,NA,NA,biracial_living_experience,NA
366_b,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,poor,asLongAsEligible,NA,NA,NA,NA
367_b,b,favorable,b,NA,conflict,NA,NA,NA,NA,NA,NA,untilOwnHome,NA,NA,biracial_living_experience,NA
368_b,b,favorable,b,unfavorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,poor,NA,high_school_graduate,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
369_b,b,favorable,b,noComments,NA,NA,NA,good,NA,favorable,NA,permanent,high_school_graduate,NA,NA,semiskilled
370_b,b,favorable,b,unfavorable,mutual_acomodation,NA,NA,poor,NA,favorable,NA,untilOwnHome,NA,NA,no_biracial_living_experience,NA
371_b,b,unfavorable,b,noComments,NA,NA,NA,good,favorable,favorable,hard_to_say,asLongAsEligible,NA,NA,NA,NA
372_b,b,unfavorable,b,unfavorable,mutual_acomodation,NA,NA,hard_to_say,NA,favorable,NA,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
373_b,b,favorable,b,NA,NA,NA,NA,poor,NA,favorable,poor,permanent,NA,NA,NA,NA
374_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,favorable,poor,asLongAsEligible,NA,NA,NA,NA
375_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,poor,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
376_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,hard_to_say,asLongAsEligible,NA,NA,NA,NA
377_b,b,favorable,b,favorable,NA,NA,NA,good,NA,NA,NA,asLongAsEligible,high_school_graduate,NA,NA,white_collar_or_skilled
378_b,b,favorable,b,unfavorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,good,NA,NA,NA,biracial_living_experience,NA
379_b,b,favorable,b,NA,mutual_acomodation,NA,NA,poor,NA,NA,NA,asLongAsEligible,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
380_b,b,favorable,b,favorable,NA,liberalFriend,liberal,fair,NA,favorable,good,neverThoughtAboutIt,grade_school_or_less,NA,NA,semiskilled
381_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,hard_to_say,NA,favorable,good,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
382_b,b,favorable,b,favorable,conflict,liberalFriend,liberal,hard_to_say,NA,NA,hard_to_say,NA,NA,NA,biracial_living_experience,NA
383_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,poor,permanent,NA,NA,NA,NA
384_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,fair,NA,favorable,NA,untilBetterPlace,some_high_school,NA,biracial_living_experience,semiskilled
385_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,good,untilBetterPlace,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
386_b,b,favorable,b,favorable,NA,NA,NA,poor,NA,NA,good,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
387_b,b,favorable,b,favorable,NA,NA,NA,NA,favorable,NA,hard_to_say,NA,high_school_graduate,NA,NA,semiskilled
388_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,NA,neverThoughtAboutIt,grade_school_or_less,NA,biracial_living_experience,white_collar_or_skilled
389_b,b,favorable,b,favorable,NA,liberalFriend,liberal,good,NA,favorable,NA,NA,high_school_graduate,NA,NA,white_collar_or_skilled
390_b,b,favorable,b,favorable,NA,NA,NA,poor,NA,NA,NA,asLongAsEligible,some_high_school,NA,NA,unskilled_domestic_and_personal_service
391_b,b,favorable,b,favorable,NA,liberalFriend,liberal,poor,NA,NA,NA,permanent,NA,NA,NA,NA
392_b,b,favorable,b,favorable,NA,ambivalentFriend,ambivalent,poor,NA,favorable,NA,neverThoughtAboutIt,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
393_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,NA,poor,untilBetterPlace,NA,NA,NA,NA
394_b,b,favorable,b,NA,mutual_acomodation,NA,NA,NA,favorable,NA,poor,neverThoughtAboutIt,NA,NA,biracial_living_experience,NA
395_b,b,NA,b,favorable,mutual_acomodation,liberalFriend,liberal,poor,NA,favorable,hard_to_say,NA,NA,NA,biracial_living_experience,NA
396_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,NA,unfavorable,NA,poor,neverThoughtAboutIt,NA,favorable,biracial_living_experience,NA
397_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,hard_to_say,NA,NA,good,asLongAsEligible,high_school_graduate,favorable,biracial_living_experience,semiskilled
398_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,hard_to_say,permanent,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
399_b,b,unfavorable,b,NA,NA,liberalFriend,liberal,NA,favorable,NA,fair,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
400_b,b,NA,b,unfavorable,mutual_acomodation,liberalFriend,liberal,NA,favorable,favorable,poor,NA,NA,NA,biracial_living_experience,NA
401_b,b,favorable,b,unfavorable,NA,NA,NA,NA,NA,NA,NA,permanent,high_school_graduate,NA,NA,semiskilled
402_b,b,favorable,b,favorable,integration,liberalFriend,liberal,hard_to_say,NA,favorable,NA,asLongAsEligible,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
403_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,poor,untilBetterPlace,NA,NA,NA,NA
404_b,b,favorable,b,favorable,conflict,NA,NA,poor,favorable,favorable,NA,NA,NA,NA,biracial_living_experience,NA
405_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,hard_to_say,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
406_b,b,favorable,b,favorable,NA,NA,NA,poor,NA,favorable,NA,untilBetterPlace,high_school_graduate,NA,NA,white_collar_or_skilled
407_b,b,NA,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,fair,favorable,favorable,NA,permanent,grade_school_or_less,NA,biracial_living_experience,white_collar_or_skilled
408_b,b,NA,b,unfavorable,mutual_acomodation,NA,NA,poor,NA,favorable,hard_to_say,NA,NA,NA,biracial_living_experience,NA
409_b,b,favorable,b,favorable,NA,liberalFriend,ambivalent,NA,NA,favorable,poor,untilBetterPlace,NA,NA,NA,NA
410_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,ambivalent,NA,NA,favorable,poor,permanent,NA,NA,biracial_living_experience,NA
411_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,good,untilOwnHome,some_high_school,NA,NA,unskilled_domestic_and_personal_service
412_b,b,unfavorable,b,favorable,NA,NA,NA,poor,NA,favorable,hard_to_say,untilBetterPlace,NA,NA,NA,NA
413_b,b,favorable,b,noComments,NA,ambivalentFriend,liberal,good,NA,favorable,NA,NA,grade_school_or_less,favorable,NA,semiskilled
414_b,b,NA,b,NA,mutual_acomodation,ambivalentFriend,ambivalent,poor,NA,NA,NA,permanent,grade_school_or_less,NA,biracial_living_experience,white_collar_or_skilled
415_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,poor,NA,NA,NA,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,semiskilled
416_b,b,favorable,b,NA,NA,NA,NA,NA,NA,NA,good,asLongAsEligible,NA,NA,NA,NA
417_b,b,favorable,b,favorableAndUnfavorable,NA,ambivalentFriend,liberal,NA,NA,favorable,good,neverThoughtAboutIt,NA,NA,NA,NA
418_b,b,NA,b,unfavorable,integration,NA,NA,NA,NA,NA,poor,asLongAsEligible,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
419_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,hard_to_say,asLongAsEligible,NA,NA,biracial_living_experience,NA
420_b,b,favorable,b,favorable,NA,ambivalentFriend,liberal,good,NA,unfavorable,NA,permanent,some_high_school,NA,NA,white_collar_or_skilled
421_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,hard_to_say,permanent,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
422_b,b,NA,b,favorableAndUnfavorable,NA,NA,NA,good,NA,favorable,NA,asLongAsEligible,NA,NA,NA,NA
423_b,b,favorable,b,unfavorable,integration,NA,NA,poor,NA,favorable,NA,asLongAsEligible,NA,NA,biracial_living_experience,NA
424_b,b,unfavorable,b,favorable,NA,NA,NA,NA,NA,NA,hard_to_say,asLongAsEligible,NA,NA,NA,NA
425_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,NA,untilOwnHome,NA,NA,biracial_living_experience,NA
426_b,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,poor,asLongAsEligible,NA,NA,NA,NA
427_b,b,NA,b,favorable,NA,liberalFriend,ambivalent,hard_to_say,NA,favorable,NA,neverThoughtAboutIt,some_high_school,NA,NA,white_collar_or_skilled
428_b,b,favorable,b,NA,mutual_acomodation,NA,NA,good,unfavorable,favorable,NA,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
429_b,b,favorable,b,favorableAndUnfavorable,conflict,liberalFriend,liberal,NA,NA,favorable,good,untilBetterPlace,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
430_b,b,NA,b,favorable,NA,liberalFriend,liberal,poor,NA,favorable,NA,untilBetterPlace,some_high_school,NA,NA,white_collar_or_skilled
431_b,b,favorable,b,NA,NA,liberalFriend,liberal,poor,NA,favorable,NA,untilBetterPlace,some_high_school,NA,NA,semiskilled
432_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,hard_to_say,NA,favorable,poor,NA,NA,NA,no_biracial_living_experience,NA
433_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,fair,NA,NA,poor,untilBetterPlace,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
434_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,hard_to_say,neverThoughtAboutIt,some_high_school,NA,NA,unskilled_domestic_and_personal_service
435_b,b,favorable,b,favorableAndUnfavorable,conflict,NA,NA,good,NA,NA,NA,neverThoughtAboutIt,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
436_b,b,NA,b,NA,mutual_acomodation,liberalFriend,liberal,good,NA,NA,NA,asLongAsEligible,NA,NA,biracial_living_experience,NA
437_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,hard_to_say,NA,favorable,good,NA,NA,NA,biracial_living_experience,NA
438_b,b,favorable,b,favorable,NA,liberalFriend,liberal,fair,NA,NA,hard_to_say,NA,NA,NA,NA,NA
439_b,b,favorable,b,NA,NA,ambivalentFriend,liberal,good,favorable,NA,fair,asLongAsEligible,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
440_b,b,NA,b,favorable,NA,NA,NA,poor,NA,favorable,good,NA,some_high_school,favorable,NA,white_collar_or_skilled
441_b,b,favorable,b,favorable,NA,NA,NA,poor,favorable,favorable,poor,untilBetterPlace,grade_school_or_less,NA,NA,semiskilled
442_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,good,untilBetterPlace,NA,NA,NA,NA
443_b,b,favorable,b,NA,mutual_acomodation,NA,NA,poor,NA,NA,NA,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
444_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,good,asLongAsEligible,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
445_b,b,unfavorable,b,favorable,NA,NA,NA,poor,NA,favorable,NA,asLongAsEligible,grade_school_or_less,NA,NA,white_collar_or_skilled
446_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,NA,NA,NA,good,NA,NA,NA,NA,NA
447_b,b,favorable,b,favorable,conflict,NA,NA,NA,favorable,favorable,NA,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
448_b,b,favorable,b,favorable,NA,liberalFriend,liberal,poor,NA,favorable,NA,permanent,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
449_b,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,fair,permanent,NA,NA,NA,NA
450_b,b,favorable,b,unfavorable,conflict,liberalFriend,liberal,poor,NA,favorable,NA,permanent,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
451_b,b,favorable,b,unfavorable,mutual_acomodation,NA,NA,fair,NA,favorable,NA,permanent,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
452_b,b,favorable,b,favorableAndUnfavorable,NA,ambivalentFriend,liberal,hard_to_say,NA,NA,poor,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
453_b,b,favorable,b,NA,NA,NA,NA,poor,NA,favorable,NA,neverThoughtAboutIt,some_high_school,NA,NA,unskilled_domestic_and_personal_service
454_b,b,favorable,b,NA,NA,NA,NA,hard_to_say,NA,favorable,NA,asLongAsEligible,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
455_b,b,favorable,b,unfavorable,NA,NA,NA,NA,NA,favorable,NA,asLongAsEligible,NA,NA,NA,NA
456_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,favorable,favorable,hard_to_say,neverThoughtAboutIt,NA,NA,biracial_living_experience,NA
457_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,good,NA,favorable,NA,untilBetterPlace,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
458_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,poor,asLongAsEligible,NA,NA,NA,NA
459_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,some_high_school,NA,NA,semiskilled
460_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,asLongAsEligible,high_school_graduate,NA,NA,semiskilled
461_b,b,favorable,b,NA,integration,NA,NA,NA,NA,favorable,hard_to_say,NA,NA,NA,biracial_living_experience,NA
462_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,fair,favorable,NA,poor,asLongAsEligible,NA,NA,biracial_living_experience,NA
463_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,good,NA,favorable,poor,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
464_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,poor,permanent,NA,NA,NA,NA
465_b,b,favorable,b,unfavorable,mutual_acomodation,liberalFriend,liberal,poor,NA,favorable,NA,untilBetterPlace,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
466_b,b,favorable,b,favorable,NA,NA,NA,good,NA,favorable,NA,untilBetterPlace,some_high_school,NA,NA,white_collar_or_skilled
467_b,b,NA,b,NA,NA,NA,NA,good,NA,favorable,fair,untilBetterPlace,NA,NA,NA,NA
468_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,poor,permanent,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
469_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,asLongAsEligible,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
470_b,b,favorable,b,NA,conflict,ambivalentFriend,ambivalent,poor,NA,NA,hard_to_say,NA,NA,NA,biracial_living_experience,NA
471_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,poor,favorable,favorable,poor,NA,NA,NA,biracial_living_experience,NA
472_b,b,favorable,b,unfavorable,mutual_acomodation,NA,NA,poor,NA,favorable,poor,untilOwnHome,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
473_b,b,favorable,b,NA,NA,liberalFriend,liberal,poor,NA,NA,NA,permanent,grade_school_or_less,NA,NA,semiskilled
474_b,b,favorable,b,NA,NA,NA,NA,poor,NA,favorable,NA,untilBetterPlace,grade_school_or_less,unfavorable,NA,semiskilled
475_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,fair,NA,NA,NA,NA,NA
476_b,b,favorable,b,NA,conflict,ambivalentFriend,liberal,fair,NA,NA,NA,asLongAsEligible,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
477_b,b,favorable,b,favorable,conflict,NA,NA,fair,NA,favorable,NA,untilBetterPlace,NA,favorable,biracial_living_experience,NA
478_b,b,NA,b,favorable,NA,NA,NA,fair,NA,favorable,poor,asLongAsEligible,NA,NA,NA,NA
479_b,b,favorable,b,NA,mutual_acomodation,NA,NA,fair,NA,favorable,poor,NA,NA,NA,biracial_living_experience,NA
480_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,poor,asLongAsEligible,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
481_b,b,favorable,b,favorable,NA,NA,NA,poor,NA,favorable,NA,asLongAsEligible,some_high_school,NA,NA,unskilled_domestic_and_personal_service
482_b,b,NA,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,good,NA,NA,favorable,NA,NA
483_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,poor,NA,NA,poor,asLongAsEligible,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
484_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,poor,asLongAsEligible,NA,NA,NA,NA
485_b,b,NA,b,NA,NA,liberalFriend,liberal,poor,NA,favorable,good,asLongAsEligible,high_school_graduate,favorable,NA,unskilled_domestic_and_personal_service
486_b,b,favorable,b,NA,NA,NA,NA,poor,NA,NA,good,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
487_b,b,favorable,b,favorable,NA,liberalFriend,ambivalent,poor,NA,favorable,NA,NA,grade_school_or_less,NA,NA,semiskilled
488_b,b,favorable,b,NA,mutual_acomodation,NA,NA,NA,NA,NA,poor,NA,NA,NA,no_biracial_living_experience,NA
489_b,b,favorable,b,NA,NA,NA,NA,poor,NA,NA,NA,untilBetterPlace,some_high_school,NA,NA,unskilled_domestic_and_personal_service
490_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,poor,permanent,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
491_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,fair,NA,favorable,hard_to_say,untilOwnHome,NA,NA,NA,NA
492_b,b,favorable,b,NA,NA,NA,NA,NA,NA,NA,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
493_b,b,favorable,b,favorable,NA,liberalFriend,liberal,poor,NA,favorable,NA,asLongAsEligible,grade_school_or_less,favorable,NA,semiskilled
494_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,poor,untilBetterPlace,NA,NA,NA,NA
495_b,b,favorable,b,NA,NA,liberalFriend,liberal,poor,unfavorable,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
496_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,favorable,good,neverThoughtAboutIt,NA,NA,NA,NA
497_b,b,NA,b,favorable,mutual_acomodation,NA,NA,poor,NA,favorable,hard_to_say,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
498_b,b,NA,b,favorable,NA,NA,NA,poor,NA,favorable,poor,asLongAsEligible,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
499_b,b,NA,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,good,neverThoughtAboutIt,some_high_school,NA,NA,unskilled_domestic_and_personal_service
500_b,b,favorable,b,favorable,conflict,liberalFriend,liberal,poor,NA,favorable,NA,NA,NA,NA,biracial_living_experience,NA
1_w,w,favorable,w,favorable,NA,illiberalFriend,illiberal,NA,NA,unfavorable,good,NA,NA,favorable,NA,NA
2_w,w,favorable,w,unfavorable,mutual_acomodation,NA,NA,NA,biracial_living_experience,NA,NA,NA,high_school_graduate,NA,NA,semiskilled
3_w,w,favorable,w,favorable,mutual_acomodation,illiberalFriend,ambivalent,NA,biracial_living_experience,favorable,NA,NA,NA,NA,NA,NA
4_w,w,unfavorable,w,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,good,high_school_graduate,NA,NA,white_collar_or_skilled
5_w,w,favorable,w,unfavorable,NA,ambivalentFriend,liberal,untilOwnHome,NA,favorable,NA,poor,NA,unfavorable,NA,NA
6_w,w,unfavorable,w,unfavorable,mutual_acomodation,NA,NA,untilBetterPlace,no_biracial_living_experience,favorable,NA,NA,some_high_school,unfavorable,NA,semiskilled
7_w,w,favorable,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
8_w,w,favorable,w,unfavorable,conflict,NA,NA,asLongAsEligible,biracial_living_experience,favorable,NA,poor,high_school_graduate,unfavorable,NA,white_collar_or_skilled
9_w,w,favorable,w,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,fair,poor,grade_school_or_less,NA,NA,white_collar_or_skilled
10_w,w,favorable,w,unfavorable,NA,liberalFriend,ambivalent,NA,NA,NA,NA,NA,high_school_graduate,NA,NA,white_collar_or_skilled
11_w,w,favorable,w,favorable,NA,NA,NA,untilBetterPlace,NA,favorable,good,poor,some_high_school,NA,NA,white_collar_or_skilled
12_w,w,unfavorable,w,favorableAndUnfavorable,NA,liberalFriend,ambivalent,untilBetterPlace,NA,favorable,poor,NA,high_school_graduate,NA,NA,semiskilled
13_w,w,favorable,w,unfavorable,integration,liberalFriend,ambivalent,NA,no_biracial_living_experience,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
14_w,w,unfavorable,w,favorable,mutual_acomodation,ambivalentFriend,ambivalent,permanent,biracial_living_experience,favorable,NA,good,some_high_school,NA,NA,semiskilled
15_w,w,unfavorable,w,NA,conflict,ambivalentFriend,ambivalent,permanent,no_biracial_living_experience,NA,poor,NA,some_high_school,unfavorable,NA,semiskilled
16_w,w,unfavorable,w,favorable,NA,liberalFriend,liberal,NA,NA,favorable,good,NA,some_high_school,unfavorable,NA,semiskilled
17_w,w,unfavorable,w,NA,NA,NA,NA,untilBetterPlace,NA,favorable,NA,good,some_high_school,unfavorable,NA,semiskilled
18_w,w,favorable,w,favorable,NA,liberalFriend,illiberal,untilOwnHome,NA,favorable,NA,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
19_w,w,favorable,w,favorable,mutual_acomodation,NA,NA,asLongAsEligible,biracial_living_experience,NA,NA,NA,NA,NA,NA,NA
20_w,w,unfavorable,w,NA,NA,NA,NA,permanent,NA,NA,NA,good,NA,NA,NA,NA
21_w,w,favorable,w,favorableAndUnfavorable,NA,ambivalentFriend,ambivalent,permanent,NA,favorable,NA,NA,high_school_graduate,favorable,NA,semiskilled
22_w,w,favorable,w,unfavorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,fair,some_high_school,favorable,NA,white_collar_or_skilled
23_w,w,favorable,w,unfavorable,NA,NA,NA,asLongAsEligible,NA,NA,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
24_w,w,unfavorable,w,noComments,NA,liberalFriend,ambivalent,permanent,NA,NA,NA,NA,NA,NA,unfavorable,NA
25_w,w,unfavorable,w,favorableAndUnfavorable,NA,NA,NA,untilOwnHome,NA,NA,NA,NA,NA,NA,NA,NA
26_w,w,favorable,w,favorable,mutual_acomodation,NA,NA,untilBetterPlace,no_biracial_living_experience,NA,good,NA,NA,NA,NA,NA
27_w,w,favorable,w,NA,mutual_acomodation,NA,NA,untilOwnHome,biracial_living_experience,unfavorable,NA,hard_to_say,high_school_graduate,NA,favorable,white_collar_or_skilled
28_w,w,favorable,w,favorable,conflict,NA,NA,NA,biracial_living_experience,NA,NA,fair,NA,unfavorable,NA,NA
29_w,w,unfavorable,w,favorable,NA,ambivalentFriend,illiberal,untilOwnHome,NA,unfavorable,fair,poor,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
30_w,w,favorable,w,NA,NA,NA,NA,NA,NA,NA,NA,good,NA,favorable,NA,NA
31_w,w,favorable,w,favorableAndUnfavorable,NA,ambivalentFriend,illiberal,NA,NA,favorable,NA,NA,NA,unfavorable,NA,NA
32_w,w,favorable,w,favorable,mutual_acomodation,NA,NA,untilOwnHome,biracial_living_experience,favorable,fair,NA,NA,NA,NA,NA
33_w,w,unfavorable,w,NA,NA,liberalFriend,ambivalent,untilBetterPlace,NA,unfavorable,NA,NA,NA,NA,NA,NA
34_w,w,favorable,w,NA,NA,NA,NA,asLongAsEligible,NA,favorable,NA,NA,high_school_graduate,NA,NA,white_collar_or_skilled
35_w,w,unfavorable,w,favorable,NA,ambivalentFriend,ambivalent,untilBetterPlace,NA,NA,NA,NA,grade_school_or_less,unfavorable,NA,semiskilled
36_w,w,favorable,w,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,good,NA,NA,NA,NA,NA
37_w,w,favorable,w,NA,NA,NA,NA,asLongAsEligible,NA,NA,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
38_w,w,favorable,w,noComments,conflict,liberalFriend,ambivalent,untilBetterPlace,no_biracial_living_experience,NA,poor,NA,some_high_school,NA,NA,white_collar_or_skilled
39_w,w,unfavorable,w,unfavorable,NA,liberalFriend,liberal,NA,NA,NA,poor,NA,NA,unfavorable,NA,NA
40_w,w,unfavorable,w,NA,mutual_acomodation,liberalFriend,ambivalent,asLongAsEligible,biracial_living_experience,favorable,NA,NA,some_high_school,NA,NA,white_collar_or_skilled
41_w,w,favorable,w,NA,conflict,ambivalentFriend,ambivalent,untilBetterPlace,no_biracial_living_experience,NA,NA,NA,some_high_school,NA,NA,white_collar_or_skilled
42_w,w,favorable,w,NA,NA,NA,NA,asLongAsEligible,NA,NA,NA,NA,NA,NA,NA,NA
43_w,w,unfavorable,w,unfavorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,fair,NA,unfavorable,NA,NA
44_w,w,favorable,w,NA,mutual_acomodation,NA,NA,permanent,no_biracial_living_experience,favorable,NA,NA,NA,NA,NA,NA
45_w,w,favorable,w,favorable,NA,ambivalentFriend,liberal,NA,NA,favorable,good,NA,NA,NA,favorable,NA
46_w,w,unfavorable,w,unfavorable,conflict,NA,NA,NA,biracial_living_experience,NA,NA,poor,some_high_school,NA,NA,white_collar_or_skilled
47_w,w,unfavorable,w,unfavorable,conflict,liberalFriend,liberal,NA,no_biracial_living_experience,favorable,good,NA,NA,NA,NA,NA
48_w,w,unfavorable,w,favorable,NA,liberalFriend,ambivalent,asLongAsEligible,NA,favorable,NA,poor,some_high_school,unfavorable,NA,white_collar_or_skilled
49_w,w,favorable,w,NA,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,good,high_school_graduate,unfavorable,NA,white_collar_or_skilled
50_w,w,favorable,w,unfavorable,NA,NA,NA,untilBetterPlace,NA,favorable,NA,poor,grade_school_or_less,unfavorable,NA,unskilled_domestic_and_personal_service
51_w,w,unfavorable,w,favorable,mutual_acomodation,NA,NA,NA,biracial_living_experience,NA,NA,poor,high_school_graduate,NA,NA,semiskilled
