id,group,evaluationOfHilltown,group,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,evaluationOfManagement,evaluationOfPhysicalAmenities,satisfactionInField,transiency,education,evaluationOfCoResidents,pastExperience,occupation
368_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,untilBetterPlace,grade_school_or_less,favorable,NA,semiskilled
369_b,b,NA,b,NA,NA,liberalFriend,liberal,poor,NA,favorable,NA,permanent,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
370_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,poor,untilOwnHome,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
371_b,b,favorable,b,NA,mutual_acomodation,NA,NA,NA,NA,favorable,poor,asLongAsEligible,NA,NA,no_biracial_living_experience,NA
372_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,poor,NA,favorable,poor,NA,grade_school_or_less,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
373_b,b,favorable,b,favorable,NA,liberalFriend,liberal,good,NA,favorable,NA,untilOwnHome,some_high_school,NA,NA,unskilled_domestic_and_personal_service
374_b,b,unfavorable,b,NA,NA,liberalFriend,liberal,NA,NA,favorable,poor,NA,NA,NA,NA,NA
375_b,b,favorable,b,favorable,integration,ambivalentFriend,liberal,fair,NA,favorable,hard_to_say,neverThoughtAboutIt,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
376_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,poor,permanent,some_high_school,NA,NA,unskilled_domestic_and_personal_service
377_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,poor,NA,favorable,good,NA,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
378_b,b,favorable,b,favorableAndUnfavorable,NA,ambivalentFriend,liberal,good,NA,favorable,NA,untilOwnHome,NA,NA,NA,NA
379_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,poor,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
380_b,b,favorable,b,noComments,NA,liberalFriend,liberal,good,NA,favorable,hard_to_say,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
381_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,ambivalentFriend,ambivalent,NA,NA,favorable,hard_to_say,asLongAsEligible,NA,NA,biracial_living_experience,NA
382_b,b,favorable,b,favorable,integration,liberalFriend,liberal,NA,NA,favorable,NA,neverThoughtAboutIt,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
383_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,hard_to_say,NA,favorable,NA,asLongAsEligible,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
384_b,b,unfavorable,b,NA,mutual_acomodation,liberalFriend,ambivalent,good,NA,NA,good,untilBetterPlace,NA,NA,biracial_living_experience,NA
385_b,b,favorable,b,favorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
386_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,NA,asLongAsEligible,grade_school_or_less,NA,NA,white_collar_or_skilled
387_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,hard_to_say,favorable,favorable,hard_to_say,permanent,some_high_school,NA,NA,unskilled_domestic_and_personal_service
388_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,hard_to_say,neverThoughtAboutIt,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
389_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,asLongAsEligible,high_school_graduate,NA,NA,semiskilled
390_b,b,favorable,b,NA,mutual_acomodation,ambivalentFriend,ambivalent,hard_to_say,NA,NA,NA,neverThoughtAboutIt,NA,NA,biracial_living_experience,NA
391_b,b,NA,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,poor,neverThoughtAboutIt,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
392_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,NA,permanent,NA,NA,biracial_living_experience,NA
393_b,b,favorable,b,unfavorable,mutual_acomodation,NA,NA,NA,NA,NA,hard_to_say,neverThoughtAboutIt,NA,NA,biracial_living_experience,NA
394_b,b,favorable,b,favorable,NA,NA,NA,poor,NA,NA,NA,asLongAsEligible,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
395_b,b,favorable,b,unfavorable,NA,NA,NA,poor,NA,favorable,fair,permanent,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
396_b,b,NA,b,NA,NA,liberalFriend,ambivalent,good,NA,favorable,poor,asLongAsEligible,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
397_b,b,favorable,b,favorable,NA,liberalFriend,liberal,hard_to_say,favorable,favorable,poor,asLongAsEligible,NA,NA,NA,NA
398_b,b,favorable,b,favorable,integration,liberalFriend,liberal,NA,NA,favorable,good,asLongAsEligible,NA,NA,biracial_living_experience,NA
399_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,hard_to_say,NA,favorable,NA,NA,some_high_school,NA,NA,white_collar_or_skilled
400_b,b,NA,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,NA,neverThoughtAboutIt,grade_school_or_less,NA,biracial_living_experience,semiskilled
401_b,b,NA,b,NA,NA,liberalFriend,liberal,fair,NA,favorable,fair,permanent,NA,NA,NA,NA
402_b,b,favorable,b,favorableAndUnfavorable,integration,NA,NA,hard_to_say,NA,favorable,NA,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,semiskilled
403_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,poor,asLongAsEligible,grade_school_or_less,NA,NA,semiskilled
404_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,asLongAsEligible,high_school_graduate,NA,NA,semiskilled
405_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,ambivalent,poor,NA,NA,NA,asLongAsEligible,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
406_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,poor,NA,favorable,NA,neverThoughtAboutIt,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
407_b,b,NA,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,NA,asLongAsEligible,NA,NA,biracial_living_experience,NA
408_b,b,favorable,b,favorable,NA,liberalFriend,ambivalent,poor,NA,NA,NA,NA,NA,NA,NA,NA
409_b,b,favorable,b,NA,NA,NA,NA,poor,favorable,favorable,poor,untilBetterPlace,NA,NA,NA,NA
410_b,b,favorable,b,favorable,integration,liberalFriend,liberal,poor,NA,favorable,NA,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
411_b,b,favorable,b,favorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,untilBetterPlace,some_high_school,NA,NA,semiskilled
412_b,b,NA,b,favorable,conflict,NA,NA,NA,NA,favorable,good,untilBetterPlace,high_school_graduate,NA,no_biracial_living_experience,white_collar_or_skilled
413_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,poor,neverThoughtAboutIt,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
414_b,b,favorable,b,NA,NA,NA,NA,poor,NA,NA,poor,neverThoughtAboutIt,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
415_b,b,favorable,b,favorable,NA,ambivalentFriend,liberal,NA,NA,NA,NA,asLongAsEligible,grade_school_or_less,NA,NA,semiskilled
416_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,poor,NA,NA,NA,NA,grade_school_or_less,unfavorable,NA,unskilled_domestic_and_personal_service
417_b,b,favorable,b,favorable,NA,liberalFriend,liberal,good,NA,NA,NA,neverThoughtAboutIt,NA,NA,NA,NA
418_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,NA,permanent,NA,NA,NA,NA
419_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,unfavorable,favorable,good,asLongAsEligible,NA,favorable,NA,NA
420_b,b,favorable,b,favorable,NA,liberalFriend,liberal,poor,NA,favorable,NA,neverThoughtAboutIt,NA,NA,NA,NA
421_b,b,NA,b,NA,conflict,liberalFriend,ambivalent,poor,NA,NA,NA,untilOwnHome,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
422_b,b,favorable,b,favorable,conflict,ambivalentFriend,liberal,NA,NA,favorable,poor,permanent,NA,NA,biracial_living_experience,NA
423_b,b,favorable,b,unfavorable,mutual_acomodation,NA,NA,poor,NA,NA,poor,untilBetterPlace,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
424_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,poor,untilBetterPlace,NA,NA,no_biracial_living_experience,NA
425_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,poor,NA,high_school_graduate,NA,NA,semiskilled
426_b,b,favorable,b,favorable,NA,NA,NA,poor,NA,NA,NA,untilBetterPlace,high_school_graduate,favorable,NA,white_collar_or_skilled
427_b,b,favorable,b,NA,mutual_acomodation,NA,NA,NA,NA,favorable,fair,asLongAsEligible,NA,NA,biracial_living_experience,NA
428_b,b,NA,b,favorable,NA,liberalFriend,liberal,poor,favorable,NA,NA,asLongAsEligible,NA,NA,NA,NA
429_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,hard_to_say,untilBetterPlace,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
430_b,b,NA,b,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,neverThoughtAboutIt,high_school_graduate,NA,NA,semiskilled
431_b,b,favorable,b,favorableAndUnfavorable,conflict,NA,NA,NA,NA,favorable,poor,neverThoughtAboutIt,NA,NA,biracial_living_experience,NA
432_b,b,favorable,b,unfavorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,NA,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
433_b,b,favorable,b,NA,mutual_acomodation,ambivalentFriend,ambivalent,fair,NA,NA,NA,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
434_b,b,favorable,b,favorable,NA,NA,NA,fair,NA,favorable,good,untilBetterPlace,NA,NA,NA,NA
435_b,b,favorable,b,unfavorable,NA,NA,NA,fair,NA,favorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
436_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,poor,untilBetterPlace,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
437_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,NA,permanent,some_high_school,NA,NA,semiskilled
438_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,poor,NA,NA,good,untilBetterPlace,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
439_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,poor,untilBetterPlace,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
440_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,poor,favorable,NA,NA,asLongAsEligible,NA,NA,NA,NA
441_b,b,NA,b,noComments,NA,liberalFriend,liberal,good,NA,favorable,NA,permanent,NA,NA,NA,NA
442_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,hard_to_say,neverThoughtAboutIt,NA,NA,biracial_living_experience,NA
443_b,b,favorable,b,favorable,NA,NA,NA,fair,NA,favorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
444_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,NA,NA,NA,NA,NA,NA
445_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,good,NA,favorable,NA,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
446_b,b,favorable,b,favorable,NA,NA,NA,good,NA,favorable,poor,asLongAsEligible,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
447_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,poor,asLongAsEligible,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
448_b,b,favorable,b,unfavorable,mutual_acomodation,NA,NA,NA,NA,favorable,NA,permanent,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
449_b,b,favorable,b,favorable,NA,liberalFriend,liberal,good,NA,NA,good,asLongAsEligible,NA,NA,NA,NA
450_b,b,favorable,b,NA,conflict,ambivalentFriend,liberal,poor,NA,NA,poor,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
451_b,b,favorable,b,favorable,conflict,liberalFriend,liberal,hard_to_say,unfavorable,NA,hard_to_say,asLongAsEligible,NA,NA,biracial_living_experience,NA
452_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,good,NA,NA,NA,NA,NA
453_b,b,favorable,b,unfavorable,NA,NA,NA,NA,NA,favorable,NA,untilOwnHome,some_high_school,NA,NA,white_collar_or_skilled
454_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
455_b,b,favorable,b,favorable,conflict,liberalFriend,liberal,NA,NA,favorable,NA,permanent,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
456_b,b,favorable,b,favorable,conflict,liberalFriend,liberal,NA,NA,favorable,NA,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
457_b,b,favorable,b,NA,conflict,liberalFriend,liberal,poor,NA,favorable,NA,asLongAsEligible,NA,NA,biracial_living_experience,NA
458_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,ambivalent,NA,NA,favorable,fair,asLongAsEligible,NA,favorable,biracial_living_experience,NA
459_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,unfavorable,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
460_b,b,favorable,b,favorableAndUnfavorable,conflict,liberalFriend,liberal,NA,NA,NA,hard_to_say,asLongAsEligible,NA,NA,no_biracial_living_experience,NA
461_b,b,NA,b,NA,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,asLongAsEligible,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
462_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,good,asLongAsEligible,NA,favorable,NA,NA
463_b,b,favorable,b,favorable,NA,NA,NA,poor,favorable,favorable,good,NA,NA,NA,NA,NA
464_b,b,NA,b,NA,mutual_acomodation,NA,NA,poor,NA,favorable,good,asLongAsEligible,NA,NA,biracial_living_experience,NA
465_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,favorable,favorable,good,asLongAsEligible,some_high_school,NA,NA,unskilled_domestic_and_personal_service
466_b,b,NA,b,NA,NA,liberalFriend,liberal,fair,NA,favorable,NA,asLongAsEligible,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
467_b,b,NA,b,NA,NA,liberalFriend,liberal,fair,NA,favorable,poor,untilBetterPlace,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
468_b,b,favorable,b,NA,conflict,liberalFriend,ambivalent,NA,NA,favorable,poor,permanent,NA,NA,biracial_living_experience,NA
469_b,b,favorable,b,favorableAndUnfavorable,NA,ambivalentFriend,liberal,NA,NA,favorable,poor,neverThoughtAboutIt,some_high_school,NA,NA,unskilled_domestic_and_personal_service
470_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,NA,untilBetterPlace,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
471_b,b,favorable,b,NA,NA,liberalFriend,liberal,hard_to_say,NA,favorable,good,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
472_b,b,NA,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,poor,untilOwnHome,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
473_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,hard_to_say,neverThoughtAboutIt,some_high_school,NA,NA,unskilled_domestic_and_personal_service
474_b,b,favorable,b,noComments,NA,NA,NA,NA,NA,favorable,NA,asLongAsEligible,grade_school_or_less,NA,NA,semiskilled
475_b,b,NA,b,NA,conflict,NA,NA,poor,favorable,NA,good,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
476_b,b,favorable,b,unfavorable,NA,liberalFriend,ambivalent,NA,NA,favorable,fair,NA,NA,NA,NA,NA
477_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,NA,good,permanent,NA,NA,NA,NA
478_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,hard_to_say,NA,favorable,NA,neverThoughtAboutIt,some_high_school,NA,biracial_living_experience,semiskilled
479_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,favorable,favorable,poor,permanent,NA,NA,NA,NA
480_b,b,unfavorable,b,NA,conflict,NA,NA,hard_to_say,NA,NA,good,asLongAsEligible,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
481_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,good,NA,favorable,good,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
482_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,NA,good,asLongAsEligible,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
483_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,poor,NA,NA,NA,NA,NA
484_b,b,favorable,b,favorable,NA,liberalFriend,liberal,good,NA,NA,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
485_b,b,favorable,b,NA,NA,NA,NA,NA,NA,NA,good,NA,NA,NA,NA,NA
486_b,b,favorable,b,NA,NA,NA,NA,poor,NA,NA,NA,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
487_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,hard_to_say,neverThoughtAboutIt,some_high_school,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
488_b,b,unfavorable,b,NA,mutual_acomodation,liberalFriend,liberal,poor,favorable,favorable,NA,asLongAsEligible,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
489_b,b,NA,b,NA,mutual_acomodation,liberalFriend,liberal,poor,NA,NA,NA,NA,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
490_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,hard_to_say,NA,NA,NA,untilBetterPlace,NA,favorable,biracial_living_experience,NA
491_b,b,favorable,b,NA,integration,NA,NA,poor,NA,favorable,poor,NA,some_high_school,unfavorable,biracial_living_experience,unskilled_domestic_and_personal_service
492_b,b,favorable,b,NA,NA,liberalFriend,liberal,fair,NA,favorable,hard_to_say,NA,NA,NA,NA,NA
493_b,b,favorable,b,favorable,NA,NA,NA,poor,NA,favorable,good,untilBetterPlace,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
494_b,b,favorable,b,favorable,NA,NA,NA,fair,NA,NA,poor,NA,NA,NA,NA,NA
495_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,poor,permanent,NA,NA,biracial_living_experience,NA
496_b,b,favorable,b,NA,NA,NA,NA,NA,NA,NA,hard_to_say,neverThoughtAboutIt,NA,NA,NA,NA
497_b,b,favorable,b,NA,mutual_acomodation,NA,NA,NA,NA,NA,poor,NA,NA,favorable,biracial_living_experience,NA
498_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,good,NA,NA,NA,NA,NA
499_b,b,NA,b,favorable,NA,NA,NA,good,NA,NA,NA,untilOwnHome,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
500_b,b,favorable,b,favorable,conflict,liberalFriend,ambivalent,fair,NA,favorable,poor,untilBetterPlace,NA,NA,biracial_living_experience,NA
1_w,w,favorable,w,favorable,mutual_acomodation,NA,NA,NA,biracial_living_experience,NA,NA,neverThoughtAboutIt,NA,unfavorable,NA,NA
2_w,w,favorable,w,NA,NA,NA,NA,NA,NA,favorable,poor,asLongAsEligible,high_school_graduate,NA,NA,semiskilled
3_w,w,favorable,w,favorable,NA,ambivalentFriend,liberal,poor,NA,favorable,NA,untilOwnHome,NA,NA,NA,NA
4_w,w,favorable,w,unfavorable,NA,NA,NA,NA,NA,NA,fair,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
5_w,w,unfavorable,w,favorable,NA,NA,NA,NA,NA,favorable,poor,permanent,NA,NA,NA,NA
6_w,w,favorable,w,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,poor,neverThoughtAboutIt,NA,NA,NA,NA
7_w,w,favorable,w,unfavorable,NA,NA,NA,poor,NA,favorable,NA,NA,NA,unfavorable,NA,NA
8_w,w,favorable,w,NA,NA,NA,NA,NA,NA,favorable,NA,neverThoughtAboutIt,NA,unfavorable,NA,NA
9_w,w,unfavorable,w,unfavorable,conflict,ambivalentFriend,ambivalent,good,no_biracial_living_experience,favorable,poor,NA,grade_school_or_less,NA,NA,semiskilled
10_w,w,favorable,w,favorable,NA,NA,NA,NA,NA,NA,NA,neverThoughtAboutIt,high_school_graduate,NA,unfavorable,white_collar_or_skilled
11_w,w,favorable,w,favorable,NA,ambivalentFriend,liberal,NA,NA,favorable,good,NA,NA,favorable,NA,NA
12_w,w,unfavorable,w,favorable,mutual_acomodation,NA,NA,NA,no_biracial_living_experience,NA,good,untilBetterPlace,NA,NA,NA,NA
13_w,w,unfavorable,w,favorable,NA,NA,NA,poor,NA,favorable,NA,NA,some_high_school,favorable,NA,white_collar_or_skilled
14_w,w,favorable,w,unfavorable,NA,NA,NA,good,NA,NA,NA,NA,high_school_graduate,unfavorable,NA,white_collar_or_skilled
15_w,w,favorable,w,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,good,NA,NA,NA,NA,NA
16_w,w,unfavorable,w,noComments,mutual_acomodation,NA,NA,NA,biracial_living_experience,favorable,hard_to_say,neverThoughtAboutIt,NA,NA,NA,NA
17_w,w,favorable,w,unfavorable,NA,liberalFriend,ambivalent,good,NA,unfavorable,good,asLongAsEligible,grade_school_or_less,NA,NA,white_collar_or_skilled
18_w,w,unfavorable,w,favorable,mutual_acomodation,NA,NA,NA,biracial_living_experience,favorable,NA,permanent,grade_school_or_less,NA,NA,semiskilled
19_w,w,favorable,w,unfavorable,conflict,NA,NA,good,biracial_living_experience,favorable,NA,asLongAsEligible,high_school_graduate,NA,NA,semiskilled
20_w,w,unfavorable,w,unfavorable,conflict,illiberalFriend,ambivalent,poor,no_biracial_living_experience,NA,NA,neverThoughtAboutIt,some_high_school,NA,NA,semiskilled
21_w,w,favorable,w,NA,NA,liberalFriend,ambivalent,NA,NA,NA,poor,NA,grade_school_or_less,NA,unfavorable,white_collar_or_skilled
22_w,w,unfavorable,w,NA,NA,NA,NA,NA,NA,unfavorable,good,untilBetterPlace,some_high_school,NA,NA,white_collar_or_skilled
23_w,w,unfavorable,w,NA,mutual_acomodation,ambivalentFriend,liberal,NA,biracial_living_experience,favorable,good,asLongAsEligible,NA,NA,NA,NA
24_w,w,favorable,w,NA,NA,NA,NA,NA,NA,favorable,NA,untilBetterPlace,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
25_w,w,favorable,w,unfavorable,NA,ambivalentFriend,ambivalent,NA,NA,NA,NA,untilBetterPlace,high_school_graduate,NA,NA,semiskilled
26_w,w,favorable,w,NA,NA,ambivalentFriend,ambivalent,NA,NA,NA,NA,neverThoughtAboutIt,NA,unfavorable,NA,NA
27_w,w,unfavorable,w,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,untilBetterPlace,NA,NA,NA,NA
28_w,w,favorable,w,favorable,NA,ambivalentFriend,illiberal,good,NA,favorable,hard_to_say,neverThoughtAboutIt,some_high_school,unfavorable,NA,semiskilled
29_w,w,favorable,w,unfavorable,NA,ambivalentFriend,illiberal,NA,NA,NA,poor,permanent,high_school_graduate,NA,NA,white_collar_or_skilled
30_w,w,favorable,w,favorable,mutual_acomodation,liberalFriend,ambivalent,fair,biracial_living_experience,unfavorable,fair,NA,some_high_school,unfavorable,NA,white_collar_or_skilled
31_w,w,favorable,w,favorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,untilBetterPlace,NA,NA,NA,NA
32_w,w,unfavorable,w,unfavorable,NA,NA,NA,good,NA,unfavorable,NA,permanent,grade_school_or_less,NA,unfavorable,semiskilled
33_w,w,favorable,w,noComments,conflict,illiberalFriend,illiberal,NA,biracial_living_experience,NA,poor,asLongAsEligible,NA,NA,NA,NA
34_w,w,favorable,w,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,untilOwnHome,NA,NA,NA,NA
35_w,w,favorable,w,NA,NA,liberalFriend,liberal,NA,NA,NA,poor,permanent,grade_school_or_less,NA,NA,white_collar_or_skilled
36_w,w,favorable,w,favorable,NA,NA,NA,NA,NA,NA,NA,NA,high_school_graduate,NA,NA,white_collar_or_skilled
37_w,w,unfavorable,w,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,untilBetterPlace,high_school_graduate,NA,NA,semiskilled
38_w,w,favorable,w,favorable,NA,NA,NA,NA,NA,NA,NA,untilOwnHome,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
39_w,w,unfavorable,w,NA,conflict,liberalFriend,liberal,poor,no_biracial_living_experience,favorable,NA,NA,NA,NA,NA,NA
40_w,w,favorable,w,favorable,NA,NA,NA,NA,NA,NA,good,asLongAsEligible,grade_school_or_less,NA,NA,semiskilled
41_w,w,favorable,w,favorable,mutual_acomodation,illiberalFriend,ambivalent,NA,no_biracial_living_experience,favorable,NA,untilBetterPlace,NA,NA,NA,NA
42_w,w,unfavorable,w,NA,mutual_acomodation,NA,NA,good,biracial_living_experience,unfavorable,NA,untilBetterPlace,some_high_school,NA,NA,semiskilled
43_w,w,favorable,w,unfavorable,NA,NA,NA,fair,NA,unfavorable,good,NA,NA,NA,unfavorable,NA
44_w,w,favorable,w,favorable,NA,NA,NA,fair,NA,favorable,good,untilBetterPlace,NA,NA,NA,NA
45_w,w,unfavorable,w,NA,NA,ambivalentFriend,liberal,NA,NA,NA,fair,untilBetterPlace,NA,NA,NA,NA
46_w,w,favorable,w,unfavorable,NA,NA,NA,fair,NA,NA,NA,untilBetterPlace,high_school_graduate,NA,unfavorable,white_collar_or_skilled
47_w,w,favorable,w,noComments,mutual_acomodation,NA,NA,NA,no_biracial_living_experience,NA,good,untilOwnHome,NA,unfavorable,NA,NA
48_w,w,favorable,w,NA,NA,NA,NA,poor,NA,favorable,NA,NA,some_high_school,unfavorable,favorable,white_collar_or_skilled
49_w,w,favorable,w,favorable,conflict,illiberalFriend,illiberal,hard_to_say,biracial_living_experience,unfavorable,NA,untilBetterPlace,grade_school_or_less,NA,NA,white_collar_or_skilled
50_w,w,favorable,w,NA,NA,liberalFriend,ambivalent,NA,NA,favorable,poor,untilOwnHome,NA,NA,NA,NA
51_w,w,favorable,w,favorableAndUnfavorable,mutual_acomodation,illiberalFriend,illiberal,poor,biracial_living_experience,NA,poor,neverThoughtAboutIt,grade_school_or_less,unfavorable,NA,semiskilled
52_w,w,favorable,w,favorableAndUnfavorable,mutual_acomodation,NA,NA,poor,biracial_living_experience,NA,poor,NA,NA,unfavorable,NA,NA
