id,group,evaluationOfHilltown,group,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,evaluationOfManagement,evaluationOfPhysicalAmenities,satisfactionInField,transiency,education,evaluationOfCoResidents,pastExperience,occupation
367_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,unfavorable,poor,asLongAsEligible,NA,NA,NA,NA
368_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,ambivalent,NA,NA,favorable,poor,permanent,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
369_b,b,NA,b,favorable,mutual_acomodation,liberalFriend,liberal,fair,unfavorable,favorable,poor,NA,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
370_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,favorable,NA,hard_to_say,untilBetterPlace,NA,favorable,NA,NA
371_b,b,NA,b,favorable,NA,liberalFriend,liberal,poor,NA,favorable,NA,neverThoughtAboutIt,grade_school_or_less,NA,NA,semiskilled
372_b,b,favorable,b,unfavorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,neverThoughtAboutIt,some_high_school,NA,NA,semiskilled
373_b,b,favorable,b,unfavorable,NA,NA,NA,fair,NA,favorable,NA,neverThoughtAboutIt,high_school_graduate,NA,NA,semiskilled
374_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,poor,NA,favorable,NA,permanent,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
375_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,fair,permanent,NA,NA,NA,NA
376_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,poor,neverThoughtAboutIt,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
377_b,b,favorable,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
378_b,b,unfavorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,NA,asLongAsEligible,NA,NA,biracial_living_experience,NA
379_b,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,poor,neverThoughtAboutIt,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
380_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,NA,favorable,favorable,poor,NA,NA,favorable,biracial_living_experience,NA
381_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,good,NA,favorable,poor,untilBetterPlace,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
382_b,b,favorable,b,favorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,permanent,NA,NA,NA,NA
383_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,good,NA,NA,NA,permanent,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
384_b,b,NA,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,poor,asLongAsEligible,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
385_b,b,favorable,b,favorable,NA,ambivalentFriend,liberal,hard_to_say,NA,favorable,NA,neverThoughtAboutIt,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
386_b,b,NA,b,NA,NA,liberalFriend,liberal,poor,NA,NA,NA,neverThoughtAboutIt,some_high_school,NA,NA,semiskilled
387_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,ambivalentFriend,liberal,good,NA,favorable,NA,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
388_b,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,fair,asLongAsEligible,NA,NA,NA,NA
389_b,b,favorable,b,favorable,NA,liberalFriend,liberal,fair,NA,NA,NA,asLongAsEligible,high_school_graduate,NA,NA,semiskilled
390_b,b,favorable,b,NA,NA,liberalFriend,liberal,good,NA,favorable,hard_to_say,permanent,NA,NA,NA,NA
391_b,b,NA,b,NA,conflict,NA,NA,NA,NA,favorable,poor,permanent,some_high_school,favorable,no_biracial_living_experience,unskilled_domestic_and_personal_service
392_b,b,NA,b,favorable,conflict,NA,NA,NA,NA,NA,poor,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
393_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,fair,NA,favorable,good,neverThoughtAboutIt,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
394_b,b,NA,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,fair,NA,favorable,poor,asLongAsEligible,NA,NA,biracial_living_experience,NA
395_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,poor,neverThoughtAboutIt,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
396_b,b,favorable,b,NA,conflict,NA,NA,poor,NA,NA,poor,asLongAsEligible,NA,NA,no_biracial_living_experience,NA
397_b,b,favorable,b,favorable,NA,NA,NA,poor,favorable,favorable,NA,NA,some_high_school,favorable,NA,white_collar_or_skilled
398_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,poor,permanent,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
399_b,b,favorable,b,favorable,NA,NA,NA,fair,NA,NA,NA,permanent,some_high_school,NA,NA,white_collar_or_skilled
400_b,b,favorable,b,favorable,NA,NA,NA,fair,NA,NA,good,asLongAsEligible,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
401_b,b,favorable,b,NA,NA,liberalFriend,liberal,poor,NA,favorable,fair,asLongAsEligible,some_high_school,NA,NA,unskilled_domestic_and_personal_service
402_b,b,favorable,b,favorable,NA,NA,NA,NA,favorable,unfavorable,good,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
403_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,ambivalent,poor,NA,favorable,NA,asLongAsEligible,high_school_graduate,NA,biracial_living_experience,semiskilled
404_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,good,asLongAsEligible,NA,unfavorable,NA,NA
405_b,b,NA,b,NA,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,NA,asLongAsEligible,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
406_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,poor,NA,some_high_school,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
407_b,b,NA,b,NA,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,good,permanent,some_high_school,favorable,biracial_living_experience,semiskilled
408_b,b,favorable,b,favorable,integration,liberalFriend,liberal,NA,NA,favorable,NA,untilOwnHome,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
409_b,b,NA,b,favorable,NA,liberalFriend,ambivalent,NA,NA,favorable,good,asLongAsEligible,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
410_b,b,favorable,b,NA,NA,NA,NA,NA,NA,NA,hard_to_say,asLongAsEligible,NA,NA,NA,NA
411_b,b,favorable,b,favorableAndUnfavorable,integration,NA,NA,hard_to_say,NA,NA,hard_to_say,permanent,NA,NA,biracial_living_experience,NA
412_b,b,NA,b,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
413_b,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,poor,asLongAsEligible,NA,NA,NA,NA
414_b,b,NA,b,favorable,NA,NA,NA,good,favorable,favorable,NA,NA,NA,NA,NA,NA
415_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,poor,NA,NA,hard_to_say,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
416_b,b,favorable,b,NA,conflict,liberalFriend,liberal,NA,NA,favorable,poor,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
417_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,poor,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
418_b,b,favorable,b,favorableAndUnfavorable,conflict,NA,NA,NA,NA,favorable,poor,asLongAsEligible,NA,unfavorable,biracial_living_experience,NA
419_b,b,favorable,b,noComments,conflict,NA,NA,hard_to_say,NA,favorable,hard_to_say,asLongAsEligible,NA,NA,biracial_living_experience,NA
420_b,b,favorable,b,favorable,NA,ambivalentFriend,liberal,hard_to_say,NA,NA,fair,neverThoughtAboutIt,some_high_school,NA,NA,white_collar_or_skilled
421_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,poor,asLongAsEligible,grade_school_or_less,NA,NA,semiskilled
422_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,good,NA,favorable,NA,untilBetterPlace,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
423_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,fair,NA,favorable,NA,permanent,some_high_school,NA,NA,unskilled_domestic_and_personal_service
424_b,b,favorable,b,favorable,NA,liberalFriend,liberal,hard_to_say,NA,favorable,good,permanent,NA,NA,NA,NA
425_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,good,neverThoughtAboutIt,NA,NA,biracial_living_experience,NA
426_b,b,favorable,b,unfavorable,NA,NA,NA,NA,NA,NA,NA,asLongAsEligible,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
427_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,poor,NA,NA,NA,biracial_living_experience,NA
428_b,b,favorable,b,favorable,NA,NA,NA,poor,NA,favorable,good,untilBetterPlace,NA,favorable,NA,NA
429_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,poor,NA,favorable,hard_to_say,permanent,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
430_b,b,NA,b,favorable,NA,NA,NA,hard_to_say,NA,favorable,poor,permanent,grade_school_or_less,NA,NA,white_collar_or_skilled
431_b,b,NA,b,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,hard_to_say,asLongAsEligible,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
432_b,b,favorable,b,NA,NA,NA,NA,hard_to_say,NA,NA,poor,NA,NA,NA,NA,NA
433_b,b,NA,b,favorable,NA,NA,NA,hard_to_say,NA,favorable,hard_to_say,untilOwnHome,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
434_b,b,favorable,b,NA,mutual_acomodation,NA,NA,poor,NA,NA,NA,NA,grade_school_or_less,NA,biracial_living_experience,semiskilled
435_b,b,favorable,b,favorable,integration,liberalFriend,liberal,hard_to_say,NA,NA,fair,permanent,NA,NA,biracial_living_experience,NA
436_b,b,favorable,b,favorable,conflict,liberalFriend,ambivalent,poor,NA,NA,hard_to_say,NA,some_high_school,NA,biracial_living_experience,semiskilled
437_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,poor,NA,NA,poor,untilBetterPlace,NA,NA,NA,NA
438_b,b,favorable,b,favorable,NA,liberalFriend,liberal,poor,NA,NA,NA,untilBetterPlace,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
439_b,b,favorable,b,favorableAndUnfavorable,conflict,NA,NA,poor,NA,NA,NA,NA,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
440_b,b,favorable,b,favorable,NA,NA,NA,good,NA,favorable,good,asLongAsEligible,some_high_school,NA,NA,white_collar_or_skilled
441_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,fair,asLongAsEligible,NA,NA,NA,NA
442_b,b,NA,b,NA,mutual_acomodation,NA,NA,poor,NA,NA,good,untilBetterPlace,NA,NA,biracial_living_experience,NA
443_b,b,favorable,b,favorable,conflict,liberalFriend,liberal,poor,NA,favorable,poor,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
444_b,b,favorable,b,NA,NA,liberalFriend,liberal,poor,NA,favorable,good,NA,NA,favorable,NA,NA
445_b,b,favorable,b,favorable,mutual_acomodation,ambivalentFriend,liberal,NA,favorable,favorable,NA,untilBetterPlace,grade_school_or_less,NA,biracial_living_experience,semiskilled
446_b,b,favorable,b,NA,conflict,liberalFriend,liberal,poor,NA,favorable,NA,NA,high_school_graduate,NA,biracial_living_experience,semiskilled
447_b,b,favorable,b,unfavorable,conflict,liberalFriend,liberal,NA,NA,NA,NA,neverThoughtAboutIt,some_high_school,NA,no_biracial_living_experience,white_collar_or_skilled
448_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
449_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,NA,asLongAsEligible,NA,NA,NA,NA
450_b,b,favorable,b,NA,NA,liberalFriend,liberal,poor,unfavorable,favorable,poor,asLongAsEligible,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
451_b,b,favorable,b,NA,NA,NA,NA,NA,NA,NA,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
452_b,b,unfavorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,poor,NA,favorable,NA,NA,some_high_school,NA,biracial_living_experience,semiskilled
453_b,b,NA,b,favorable,NA,NA,NA,hard_to_say,NA,favorable,NA,NA,NA,NA,NA,NA
454_b,b,NA,b,favorable,conflict,liberalFriend,liberal,poor,NA,favorable,poor,NA,NA,favorable,biracial_living_experience,NA
455_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,poor,NA,favorable,good,neverThoughtAboutIt,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
456_b,b,favorable,b,unfavorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,hard_to_say,untilBetterPlace,NA,NA,biracial_living_experience,NA
457_b,b,favorable,b,favorable,integration,liberalFriend,liberal,NA,NA,favorable,NA,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
458_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,good,favorable,favorable,NA,untilBetterPlace,some_high_school,NA,NA,unskilled_domestic_and_personal_service
459_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,poor,neverThoughtAboutIt,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
460_b,b,NA,b,unfavorable,conflict,NA,NA,hard_to_say,NA,NA,NA,untilOwnHome,some_high_school,favorable,biracial_living_experience,semiskilled
461_b,b,favorable,b,NA,mutual_acomodation,ambivalentFriend,liberal,NA,NA,NA,hard_to_say,permanent,NA,NA,biracial_living_experience,NA
462_b,b,NA,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,poor,asLongAsEligible,some_high_school,NA,NA,unskilled_domestic_and_personal_service
463_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,good,NA,favorable,fair,NA,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
464_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,poor,NA,NA,poor,asLongAsEligible,NA,NA,NA,NA
465_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,poor,asLongAsEligible,NA,favorable,biracial_living_experience,NA
466_b,b,unfavorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,poor,neverThoughtAboutIt,NA,NA,NA,NA
467_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,good,NA,NA,good,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
468_b,b,favorable,b,NA,NA,liberalFriend,liberal,poor,NA,favorable,NA,NA,grade_school_or_less,NA,NA,semiskilled
469_b,b,favorable,b,NA,mutual_acomodation,NA,NA,NA,NA,favorable,NA,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
470_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,poor,NA,favorable,good,untilOwnHome,NA,NA,biracial_living_experience,NA
471_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,NA,favorable,favorable,NA,neverThoughtAboutIt,high_school_graduate,NA,NA,semiskilled
472_b,b,NA,b,favorableAndUnfavorable,NA,NA,NA,good,NA,NA,hard_to_say,asLongAsEligible,NA,NA,NA,NA
473_b,b,favorable,b,NA,NA,NA,NA,hard_to_say,NA,NA,good,NA,NA,NA,NA,NA
474_b,b,unfavorable,b,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,some_high_school,NA,NA,semiskilled
475_b,b,favorable,b,unfavorable,conflict,NA,NA,NA,NA,favorable,poor,neverThoughtAboutIt,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
476_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,good,asLongAsEligible,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
477_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,poor,NA,favorable,poor,untilOwnHome,NA,favorable,biracial_living_experience,NA
478_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,good,neverThoughtAboutIt,NA,NA,biracial_living_experience,NA
479_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,untilBetterPlace,some_high_school,NA,NA,semiskilled
480_b,b,favorable,b,favorable,NA,liberalFriend,liberal,good,NA,NA,NA,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
481_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,asLongAsEligible,some_high_school,NA,NA,semiskilled
482_b,b,favorable,b,unfavorable,NA,NA,NA,poor,NA,favorable,fair,asLongAsEligible,some_high_school,NA,NA,unskilled_domestic_and_personal_service
483_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,hard_to_say,NA,favorable,NA,NA,NA,NA,biracial_living_experience,NA
484_b,b,favorable,b,unfavorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,poor,asLongAsEligible,NA,NA,biracial_living_experience,NA
485_b,b,favorable,b,favorable,NA,liberalFriend,ambivalent,hard_to_say,NA,favorable,poor,asLongAsEligible,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
486_b,b,NA,b,NA,NA,liberalFriend,liberal,good,NA,favorable,NA,NA,NA,NA,NA,NA
487_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,poor,asLongAsEligible,NA,NA,biracial_living_experience,NA
488_b,b,favorable,b,favorable,NA,liberalFriend,liberal,poor,NA,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
489_b,b,favorable,b,NA,conflict,NA,NA,NA,favorable,favorable,good,asLongAsEligible,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
490_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,untilOwnHome,grade_school_or_less,favorable,NA,white_collar_or_skilled
491_b,b,NA,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,some_high_school,NA,NA,white_collar_or_skilled
492_b,b,NA,b,favorable,NA,liberalFriend,liberal,poor,NA,favorable,NA,untilOwnHome,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
493_b,b,favorable,b,NA,conflict,NA,NA,NA,NA,favorable,hard_to_say,NA,high_school_graduate,NA,biracial_living_experience,semiskilled
494_b,b,NA,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,NA,NA,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
495_b,b,favorable,b,NA,NA,NA,NA,NA,NA,NA,fair,asLongAsEligible,NA,NA,NA,NA
496_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,untilOwnHome,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
497_b,b,unfavorable,b,NA,NA,liberalFriend,liberal,NA,NA,favorable,good,asLongAsEligible,NA,NA,NA,NA
498_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,poor,NA,favorable,NA,asLongAsEligible,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
499_b,b,favorable,b,favorable,NA,liberalFriend,ambivalent,poor,NA,NA,poor,asLongAsEligible,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
500_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,ambivalent,NA,NA,favorable,NA,asLongAsEligible,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
1_w,w,favorable,w,favorable,NA,ambivalentFriend,illiberal,NA,NA,NA,good,asLongAsEligible,NA,NA,favorable,NA
2_w,w,unfavorable,w,NA,NA,ambivalentFriend,liberal,fair,NA,NA,NA,permanent,grade_school_or_less,NA,NA,semiskilled
3_w,w,favorable,w,noComments,NA,NA,NA,poor,NA,favorable,NA,permanent,grade_school_or_less,NA,NA,semiskilled
4_w,w,favorable,w,unfavorable,mutual_acomodation,NA,NA,NA,no_biracial_living_experience,NA,NA,untilOwnHome,grade_school_or_less,NA,NA,white_collar_or_skilled
5_w,w,favorable,w,unfavorable,mutual_acomodation,illiberalFriend,illiberal,NA,biracial_living_experience,favorable,NA,untilOwnHome,some_high_school,NA,NA,white_collar_or_skilled
6_w,w,favorable,w,unfavorable,mutual_acomodation,ambivalentFriend,ambivalent,good,no_biracial_living_experience,favorable,poor,untilBetterPlace,NA,NA,NA,NA
7_w,w,favorable,w,favorable,NA,ambivalentFriend,liberal,poor,NA,NA,fair,NA,high_school_graduate,NA,NA,semiskilled
8_w,w,favorable,w,NA,NA,NA,NA,fair,NA,unfavorable,NA,permanent,NA,unfavorable,NA,NA
9_w,w,favorable,w,favorable,conflict,NA,NA,hard_to_say,no_biracial_living_experience,favorable,NA,untilBetterPlace,NA,NA,NA,NA
10_w,w,favorable,w,NA,NA,NA,NA,NA,NA,favorable,good,untilBetterPlace,NA,NA,NA,NA
11_w,w,favorable,w,favorableAndUnfavorable,NA,ambivalentFriend,ambivalent,fair,NA,favorable,fair,NA,high_school_graduate,unfavorable,NA,white_collar_or_skilled
12_w,w,favorable,w,unfavorable,NA,NA,NA,NA,NA,NA,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
13_w,w,unfavorable,w,favorable,conflict,ambivalentFriend,liberal,NA,biracial_living_experience,unfavorable,poor,NA,some_high_school,NA,NA,semiskilled
14_w,w,favorable,w,favorable,NA,NA,NA,NA,NA,NA,NA,neverThoughtAboutIt,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
15_w,w,favorable,w,favorable,conflict,NA,NA,NA,biracial_living_experience,unfavorable,poor,untilOwnHome,high_school_graduate,NA,NA,semiskilled
16_w,w,unfavorable,w,noComments,mutual_acomodation,liberalFriend,liberal,poor,no_biracial_living_experience,unfavorable,NA,asLongAsEligible,some_high_school,NA,unfavorable,white_collar_or_skilled
17_w,w,favorable,w,NA,NA,NA,NA,poor,NA,NA,poor,neverThoughtAboutIt,grade_school_or_less,unfavorable,NA,unskilled_domestic_and_personal_service
18_w,w,favorable,w,favorable,NA,NA,NA,NA,NA,unfavorable,NA,NA,NA,NA,NA,NA
19_w,w,unfavorable,w,favorable,integration,ambivalentFriend,illiberal,NA,no_biracial_living_experience,favorable,NA,neverThoughtAboutIt,grade_school_or_less,NA,NA,white_collar_or_skilled
20_w,w,favorable,w,favorable,integration,liberalFriend,liberal,poor,biracial_living_experience,NA,NA,untilBetterPlace,grade_school_or_less,NA,NA,white_collar_or_skilled
21_w,w,favorable,w,favorableAndUnfavorable,NA,ambivalentFriend,ambivalent,NA,NA,NA,NA,untilBetterPlace,grade_school_or_less,NA,favorable,white_collar_or_skilled
22_w,w,favorable,w,favorableAndUnfavorable,conflict,NA,NA,NA,no_biracial_living_experience,NA,poor,asLongAsEligible,high_school_graduate,NA,NA,white_collar_or_skilled
23_w,w,favorable,w,unfavorable,conflict,NA,NA,NA,no_biracial_living_experience,favorable,good,NA,high_school_graduate,NA,unfavorable,white_collar_or_skilled
24_w,w,unfavorable,w,NA,mutual_acomodation,NA,NA,good,no_biracial_living_experience,unfavorable,good,untilBetterPlace,high_school_graduate,favorable,NA,white_collar_or_skilled
25_w,w,favorable,w,NA,NA,liberalFriend,ambivalent,fair,NA,NA,NA,permanent,grade_school_or_less,favorable,NA,semiskilled
26_w,w,unfavorable,w,favorable,conflict,illiberalFriend,illiberal,poor,no_biracial_living_experience,NA,good,asLongAsEligible,high_school_graduate,NA,NA,white_collar_or_skilled
27_w,w,favorable,w,favorable,NA,illiberalFriend,ambivalent,poor,NA,favorable,good,untilBetterPlace,NA,unfavorable,NA,NA
28_w,w,favorable,w,favorable,NA,ambivalentFriend,illiberal,NA,NA,favorable,poor,NA,high_school_graduate,unfavorable,NA,semiskilled
29_w,w,favorable,w,NA,mutual_acomodation,liberalFriend,ambivalent,fair,biracial_living_experience,favorable,NA,neverThoughtAboutIt,grade_school_or_less,unfavorable,favorable,unskilled_domestic_and_personal_service
30_w,w,favorable,w,NA,NA,NA,NA,good,NA,NA,NA,asLongAsEligible,grade_school_or_less,unfavorable,NA,white_collar_or_skilled
31_w,w,unfavorable,w,NA,mutual_acomodation,illiberalFriend,illiberal,fair,biracial_living_experience,NA,NA,permanent,high_school_graduate,NA,NA,white_collar_or_skilled
32_w,w,favorable,w,favorable,NA,NA,NA,NA,NA,favorable,good,neverThoughtAboutIt,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
33_w,w,unfavorable,w,NA,NA,ambivalentFriend,ambivalent,NA,NA,unfavorable,good,neverThoughtAboutIt,high_school_graduate,favorable,NA,white_collar_or_skilled
34_w,w,favorable,w,unfavorable,NA,NA,NA,NA,NA,favorable,hard_to_say,untilBetterPlace,NA,NA,NA,NA
35_w,w,unfavorable,w,favorableAndUnfavorable,mutual_acomodation,NA,NA,NA,biracial_living_experience,NA,NA,permanent,grade_school_or_less,favorable,NA,white_collar_or_skilled
36_w,w,favorable,w,unfavorable,conflict,liberalFriend,liberal,NA,no_biracial_living_experience,favorable,NA,asLongAsEligible,grade_school_or_less,unfavorable,NA,white_collar_or_skilled
37_w,w,unfavorable,w,unfavorable,NA,NA,NA,poor,NA,NA,NA,asLongAsEligible,grade_school_or_less,NA,NA,white_collar_or_skilled
38_w,w,favorable,w,favorable,mutual_acomodation,liberalFriend,liberal,NA,biracial_living_experience,favorable,good,NA,NA,NA,NA,NA
39_w,w,favorable,w,NA,NA,liberalFriend,liberal,NA,NA,favorable,good,neverThoughtAboutIt,grade_school_or_less,NA,favorable,unskilled_domestic_and_personal_service
40_w,w,favorable,w,favorable,NA,ambivalentFriend,ambivalent,poor,NA,favorable,NA,asLongAsEligible,grade_school_or_less,NA,NA,white_collar_or_skilled
41_w,w,favorable,w,unfavorable,NA,ambivalentFriend,ambivalent,good,NA,NA,fair,untilOwnHome,some_high_school,unfavorable,NA,white_collar_or_skilled
42_w,w,unfavorable,w,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
43_w,w,unfavorable,w,NA,NA,NA,NA,NA,NA,favorable,NA,untilBetterPlace,NA,NA,NA,NA
44_w,w,favorable,w,favorable,conflict,ambivalentFriend,liberal,NA,no_biracial_living_experience,favorable,NA,neverThoughtAboutIt,NA,unfavorable,NA,NA
45_w,w,favorable,w,NA,NA,liberalFriend,ambivalent,fair,NA,NA,NA,neverThoughtAboutIt,high_school_graduate,NA,NA,semiskilled
46_w,w,unfavorable,w,favorable,NA,liberalFriend,ambivalent,NA,NA,favorable,fair,untilBetterPlace,some_high_school,NA,NA,semiskilled
47_w,w,unfavorable,w,NA,conflict,ambivalentFriend,ambivalent,NA,biracial_living_experience,favorable,good,permanent,NA,NA,NA,NA
