id,group,evaluationOfHilltown,group,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,evaluationOfManagement,evaluationOfPhysicalAmenities,satisfactionInField,transiency,education,evaluationOfCoResidents,pastExperience,occupation
367_b,b,favorable,b,NA,NA,liberalFriend,liberal,poor,NA,NA,hard_to_say,NA,NA,NA,NA,NA
368_b,b,unfavorable,b,NA,integration,NA,NA,NA,NA,NA,fair,asLongAsEligible,NA,NA,biracial_living_experience,NA
369_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,NA,permanent,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
370_b,b,favorable,b,favorable,integration,NA,NA,fair,NA,favorable,NA,asLongAsEligible,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
371_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,NA,asLongAsEligible,NA,NA,NA,NA
372_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,poor,NA,favorable,NA,neverThoughtAboutIt,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
373_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,poor,NA,favorable,hard_to_say,permanent,NA,NA,biracial_living_experience,NA
374_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,poor,NA,favorable,good,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
375_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,unfavorable,fair,neverThoughtAboutIt,NA,NA,NA,NA
376_b,b,favorable,b,favorable,integration,ambivalentFriend,liberal,NA,NA,favorable,NA,permanent,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
377_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,NA,untilBetterPlace,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
378_b,b,favorable,b,favorable,mutual_acomodation,ambivalentFriend,liberal,good,NA,NA,NA,asLongAsEligible,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
379_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,NA,asLongAsEligible,NA,favorable,NA,NA
380_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,poor,NA,favorable,NA,permanent,grade_school_or_less,NA,biracial_living_experience,semiskilled
381_b,b,favorable,b,NA,NA,NA,NA,hard_to_say,NA,favorable,NA,neverThoughtAboutIt,NA,NA,NA,NA
382_b,b,favorable,b,NA,mutual_acomodation,NA,NA,NA,NA,favorable,poor,neverThoughtAboutIt,NA,NA,biracial_living_experience,NA
383_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,hard_to_say,NA,NA,NA,asLongAsEligible,some_high_school,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
384_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,poor,NA,NA,NA,asLongAsEligible,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
385_b,b,favorable,b,unfavorable,NA,NA,NA,poor,NA,favorable,NA,asLongAsEligible,NA,NA,NA,NA
386_b,b,favorable,b,NA,mutual_acomodation,NA,NA,NA,unfavorable,favorable,good,NA,NA,NA,biracial_living_experience,NA
387_b,b,NA,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,good,untilOwnHome,NA,NA,NA,NA
388_b,b,favorable,b,NA,NA,liberalFriend,liberal,fair,favorable,favorable,NA,asLongAsEligible,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
389_b,b,favorable,b,unfavorable,NA,NA,NA,NA,NA,NA,good,untilBetterPlace,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
390_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,favorable,NA,NA
391_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,poor,NA,NA,NA,NA,NA
392_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
393_b,b,favorable,b,favorable,NA,NA,NA,NA,unfavorable,favorable,NA,asLongAsEligible,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
394_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,hard_to_say,neverThoughtAboutIt,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
395_b,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,good,untilBetterPlace,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
396_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,NA,NA,NA,NA,asLongAsEligible,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
397_b,b,favorable,b,favorable,NA,liberalFriend,liberal,poor,NA,favorable,NA,asLongAsEligible,grade_school_or_less,NA,NA,semiskilled
398_b,b,NA,b,favorable,mutual_acomodation,liberalFriend,liberal,poor,NA,favorable,poor,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
399_b,b,favorable,b,NA,NA,NA,NA,poor,NA,NA,NA,untilBetterPlace,some_high_school,NA,NA,white_collar_or_skilled
400_b,b,favorable,b,favorable,NA,liberalFriend,liberal,good,NA,NA,hard_to_say,untilBetterPlace,NA,NA,NA,NA
401_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,poor,NA,favorable,poor,asLongAsEligible,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
402_b,b,favorable,b,noComments,NA,NA,NA,poor,NA,favorable,NA,NA,NA,NA,NA,NA
403_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,hard_to_say,untilBetterPlace,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
404_b,b,favorable,b,unfavorable,NA,NA,NA,NA,NA,NA,poor,permanent,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
405_b,b,favorable,b,favorable,NA,NA,NA,hard_to_say,NA,favorable,NA,neverThoughtAboutIt,some_high_school,unfavorable,NA,white_collar_or_skilled
406_b,b,NA,b,favorable,mutual_acomodation,ambivalentFriend,liberal,NA,NA,favorable,NA,asLongAsEligible,NA,unfavorable,biracial_living_experience,NA
407_b,b,NA,b,NA,NA,liberalFriend,ambivalent,NA,NA,favorable,fair,asLongAsEligible,NA,NA,NA,NA
408_b,b,favorable,b,favorable,conflict,NA,NA,NA,NA,favorable,NA,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,white_collar_or_skilled
409_b,b,favorable,b,favorableAndUnfavorable,conflict,NA,NA,poor,NA,favorable,NA,neverThoughtAboutIt,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
410_b,b,NA,b,favorable,mutual_acomodation,liberalFriend,liberal,poor,NA,NA,poor,NA,grade_school_or_less,NA,biracial_living_experience,white_collar_or_skilled
411_b,b,favorable,b,NA,NA,NA,NA,poor,NA,favorable,NA,untilBetterPlace,NA,NA,NA,NA
412_b,b,NA,b,NA,NA,liberalFriend,liberal,poor,NA,NA,NA,permanent,NA,NA,NA,NA
413_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,hard_to_say,permanent,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
414_b,b,favorable,b,NA,NA,NA,NA,poor,NA,NA,good,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
415_b,b,unfavorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,good,NA,favorable,hard_to_say,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
416_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,poor,NA,NA,NA,permanent,high_school_graduate,unfavorable,biracial_living_experience,unskilled_domestic_and_personal_service
417_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,favorable,biracial_living_experience,NA
418_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,fair,neverThoughtAboutIt,NA,NA,NA,NA
419_b,b,NA,b,favorable,NA,NA,NA,good,NA,NA,poor,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
420_b,b,favorable,b,NA,conflict,NA,NA,poor,NA,NA,good,untilOwnHome,some_high_school,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
421_b,b,NA,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,good,neverThoughtAboutIt,NA,NA,NA,NA
422_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,hard_to_say,asLongAsEligible,NA,NA,biracial_living_experience,NA
423_b,b,favorable,b,noComments,NA,NA,NA,NA,NA,NA,fair,untilBetterPlace,NA,favorable,NA,NA
424_b,b,NA,b,favorable,mutual_acomodation,ambivalentFriend,ambivalent,NA,favorable,NA,good,NA,NA,NA,no_biracial_living_experience,NA
425_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,poor,permanent,some_high_school,NA,NA,unskilled_domestic_and_personal_service
426_b,b,favorable,b,NA,NA,NA,NA,poor,NA,NA,poor,permanent,NA,NA,NA,NA
427_b,b,favorable,b,noComments,mutual_acomodation,liberalFriend,ambivalent,hard_to_say,NA,NA,poor,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
428_b,b,NA,b,favorableAndUnfavorable,NA,NA,NA,poor,NA,NA,fair,untilBetterPlace,NA,NA,NA,NA
429_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,fair,asLongAsEligible,NA,NA,biracial_living_experience,NA
430_b,b,NA,b,unfavorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,fair,asLongAsEligible,NA,NA,biracial_living_experience,NA
431_b,b,favorable,b,NA,NA,NA,NA,poor,NA,favorable,poor,untilOwnHome,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
432_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,hard_to_say,NA,NA,NA,permanent,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
433_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,favorable,NA,hard_to_say,neverThoughtAboutIt,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
434_b,b,favorable,b,favorable,integration,NA,NA,fair,NA,favorable,NA,asLongAsEligible,NA,NA,biracial_living_experience,NA
435_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,good,NA,NA,poor,asLongAsEligible,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
436_b,b,favorable,b,unfavorable,conflict,liberalFriend,ambivalent,poor,NA,favorable,NA,NA,grade_school_or_less,favorable,no_biracial_living_experience,unskilled_domestic_and_personal_service
437_b,b,favorable,b,noComments,NA,liberalFriend,liberal,NA,NA,favorable,good,NA,grade_school_or_less,favorable,NA,white_collar_or_skilled
438_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,good,untilBetterPlace,NA,NA,NA,NA
439_b,b,favorable,b,favorableAndUnfavorable,conflict,ambivalentFriend,liberal,NA,NA,favorable,fair,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
440_b,b,unfavorable,b,NA,NA,NA,NA,poor,NA,NA,poor,NA,high_school_graduate,favorable,NA,unskilled_domestic_and_personal_service
441_b,b,NA,b,favorable,mutual_acomodation,NA,NA,poor,NA,NA,good,NA,NA,NA,biracial_living_experience,NA
442_b,b,favorable,b,favorable,NA,liberalFriend,liberal,good,NA,NA,NA,untilBetterPlace,NA,NA,NA,NA
443_b,b,favorable,b,unfavorable,conflict,ambivalentFriend,liberal,NA,NA,favorable,poor,asLongAsEligible,NA,NA,no_biracial_living_experience,NA
444_b,b,favorable,b,unfavorable,mutual_acomodation,NA,NA,good,NA,NA,good,NA,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
445_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,poor,NA,NA,NA,neverThoughtAboutIt,some_high_school,NA,no_biracial_living_experience,white_collar_or_skilled
446_b,b,favorable,b,noComments,mutual_acomodation,NA,NA,NA,NA,NA,poor,asLongAsEligible,NA,NA,biracial_living_experience,NA
447_b,b,favorable,b,unfavorable,mutual_acomodation,NA,NA,poor,favorable,favorable,NA,untilBetterPlace,grade_school_or_less,favorable,biracial_living_experience,semiskilled
448_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,ambivalentFriend,ambivalent,NA,NA,favorable,poor,asLongAsEligible,NA,NA,biracial_living_experience,NA
449_b,b,favorable,b,NA,NA,liberalFriend,liberal,fair,NA,NA,fair,asLongAsEligible,NA,NA,NA,NA
450_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,hard_to_say,asLongAsEligible,some_high_school,NA,NA,semiskilled
451_b,b,favorable,b,NA,mutual_acomodation,ambivalentFriend,liberal,NA,NA,favorable,NA,NA,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
452_b,b,favorable,b,NA,NA,liberalFriend,liberal,good,NA,favorable,poor,permanent,grade_school_or_less,NA,NA,semiskilled
453_b,b,favorable,b,unfavorable,mutual_acomodation,NA,NA,poor,NA,NA,NA,untilBetterPlace,NA,NA,biracial_living_experience,NA
454_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,hard_to_say,NA,favorable,NA,NA,NA,NA,NA,NA
455_b,b,favorable,b,favorable,NA,NA,NA,poor,NA,favorable,NA,asLongAsEligible,some_high_school,NA,NA,unskilled_domestic_and_personal_service
456_b,b,favorable,b,NA,NA,NA,NA,poor,NA,favorable,fair,asLongAsEligible,NA,NA,NA,NA
457_b,b,favorable,b,noComments,NA,liberalFriend,liberal,fair,NA,favorable,good,NA,NA,NA,NA,NA
458_b,b,favorable,b,NA,mutual_acomodation,NA,NA,NA,NA,NA,NA,NA,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
459_b,b,unfavorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,poor,untilOwnHome,NA,favorable,biracial_living_experience,NA
460_b,b,NA,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,poor,asLongAsEligible,some_high_school,NA,NA,unskilled_domestic_and_personal_service
461_b,b,unfavorable,b,favorable,mutual_acomodation,liberalFriend,liberal,good,NA,favorable,NA,untilBetterPlace,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
462_b,b,NA,b,favorableAndUnfavorable,NA,liberalFriend,liberal,hard_to_say,NA,favorable,NA,NA,some_high_school,favorable,NA,semiskilled
463_b,b,favorable,b,unfavorable,NA,NA,NA,NA,NA,favorable,poor,permanent,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
464_b,b,NA,b,NA,NA,NA,NA,fair,NA,NA,good,NA,NA,NA,NA,NA
465_b,b,favorable,b,NA,NA,NA,NA,hard_to_say,NA,favorable,NA,neverThoughtAboutIt,some_high_school,favorable,NA,semiskilled
466_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,good,NA,favorable,NA,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
467_b,b,NA,b,unfavorable,NA,liberalFriend,liberal,NA,NA,NA,good,NA,NA,NA,NA,NA
468_b,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,NA,NA,high_school_graduate,NA,NA,semiskilled
469_b,b,favorable,b,NA,NA,liberalFriend,liberal,poor,NA,NA,NA,neverThoughtAboutIt,NA,NA,NA,NA
470_b,b,favorable,b,unfavorable,NA,NA,NA,NA,NA,favorable,NA,neverThoughtAboutIt,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
471_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,fair,permanent,NA,NA,biracial_living_experience,NA
472_b,b,favorable,b,favorable,NA,NA,NA,poor,NA,favorable,NA,permanent,some_high_school,NA,NA,semiskilled
473_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,fair,NA,favorable,NA,NA,NA,NA,biracial_living_experience,NA
474_b,b,favorable,b,NA,NA,liberalFriend,liberal,poor,NA,NA,good,NA,NA,NA,NA,NA
475_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,hard_to_say,NA,NA,poor,asLongAsEligible,NA,NA,biracial_living_experience,NA
476_b,b,favorable,b,favorable,conflict,NA,NA,poor,NA,favorable,poor,neverThoughtAboutIt,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
477_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,poor,NA,NA,NA,asLongAsEligible,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
478_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,ambivalent,NA,NA,NA,poor,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
479_b,b,unfavorable,b,favorableAndUnfavorable,mutual_acomodation,ambivalentFriend,liberal,fair,NA,NA,NA,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
480_b,b,favorable,b,favorable,NA,NA,NA,good,NA,favorable,NA,asLongAsEligible,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
481_b,b,favorable,b,NA,NA,liberalFriend,liberal,hard_to_say,NA,NA,NA,permanent,some_high_school,NA,NA,white_collar_or_skilled
482_b,b,favorable,b,favorable,conflict,liberalFriend,liberal,poor,NA,favorable,hard_to_say,untilBetterPlace,NA,NA,biracial_living_experience,NA
483_b,b,favorable,b,NA,mutual_acomodation,NA,NA,NA,NA,favorable,poor,asLongAsEligible,NA,NA,biracial_living_experience,NA
484_b,b,favorable,b,favorable,NA,NA,NA,poor,NA,favorable,hard_to_say,asLongAsEligible,NA,favorable,NA,NA
485_b,b,favorable,b,unfavorable,NA,NA,NA,NA,NA,NA,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
486_b,b,favorable,b,favorable,NA,liberalFriend,liberal,good,NA,favorable,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
487_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,grade_school_or_less,NA,NA,semiskilled
488_b,b,favorable,b,favorable,conflict,liberalFriend,liberal,hard_to_say,NA,favorable,NA,asLongAsEligible,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
489_b,b,NA,b,favorable,NA,liberalFriend,liberal,poor,NA,favorable,NA,untilBetterPlace,grade_school_or_less,NA,NA,semiskilled
490_b,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,fair,asLongAsEligible,NA,NA,NA,NA
491_b,b,favorable,b,NA,NA,NA,NA,hard_to_say,NA,NA,NA,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
492_b,b,favorable,b,favorable,mutual_acomodation,ambivalentFriend,liberal,poor,NA,NA,NA,untilBetterPlace,grade_school_or_less,NA,biracial_living_experience,white_collar_or_skilled
493_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,NA,poor,untilBetterPlace,some_high_school,NA,NA,semiskilled
494_b,b,NA,b,favorable,NA,NA,NA,poor,NA,NA,NA,neverThoughtAboutIt,high_school_graduate,NA,NA,white_collar_or_skilled
495_b,b,NA,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,hard_to_say,untilBetterPlace,NA,NA,NA,NA
496_b,b,favorable,b,favorable,conflict,NA,NA,fair,NA,NA,NA,asLongAsEligible,some_high_school,NA,biracial_living_experience,semiskilled
497_b,b,NA,b,favorableAndUnfavorable,NA,liberalFriend,liberal,fair,NA,favorable,NA,untilBetterPlace,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
498_b,b,favorable,b,unfavorable,mutual_acomodation,liberalFriend,ambivalent,NA,NA,NA,fair,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
499_b,b,NA,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,poor,permanent,NA,favorable,biracial_living_experience,NA
1_w,w,favorable,w,favorable,conflict,ambivalentFriend,ambivalent,untilBetterPlace,biracial_living_experience,favorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
2_w,w,favorable,w,favorable,NA,NA,NA,NA,NA,favorable,NA,fair,some_high_school,unfavorable,NA,unskilled_domestic_and_personal_service
3_w,w,favorable,w,favorable,conflict,NA,NA,NA,no_biracial_living_experience,favorable,good,NA,NA,NA,NA,NA
4_w,w,favorable,w,unfavorable,mutual_acomodation,ambivalentFriend,ambivalent,untilBetterPlace,biracial_living_experience,NA,NA,NA,grade_school_or_less,NA,NA,semiskilled
5_w,w,favorable,w,unfavorable,NA,ambivalentFriend,liberal,untilBetterPlace,NA,NA,NA,NA,high_school_graduate,NA,NA,white_collar_or_skilled
6_w,w,favorable,w,unfavorable,conflict,NA,NA,NA,no_biracial_living_experience,favorable,NA,NA,some_high_school,NA,NA,semiskilled
7_w,w,favorable,w,NA,mutual_acomodation,NA,NA,permanent,no_biracial_living_experience,unfavorable,NA,poor,high_school_graduate,unfavorable,NA,white_collar_or_skilled
8_w,w,unfavorable,w,favorableAndUnfavorable,NA,ambivalentFriend,illiberal,permanent,NA,unfavorable,NA,NA,NA,unfavorable,NA,NA
9_w,w,favorable,w,NA,NA,NA,NA,untilBetterPlace,NA,unfavorable,NA,NA,NA,unfavorable,favorable,NA
10_w,w,favorable,w,NA,NA,liberalFriend,liberal,NA,NA,unfavorable,NA,poor,grade_school_or_less,NA,NA,semiskilled
11_w,w,favorable,w,favorable,NA,NA,NA,neverThoughtAboutIt,NA,NA,poor,NA,high_school_graduate,unfavorable,NA,white_collar_or_skilled
12_w,w,unfavorable,w,favorable,mutual_acomodation,liberalFriend,liberal,NA,no_biracial_living_experience,favorable,poor,NA,grade_school_or_less,unfavorable,NA,white_collar_or_skilled
13_w,w,favorable,w,favorable,NA,NA,NA,neverThoughtAboutIt,NA,NA,poor,NA,some_high_school,favorable,NA,semiskilled
14_w,w,favorable,w,unfavorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,poor,NA,NA,unfavorable,NA,NA
15_w,w,favorable,w,NA,NA,ambivalentFriend,liberal,untilBetterPlace,NA,favorable,poor,good,NA,NA,unfavorable,NA
16_w,w,unfavorable,w,unfavorable,NA,liberalFriend,liberal,untilBetterPlace,NA,favorable,NA,poor,high_school_graduate,favorable,NA,semiskilled
17_w,w,unfavorable,w,unfavorable,NA,NA,NA,untilBetterPlace,NA,NA,good,NA,grade_school_or_less,unfavorable,unfavorable,white_collar_or_skilled
18_w,w,favorable,w,unfavorable,NA,ambivalentFriend,liberal,neverThoughtAboutIt,NA,favorable,poor,NA,NA,NA,unfavorable,NA
19_w,w,favorable,w,favorable,mutual_acomodation,NA,NA,NA,biracial_living_experience,favorable,good,good,grade_school_or_less,unfavorable,NA,unskilled_domestic_and_personal_service
20_w,w,favorable,w,unfavorable,NA,NA,NA,permanent,NA,NA,fair,NA,NA,NA,NA,NA
21_w,w,unfavorable,w,favorable,integration,NA,NA,NA,no_biracial_living_experience,NA,fair,hard_to_say,NA,NA,NA,NA
22_w,w,unfavorable,w,noComments,conflict,NA,NA,untilBetterPlace,no_biracial_living_experience,NA,good,NA,NA,NA,NA,NA
23_w,w,favorable,w,favorable,mutual_acomodation,ambivalentFriend,illiberal,NA,biracial_living_experience,favorable,poor,NA,some_high_school,unfavorable,NA,white_collar_or_skilled
24_w,w,favorable,w,favorableAndUnfavorable,NA,NA,NA,neverThoughtAboutIt,NA,NA,good,NA,NA,NA,NA,NA
25_w,w,favorable,w,favorableAndUnfavorable,mutual_acomodation,NA,NA,asLongAsEligible,biracial_living_experience,favorable,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
26_w,w,unfavorable,w,favorable,conflict,NA,NA,untilBetterPlace,biracial_living_experience,unfavorable,good,poor,NA,favorable,NA,NA
27_w,w,favorable,w,noComments,NA,NA,NA,NA,NA,favorable,NA,poor,high_school_graduate,NA,NA,semiskilled
28_w,w,unfavorable,w,NA,mutual_acomodation,NA,NA,permanent,biracial_living_experience,NA,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
29_w,w,unfavorable,w,NA,NA,liberalFriend,liberal,untilBetterPlace,NA,favorable,NA,fair,some_high_school,favorable,NA,semiskilled
30_w,w,favorable,w,noComments,conflict,NA,NA,asLongAsEligible,no_biracial_living_experience,favorable,poor,NA,NA,unfavorable,NA,NA
31_w,w,favorable,w,NA,NA,NA,NA,untilOwnHome,NA,favorable,NA,NA,high_school_graduate,NA,NA,white_collar_or_skilled
32_w,w,favorable,w,favorable,conflict,NA,NA,NA,no_biracial_living_experience,favorable,NA,poor,high_school_graduate,NA,NA,white_collar_or_skilled
33_w,w,favorable,w,unfavorable,NA,NA,NA,untilOwnHome,NA,favorable,NA,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
34_w,w,favorable,w,NA,NA,liberalFriend,ambivalent,permanent,NA,favorable,poor,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
35_w,w,favorable,w,unfavorable,NA,NA,NA,untilOwnHome,NA,unfavorable,NA,good,high_school_graduate,NA,NA,white_collar_or_skilled
36_w,w,favorable,w,favorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,poor,fair,NA,NA,NA,NA
37_w,w,favorable,w,favorable,NA,NA,NA,permanent,NA,NA,fair,NA,NA,unfavorable,NA,NA
38_w,w,favorable,w,unfavorable,NA,NA,NA,untilOwnHome,NA,unfavorable,NA,poor,some_high_school,NA,NA,white_collar_or_skilled
39_w,w,favorable,w,unfavorable,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,biracial_living_experience,favorable,good,NA,high_school_graduate,NA,NA,white_collar_or_skilled
40_w,w,favorable,w,favorable,NA,liberalFriend,liberal,NA,NA,favorable,hard_to_say,NA,some_high_school,unfavorable,NA,semiskilled
41_w,w,favorable,w,favorable,NA,liberalFriend,ambivalent,untilBetterPlace,NA,NA,NA,good,high_school_graduate,NA,NA,white_collar_or_skilled
42_w,w,favorable,w,noComments,NA,NA,NA,asLongAsEligible,NA,favorable,NA,good,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
43_w,w,unfavorable,w,NA,NA,ambivalentFriend,illiberal,NA,NA,NA,good,NA,NA,unfavorable,NA,NA
44_w,w,unfavorable,w,noComments,mutual_acomodation,liberalFriend,ambivalent,NA,biracial_living_experience,favorable,NA,good,some_high_school,NA,NA,white_collar_or_skilled
45_w,w,unfavorable,w,favorable,NA,liberalFriend,ambivalent,permanent,NA,favorable,fair,NA,NA,NA,NA,NA
46_w,w,favorable,w,NA,NA,NA,NA,asLongAsEligible,NA,favorable,NA,good,high_school_graduate,NA,unfavorable,semiskilled
47_w,w,unfavorable,w,NA,conflict,NA,NA,NA,no_biracial_living_experience,unfavorable,NA,NA,high_school_graduate,NA,NA,white_collar_or_skilled
48_w,w,favorable,w,NA,mutual_acomodation,NA,NA,asLongAsEligible,biracial_living_experience,favorable,NA,NA,some_high_school,unfavorable,NA,unskilled_domestic_and_personal_service
49_w,w,unfavorable,w,NA,NA,NA,NA,asLongAsEligible,NA,favorable,NA,good,grade_school_or_less,NA,NA,white_collar_or_skilled
50_w,w,favorable,w,favorable,NA,liberalFriend,liberal,untilOwnHome,NA,favorable,fair,NA,NA,NA,NA,NA
51_w,w,favorable,w,favorableAndUnfavorable,NA,ambivalentFriend,liberal,permanent,NA,favorable,good,NA,high_school_graduate,NA,NA,semiskilled
52_w,w,favorable,w,favorable,NA,liberalFriend,liberal,permanent,NA,NA,NA,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
