id,evaluationOfHilltown,transiency,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,pastExperience,evaluationOfPhysicalAmenities,satisfactionInField,education,evaluationOfCoResidents,evaluationOfManagement,occupation
398,favorable,untilOwnHome,noComments,conflict,NA,NA,NA,noBiracialLivingExperience,favorable,NA,NA,NA,NA,NA
399,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
400,favorable,untilBetterPlace,NA,NA,NA,NA,good,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
401,favorable,NA,unfavorable,NA,liberalFriend,liberal,poor,NA,NA,poor,NA,NA,NA,whiteColorSkilled
402,favorable,untilOwnHome,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
403,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
404,favorable,NA,favorable,NA,NA,NA,poor,NA,favorable,fair,gradeSchoolOrLess,NA,NA,semiSkilled
405,favorable,asLongAsEligible,unfavorable,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
406,favorable,NA,NA,NA,liberalFriend,liberal,poor,NA,NA,good,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
407,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
408,favorable,untilBetterPlace,favorable,mutualAcomodataion,ambivalentFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
409,unfavorable,asLongAsEligible,NA,NA,NA,NA,fair,NA,NA,fair,NA,NA,NA,whiteColorSkilled
410,favorable,permanent,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
411,favorable,neverThoughtAboutIt,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,favorable,NA,NA
412,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,NA,hardToSay,gradeSchoolOrLess,NA,NA,whiteColorSkilled
413,NA,NA,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,ambivalent,poor,biracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
414,unfavorable,NA,favorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,highSchoolGraduate,NA,NA,NA
415,favorable,asLongAsEligible,favorableAndUnfavorable,NA,ambivalentFriend,ambivalent,NA,NA,NA,NA,someHighSchool,favorable,NA,NA
416,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,NA,NA,favorable,semiSkilled
417,favorable,NA,favorable,NA,ambivalentFriend,ambivalent,good,NA,NA,poor,gradeSchoolOrLess,NA,NA,whiteColorSkilled
418,favorable,NA,favorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,favorable,NA
419,favorable,asLongAsEligible,favorableAndUnfavorable,conflict,NA,NA,poor,noBiracialLivingExperience,favorable,poor,gradeSchoolOrLess,unfavorable,NA,unskilledDomesticPersonalService
420,favorable,asLongAsEligible,unfavorable,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
421,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
422,favorable,asLongAsEligible,favorable,integration,NA,NA,poor,biracialLivingExperience,favorable,good,highSchoolGraduate,NA,favorable,whiteColorSkilled
423,unfavorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
424,favorable,neverThoughtAboutIt,NA,NA,NA,NA,fair,NA,favorable,good,someHighSchool,NA,NA,whiteColorSkilled
425,favorable,NA,unfavorable,NA,liberalFriend,ambivalent,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
426,favorable,untilBetterPlace,favorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,highSchoolGraduate,NA,NA,NA
427,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,NA,noBiracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
428,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,good,noBiracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
429,NA,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
430,favorable,untilBetterPlace,favorable,NA,NA,NA,poor,NA,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
431,favorable,permanent,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,favorable,NA,NA
432,favorable,asLongAsEligible,NA,NA,NA,NA,poor,NA,NA,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
433,favorable,untilBetterPlace,noComments,NA,liberalFriend,liberal,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
434,favorable,untilOwnHome,NA,NA,liberalFriend,liberal,fair,NA,NA,fair,someHighSchool,NA,NA,semiSkilled
435,NA,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,semiSkilled
436,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,favorable,NA,NA,favorable,NA,NA
437,favorable,NA,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
438,favorable,NA,favorable,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
439,favorable,NA,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
440,favorable,permanent,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,fair,gradeSchoolOrLess,NA,NA,whiteColorSkilled
441,unfavorable,untilBetterPlace,unfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,unfavorable,NA,NA
442,favorable,NA,NA,integration,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
443,favorable,neverThoughtAboutIt,favorable,conflict,liberalFriend,liberal,hardToSay,noBiracialLivingExperience,NA,poor,someHighSchool,NA,NA,semiSkilled
444,favorable,NA,favorableAndUnfavorable,conflict,NA,NA,good,biracialLivingExperience,NA,good,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
445,unfavorable,untilOwnHome,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,favorable,NA
446,favorable,permanent,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,favorable,NA
447,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,hardToSay,NA,favorable,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
448,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
449,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,favorable,NA,NA
450,unfavorable,untilBetterPlace,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
451,NA,untilOwnHome,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,someHighSchool,NA,NA,NA
452,NA,asLongAsEligible,favorable,NA,liberalFriend,liberal,hardToSay,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
453,NA,NA,NA,conflict,NA,NA,hardToSay,biracialLivingExperience,NA,good,gradeSchoolOrLess,NA,NA,semiSkilled
454,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
455,favorable,asLongAsEligible,favorableAndUnfavorable,conflict,NA,NA,poor,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
456,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,good,NA,favorable,good,highSchoolGraduate,NA,NA,whiteColorSkilled
457,favorable,untilBetterPlace,NA,NA,liberalFriend,liberal,poor,NA,favorable,good,someHighSchool,favorable,favorable,whiteColorSkilled
458,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,favorable,NA
459,favorable,untilOwnHome,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
460,favorable,NA,favorable,conflict,NA,NA,hardToSay,biracialLivingExperience,favorable,hardToSay,NA,NA,NA,semiSkilled
461,favorable,neverThoughtAboutIt,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,unfavorable,NA
462,favorable,NA,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,favorable,NA,favorable,NA,ambivalentFriend,ambivalent,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,untilBetterPlace,unfavorable,NA,NA,NA,hardToSay,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
465,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
466,NA,NA,noComments,NA,NA,NA,poor,NA,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
467,favorable,untilBetterPlace,favorableAndUnfavorable,NA,liberalFriend,liberal,good,NA,favorable,good,NA,NA,NA,semiSkilled
468,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,good,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
469,favorable,permanent,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
470,favorable,permanent,favorable,NA,ambivalentFriend,ambivalent,poor,NA,NA,good,NA,NA,NA,unskilledDomesticPersonalService
471,favorable,permanent,favorable,NA,liberalFriend,liberal,poor,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
472,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,fair,NA,favorable,poor,someHighSchool,NA,NA,semiSkilled
473,favorable,permanent,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
474,unfavorable,NA,unfavorable,NA,NA,NA,fair,NA,NA,poor,someHighSchool,NA,NA,semiSkilled
475,NA,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,favorable,NA
476,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
477,favorable,NA,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,good,NA,NA,NA,whiteColorSkilled
478,favorable,untilBetterPlace,favorable,NA,NA,NA,hardToSay,NA,NA,good,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
479,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
480,favorable,NA,favorable,NA,NA,NA,poor,NA,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
481,favorable,NA,NA,mutualAcomodataion,liberalFriend,ambivalent,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
482,favorable,NA,unfavorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
483,favorable,NA,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,NA,favorable,NA,NA
484,favorable,NA,favorable,NA,NA,NA,good,NA,NA,poor,gradeSchoolOrLess,unfavorable,NA,whiteColorSkilled
485,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
486,favorable,untilBetterPlace,favorable,mutualAcomodataion,ambivalentFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
487,favorable,neverThoughtAboutIt,NA,conflict,ambivalentFriend,liberal,poor,biracialLivingExperience,NA,fair,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
488,favorable,untilBetterPlace,favorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,semiSkilled
489,favorable,untilOwnHome,NA,conflict,ambivalentFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
490,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,favorable,NA,NA
491,unfavorable,untilBetterPlace,unfavorable,NA,liberalFriend,liberal,poor,NA,NA,good,NA,NA,favorable,unskilledDomesticPersonalService
492,favorable,neverThoughtAboutIt,favorable,NA,ambivalentFriend,ambivalent,good,NA,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
493,NA,NA,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
494,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,hardToSay,someHighSchool,NA,NA,semiSkilled
495,favorable,asLongAsEligible,favorable,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
496,favorable,NA,favorableAndUnfavorable,NA,NA,NA,hardToSay,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
497,favorable,NA,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
498,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,favorable,NA
499,favorable,asLongAsEligible,NA,NA,NA,NA,good,NA,favorable,fair,gradeSchoolOrLess,NA,NA,semiSkilled
500,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
