id,evaluationOfHilltown,transiency,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,pastExperience,evaluationOfPhysicalAmenities,satisfactionInField,education,evaluationOfCoResidents,evaluationOfManagement,occupation
398,favorable,NA,unfavorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
399,favorable,neverThoughtAboutIt,NA,NA,NA,NA,good,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
400,favorable,permanent,noComments,mutualAcomodataion,liberalFriend,ambivalent,poor,biracialLivingExperience,NA,fair,highSchoolGraduate,NA,NA,whiteColorSkilled
401,favorable,NA,favorable,NA,liberalFriend,liberal,fair,NA,favorable,poor,gradeSchoolOrLess,NA,NA,semiSkilled
402,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,hardToSay,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
403,favorable,NA,favorable,NA,liberalFriend,liberal,hardToSay,NA,unfavorable,good,NA,NA,NA,whiteColorSkilled
404,unfavorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405,favorable,NA,favorableAndUnfavorable,NA,NA,NA,fair,NA,favorable,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
406,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
407,favorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,highSchoolGraduate,NA,favorable,NA
408,favorable,untilOwnHome,NA,integration,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
409,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
410,unfavorable,neverThoughtAboutIt,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
411,favorable,NA,favorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,favorable,NA,NA
412,favorable,permanent,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
413,favorable,NA,NA,conflict,liberalFriend,liberal,hardToSay,biracialLivingExperience,NA,hardToSay,NA,favorable,favorable,whiteColorSkilled
414,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
415,favorable,permanent,favorable,NA,NA,NA,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,semiSkilled
416,favorable,asLongAsEligible,favorable,NA,NA,NA,good,NA,favorable,fair,highSchoolGraduate,NA,NA,whiteColorSkilled
417,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
418,favorable,NA,NA,NA,NA,NA,poor,NA,favorable,poor,someHighSchool,NA,NA,whiteColorSkilled
419,favorable,permanent,NA,mutualAcomodataion,NA,NA,good,noBiracialLivingExperience,favorable,poor,NA,NA,NA,whiteColorSkilled
420,favorable,NA,favorable,NA,NA,NA,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
421,favorable,untilOwnHome,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,good,NA,NA,NA,unskilledDomesticPersonalService
422,unfavorable,asLongAsEligible,NA,conflict,NA,NA,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
423,favorable,permanent,favorable,NA,NA,NA,fair,NA,favorable,poor,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
424,favorable,permanent,unfavorable,NA,liberalFriend,liberal,poor,NA,favorable,fair,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
425,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
426,unfavorable,NA,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
427,unfavorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,poor,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
428,favorable,untilOwnHome,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
429,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
430,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
431,favorable,NA,favorable,NA,liberalFriend,liberal,poor,NA,favorable,hardToSay,someHighSchool,NA,NA,semiSkilled
432,favorable,untilBetterPlace,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
433,favorable,asLongAsEligible,NA,mutualAcomodataion,ambivalentFriend,ambivalent,NA,biracialLivingExperience,favorable,NA,NA,NA,unfavorable,NA
434,favorable,NA,favorable,NA,ambivalentFriend,liberal,poor,NA,NA,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
435,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,favorable,good,NA,NA,favorable,unskilledDomesticPersonalService
436,favorable,NA,favorable,NA,liberalFriend,liberal,poor,NA,favorable,hardToSay,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
437,favorable,asLongAsEligible,favorable,NA,ambivalentFriend,liberal,poor,NA,favorable,hardToSay,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
438,NA,permanent,favorable,NA,NA,NA,NA,NA,NA,NA,NA,favorable,NA,NA
439,favorable,asLongAsEligible,favorable,NA,NA,NA,fair,NA,favorable,good,NA,favorable,NA,semiSkilled
440,favorable,permanent,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
441,favorable,NA,favorableAndUnfavorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
442,favorable,NA,favorable,mutualAcomodataion,NA,NA,NA,noBiracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
443,unfavorable,untilBetterPlace,favorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
444,favorable,untilBetterPlace,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
445,favorable,untilOwnHome,unfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
446,favorable,NA,NA,NA,liberalFriend,liberal,fair,NA,favorable,poor,NA,favorable,NA,unskilledDomesticPersonalService
447,favorable,permanent,unfavorable,NA,NA,NA,hardToSay,NA,NA,poor,highSchoolGraduate,NA,NA,semiSkilled
448,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
449,favorable,asLongAsEligible,favorable,mutualAcomodataion,ambivalentFriend,liberal,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
450,favorable,asLongAsEligible,unfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,favorable,NA,NA
451,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,favorable,permanent,favorable,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,NA,poor,gradeSchoolOrLess,NA,NA,whiteColorSkilled
453,unfavorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,favorable,NA,NA
454,favorable,asLongAsEligible,favorableAndUnfavorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
455,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
456,favorable,untilOwnHome,favorable,NA,ambivalentFriend,liberal,hardToSay,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
457,favorable,NA,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,fair,someHighSchool,NA,NA,unskilledDomesticPersonalService
458,favorable,NA,unfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,whiteColorSkilled
459,favorable,asLongAsEligible,NA,integration,liberalFriend,liberal,fair,biracialLivingExperience,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
460,favorable,untilOwnHome,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
461,NA,untilOwnHome,favorable,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,NA,fair,gradeSchoolOrLess,NA,favorable,unskilledDomesticPersonalService
462,favorable,untilBetterPlace,NA,NA,NA,NA,good,NA,favorable,good,gradeSchoolOrLess,NA,NA,whiteColorSkilled
463,NA,permanent,favorable,integration,NA,NA,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
464,favorable,NA,NA,NA,ambivalentFriend,liberal,poor,NA,NA,fair,NA,NA,NA,semiSkilled
465,favorable,NA,NA,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,unfavorable,NA
466,favorable,neverThoughtAboutIt,favorable,conflict,NA,NA,NA,noBiracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
467,favorable,neverThoughtAboutIt,NA,mutualAcomodataion,liberalFriend,liberal,fair,biracialLivingExperience,favorable,poor,NA,NA,NA,semiSkilled
468,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
469,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
470,NA,permanent,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,fair,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
471,favorable,permanent,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,someHighSchool,NA,NA,whiteColorSkilled
472,NA,NA,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,favorable,NA,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
474,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
475,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
476,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,someHighSchool,favorable,NA,unskilledDomesticPersonalService
477,favorable,NA,favorable,mutualAcomodataion,NA,NA,good,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
478,favorable,untilBetterPlace,unfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
479,favorable,permanent,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
480,favorable,NA,favorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
481,favorable,permanent,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
482,favorable,NA,favorable,NA,liberalFriend,liberal,poor,NA,NA,poor,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
483,favorable,neverThoughtAboutIt,NA,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
484,favorable,permanent,favorableAndUnfavorable,NA,liberalFriend,liberal,good,NA,favorable,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
485,favorable,NA,favorable,NA,liberalFriend,liberal,hardToSay,NA,NA,poor,NA,NA,NA,whiteColorSkilled
486,favorable,asLongAsEligible,favorable,integration,liberalFriend,ambivalent,poor,biracialLivingExperience,NA,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
487,favorable,permanent,unfavorable,NA,liberalFriend,liberal,hardToSay,NA,unfavorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
488,favorable,asLongAsEligible,unfavorable,NA,NA,NA,fair,NA,NA,poor,NA,NA,NA,whiteColorSkilled
489,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
490,favorable,permanent,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,fair,someHighSchool,NA,NA,unskilledDomesticPersonalService
491,favorable,NA,favorable,NA,NA,NA,hardToSay,NA,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
492,unfavorable,NA,favorable,conflict,NA,NA,NA,noBiracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
493,favorable,NA,unfavorable,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,favorable,NA
494,NA,NA,NA,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,someHighSchool,favorable,NA,NA
495,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
496,favorable,NA,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
497,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,whiteColorSkilled
498,favorable,asLongAsEligible,favorableAndUnfavorable,conflict,liberalFriend,liberal,poor,biracialLivingExperience,NA,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
499,favorable,permanent,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
500,favorable,untilBetterPlace,favorable,NA,NA,NA,poor,NA,favorable,fair,NA,NA,NA,unskilledDomesticPersonalService
