id,evaluationOfHilltown,transiency,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,pastExperience,evaluationOfPhysicalAmenities,satisfactionInField,education,evaluationOfCoResidents,evaluationOfManagement,occupation
398,favorable,NA,favorable,NA,liberalFriend,liberal,hardToSay,NA,favorable,poor,gradeSchoolOrLess,NA,favorable,whiteColorSkilled
399,favorable,NA,NA,conflict,NA,NA,hardToSay,biracialLivingExperience,favorable,fair,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
400,favorable,permanent,NA,NA,NA,NA,good,NA,favorable,hardToSay,highSchoolGraduate,NA,NA,whiteColorSkilled
401,favorable,asLongAsEligible,noComments,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,favorable,unfavorable,NA
402,favorable,NA,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,hardToSay,highSchoolGraduate,unfavorable,favorable,unskilledDomesticPersonalService
403,NA,asLongAsEligible,NA,NA,liberalFriend,liberal,poor,NA,favorable,good,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
404,favorable,NA,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
405,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,highSchoolGraduate,favorable,NA,NA
406,favorable,permanent,NA,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
407,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
408,favorable,asLongAsEligible,favorable,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
409,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,favorable,NA,NA
410,unfavorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,ambivalent,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
411,favorable,untilBetterPlace,favorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
412,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,fair,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
413,NA,asLongAsEligible,favorable,conflict,liberalFriend,liberal,poor,biracialLivingExperience,NA,hardToSay,someHighSchool,NA,NA,whiteColorSkilled
414,favorable,asLongAsEligible,unfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
415,favorable,neverThoughtAboutIt,unfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
416,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,hardToSay,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
417,favorable,NA,favorable,integration,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
418,favorable,neverThoughtAboutIt,NA,conflict,NA,NA,NA,noBiracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
419,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,good,NA,favorable,good,gradeSchoolOrLess,NA,NA,semiSkilled
420,favorable,untilOwnHome,favorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,highSchoolGraduate,NA,unfavorable,whiteColorSkilled
421,NA,neverThoughtAboutIt,NA,NA,NA,NA,fair,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
422,favorable,NA,favorable,conflict,NA,NA,good,biracialLivingExperience,NA,good,NA,NA,NA,unskilledDomesticPersonalService
423,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
424,favorable,NA,favorable,mutualAcomodataion,ambivalentFriend,ambivalent,good,biracialLivingExperience,favorable,fair,someHighSchool,NA,NA,whiteColorSkilled
425,NA,permanent,favorable,NA,NA,NA,poor,NA,NA,poor,highSchoolGraduate,unfavorable,NA,unskilledDomesticPersonalService
426,favorable,untilBetterPlace,unfavorable,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
427,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
428,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
429,favorable,permanent,NA,NA,liberalFriend,liberal,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
430,favorable,untilOwnHome,favorableAndUnfavorable,integration,NA,NA,poor,biracialLivingExperience,NA,poor,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
431,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,hardToSay,NA,favorable,poor,gradeSchoolOrLess,NA,NA,whiteColorSkilled
432,unfavorable,asLongAsEligible,NA,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,NA,favorable,NA,NA
433,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,favorable,NA,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
435,favorable,untilBetterPlace,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,highSchoolGraduate,NA,favorable,NA
436,favorable,permanent,favorable,NA,NA,NA,good,NA,NA,good,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
437,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
438,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
439,favorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
440,favorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
441,favorable,permanent,NA,NA,NA,NA,hardToSay,NA,favorable,fair,someHighSchool,NA,NA,semiSkilled
442,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,poor,gradeSchoolOrLess,NA,NA,semiSkilled
443,unfavorable,NA,favorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
444,favorable,neverThoughtAboutIt,unfavorable,NA,NA,NA,good,NA,favorable,good,gradeSchoolOrLess,NA,favorable,semiSkilled
445,favorable,untilOwnHome,favorable,NA,liberalFriend,ambivalent,hardToSay,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
446,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
447,NA,NA,favorable,NA,NA,NA,NA,NA,unfavorable,NA,highSchoolGraduate,NA,NA,NA
448,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,poor,someHighSchool,favorable,NA,unskilledDomesticPersonalService
449,favorable,untilBetterPlace,favorable,mutualAcomodataion,ambivalentFriend,liberal,good,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
450,unfavorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
451,favorable,neverThoughtAboutIt,NA,NA,liberalFriend,liberal,good,NA,favorable,poor,gradeSchoolOrLess,unfavorable,NA,unskilledDomesticPersonalService
452,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,fair,NA,NA,NA,unskilledDomesticPersonalService
453,favorable,NA,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
454,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,favorable,NA,NA
455,favorable,untilBetterPlace,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,NA,fair,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
456,NA,permanent,favorable,NA,NA,NA,poor,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
457,favorable,NA,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
458,favorable,untilOwnHome,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
459,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,whiteColorSkilled
460,favorable,NA,unfavorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,NA,NA,poor,NA,NA,poor,highSchoolGraduate,NA,NA,semiSkilled
462,favorable,untilOwnHome,favorable,NA,NA,NA,good,NA,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
463,favorable,untilOwnHome,favorableAndUnfavorable,mutualAcomodataion,ambivalentFriend,liberal,fair,biracialLivingExperience,favorable,poor,someHighSchool,favorable,NA,unskilledDomesticPersonalService
464,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
465,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,good,NA,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
466,unfavorable,asLongAsEligible,unfavorable,integration,NA,NA,poor,biracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
467,favorable,untilOwnHome,NA,NA,NA,NA,poor,NA,favorable,fair,someHighSchool,NA,NA,unskilledDomesticPersonalService
468,favorable,asLongAsEligible,NA,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,NA,NA,NA,NA
469,favorable,permanent,favorableAndUnfavorable,conflict,NA,NA,good,biracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
470,favorable,untilBetterPlace,favorable,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
471,NA,NA,NA,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,unfavorable,fair,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
472,favorable,untilBetterPlace,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,favorable,NA
473,favorable,NA,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
474,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
475,favorable,untilOwnHome,NA,conflict,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
476,favorable,asLongAsEligible,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
477,favorable,permanent,NA,NA,liberalFriend,liberal,poor,NA,NA,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
478,favorable,untilOwnHome,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
479,favorable,NA,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,favorable,NA,NA,NA,liberalFriend,liberal,hardToSay,NA,favorable,hardToSay,someHighSchool,NA,NA,semiSkilled
481,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
482,favorable,NA,NA,conflict,NA,NA,poor,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
483,NA,asLongAsEligible,favorable,NA,liberalFriend,liberal,good,NA,favorable,good,gradeSchoolOrLess,NA,NA,whiteColorSkilled
484,favorable,NA,NA,conflict,liberalFriend,liberal,poor,biracialLivingExperience,NA,fair,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
485,favorable,NA,NA,NA,NA,NA,poor,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
486,unfavorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,favorable,NA,NA
487,unfavorable,asLongAsEligible,favorable,conflict,NA,NA,NA,noBiracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
488,NA,permanent,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
489,NA,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,favorable,NA,NA
490,favorable,permanent,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,favorable,NA,NA
491,favorable,NA,noComments,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
492,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
493,favorable,asLongAsEligible,NA,NA,NA,NA,fair,NA,favorable,poor,NA,favorable,NA,semiSkilled
494,favorable,untilBetterPlace,favorableAndUnfavorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
495,NA,neverThoughtAboutIt,unfavorable,NA,NA,NA,poor,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
496,unfavorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,NA,noBiracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
497,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
498,favorable,asLongAsEligible,unfavorable,mutualAcomodataion,liberalFriend,ambivalent,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
499,favorable,neverThoughtAboutIt,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,highSchoolGraduate,NA,NA,NA
500,favorable,NA,unfavorable,conflict,NA,NA,good,biracialLivingExperience,favorable,fair,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
