id,evaluationOfHilltown,transiency,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,pastExperience,evaluationOfPhysicalAmenities,satisfactionInField,education,evaluationOfCoResidents,evaluationOfManagement,occupation
396,favorable,neverThoughtAboutIt,NA,NA,NA,NA,poor,NA,NA,fair,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
397,favorable,permanent,unfavorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
398,favorable,NA,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
399,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,favorable,NA
400,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,semiSkilled
401,favorable,untilBetterPlace,favorable,NA,NA,NA,hardToSay,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
402,favorable,untilOwnHome,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
403,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,fair,someHighSchool,NA,NA,unskilledDomesticPersonalService
404,favorable,asLongAsEligible,NA,conflict,liberalFriend,liberal,hardToSay,biracialLivingExperience,unfavorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
405,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
406,favorable,NA,NA,NA,ambivalentFriend,ambivalent,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
407,favorable,NA,favorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
408,NA,permanent,unfavorable,NA,liberalFriend,liberal,fair,NA,favorable,good,NA,NA,NA,semiSkilled
409,favorable,untilBetterPlace,unfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
410,favorable,untilBetterPlace,NA,NA,liberalFriend,ambivalent,poor,NA,favorable,fair,someHighSchool,NA,NA,semiSkilled
411,favorable,NA,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
412,unfavorable,asLongAsEligible,favorable,NA,NA,NA,good,NA,favorable,good,NA,NA,NA,whiteColorSkilled
413,favorable,NA,favorable,integration,NA,NA,poor,biracialLivingExperience,favorable,poor,highSchoolGraduate,NA,favorable,unskilledDomesticPersonalService
414,unfavorable,neverThoughtAboutIt,noComments,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
415,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,NA,poor,highSchoolGraduate,favorable,NA,unskilledDomesticPersonalService
416,favorable,untilBetterPlace,NA,NA,liberalFriend,liberal,fair,NA,NA,poor,NA,NA,NA,semiSkilled
417,NA,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
418,NA,asLongAsEligible,favorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
419,favorable,untilBetterPlace,NA,NA,liberalFriend,liberal,hardToSay,NA,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
420,favorable,asLongAsEligible,favorable,conflict,liberalFriend,liberal,good,biracialLivingExperience,NA,good,gradeSchoolOrLess,NA,favorable,unskilledDomesticPersonalService
421,favorable,NA,unfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
422,favorable,NA,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,noBiracialLivingExperience,NA,NA,NA,NA,unfavorable,NA
423,favorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
424,favorable,NA,favorable,conflict,NA,NA,good,biracialLivingExperience,favorable,fair,highSchoolGraduate,NA,NA,whiteColorSkilled
425,favorable,permanent,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,favorable,NA,NA
426,favorable,untilOwnHome,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,NA,NA,NA,semiSkilled
427,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
428,unfavorable,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,good,biracialLivingExperience,favorable,poor,someHighSchool,favorable,NA,unskilledDomesticPersonalService
429,favorable,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,ambivalent,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
430,NA,neverThoughtAboutIt,favorable,NA,NA,NA,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
431,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
432,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,favorable,NA,NA
433,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,good,biracialLivingExperience,NA,hardToSay,gradeSchoolOrLess,NA,NA,semiSkilled
434,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,someHighSchool,NA,NA,semiSkilled
435,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,favorable,fair,someHighSchool,NA,NA,unskilledDomesticPersonalService
436,favorable,NA,unfavorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,favorable,NA
437,NA,untilBetterPlace,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
438,favorable,permanent,favorableAndUnfavorable,mutualAcomodataion,ambivalentFriend,liberal,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,unfavorable,NA,NA
439,favorable,untilOwnHome,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,favorable,NA,NA
440,favorable,asLongAsEligible,noComments,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,semiSkilled
441,favorable,untilOwnHome,favorable,NA,liberalFriend,liberal,poor,NA,NA,good,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
442,favorable,NA,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,favorable,permanent,favorableAndUnfavorable,conflict,NA,NA,poor,biracialLivingExperience,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
444,favorable,NA,unfavorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,whiteColorSkilled
445,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,NA,noBiracialLivingExperience,NA,NA,NA,NA,unfavorable,NA
446,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,semiSkilled
447,NA,asLongAsEligible,unfavorable,NA,liberalFriend,liberal,hardToSay,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
448,NA,untilOwnHome,favorable,integration,NA,NA,NA,biracialLivingExperience,unfavorable,NA,someHighSchool,NA,NA,NA
449,favorable,neverThoughtAboutIt,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
450,NA,NA,NA,NA,ambivalentFriend,ambivalent,poor,NA,NA,fair,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
451,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,fair,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
452,NA,untilBetterPlace,unfavorable,mutualAcomodataion,ambivalentFriend,liberal,good,biracialLivingExperience,NA,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
453,NA,NA,NA,NA,NA,NA,poor,NA,favorable,fair,NA,NA,favorable,unskilledDomesticPersonalService
454,favorable,permanent,NA,NA,NA,NA,NA,NA,favorable,NA,NA,favorable,NA,NA
455,NA,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
456,favorable,neverThoughtAboutIt,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
457,favorable,neverThoughtAboutIt,unfavorable,mutualAcomodataion,ambivalentFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
458,favorable,NA,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,unfavorable,fair,highSchoolGraduate,NA,NA,whiteColorSkilled
459,favorable,NA,favorable,NA,liberalFriend,liberal,poor,NA,NA,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
460,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,good,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
461,NA,asLongAsEligible,noComments,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
462,favorable,untilBetterPlace,NA,conflict,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,favorable,NA
463,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
464,unfavorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,favorable,NA
465,favorable,NA,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
466,favorable,permanent,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
467,NA,NA,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
468,favorable,asLongAsEligible,NA,NA,NA,NA,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
469,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,good,NA,NA,NA,whiteColorSkilled
470,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,NA,NA,fair,NA,NA,fair,someHighSchool,NA,NA,unskilledDomesticPersonalService
471,favorable,NA,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,highSchoolGraduate,favorable,NA,NA
472,favorable,neverThoughtAboutIt,unfavorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,favorable,favorable,NA
473,favorable,untilOwnHome,favorableAndUnfavorable,integration,liberalFriend,ambivalent,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
474,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
475,favorable,neverThoughtAboutIt,favorable,conflict,ambivalentFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
476,favorable,NA,unfavorable,NA,NA,NA,hardToSay,NA,NA,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
477,favorable,NA,favorableAndUnfavorable,NA,ambivalentFriend,liberal,poor,NA,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
478,favorable,NA,favorable,NA,NA,NA,good,NA,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
479,favorable,asLongAsEligible,NA,NA,NA,NA,hardToSay,NA,favorable,hardToSay,NA,NA,NA,semiSkilled
480,favorable,untilOwnHome,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
481,NA,NA,NA,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,favorable,poor,NA,favorable,NA,unskilledDomesticPersonalService
482,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
483,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
484,favorable,untilOwnHome,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,favorable,NA
485,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
486,favorable,NA,unfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
487,favorable,untilOwnHome,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
488,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,NA,NA,NA,NA,unfavorable,NA,someHighSchool,NA,NA,NA
489,favorable,NA,favorable,NA,liberalFriend,ambivalent,poor,NA,NA,poor,gradeSchoolOrLess,unfavorable,NA,semiSkilled
490,favorable,NA,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
491,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,favorable,fair,highSchoolGraduate,NA,NA,semiSkilled
492,favorable,permanent,unfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
493,favorable,permanent,favorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,favorable,NA,NA
494,favorable,untilBetterPlace,unfavorable,NA,NA,NA,good,NA,favorable,hardToSay,someHighSchool,NA,NA,semiSkilled
495,favorable,permanent,favorable,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
496,favorable,permanent,noComments,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
497,favorable,NA,favorable,NA,NA,NA,poor,NA,favorable,good,gradeSchoolOrLess,NA,NA,whiteColorSkilled
498,favorable,permanent,favorable,NA,NA,NA,good,NA,favorable,poor,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
499,favorable,untilBetterPlace,NA,NA,NA,NA,hardToSay,NA,favorable,poor,someHighSchool,NA,NA,whiteColorSkilled
500,favorable,untilOwnHome,favorable,NA,NA,NA,good,NA,favorable,hardToSay,NA,NA,NA,whiteColorSkilled
