id,evaluationOfHilltown,transiency,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,pastExperience,evaluationOfPhysicalAmenities,satisfactionInField,education,evaluationOfCoResidents,evaluationOfManagement,occupation
397,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,fair,NA,NA,NA,unskilledDomesticPersonalService
398,favorable,permanent,favorableAndUnfavorable,NA,NA,NA,hardToSay,NA,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
399,favorable,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
400,favorable,NA,favorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
401,favorable,NA,favorableAndUnfavorable,conflict,NA,NA,good,biracialLivingExperience,NA,poor,someHighSchool,NA,NA,semiSkilled
402,NA,permanent,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
403,favorable,untilBetterPlace,favorable,conflict,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,favorable,NA
404,favorable,untilBetterPlace,unfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,favorable,NA,NA
405,favorable,untilBetterPlace,NA,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,favorable,NA,NA
406,NA,asLongAsEligible,NA,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
407,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
408,favorable,untilBetterPlace,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
409,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,NA,NA,fair,NA,favorable,fair,gradeSchoolOrLess,NA,NA,semiSkilled
410,favorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
411,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,NA,NA,good,NA,NA,poor,highSchoolGraduate,NA,unfavorable,whiteColorSkilled
412,favorable,permanent,favorable,mutualAcomodataion,ambivalentFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
413,favorable,NA,favorable,NA,NA,NA,poor,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
414,NA,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,poor,NA,NA,fair,gradeSchoolOrLess,NA,NA,whiteColorSkilled
415,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,poor,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
416,favorable,NA,noComments,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,favorable,NA,NA
417,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
418,favorable,asLongAsEligible,unfavorable,NA,liberalFriend,liberal,poor,NA,favorable,hardToSay,someHighSchool,NA,NA,semiSkilled
419,favorable,untilBetterPlace,favorable,NA,liberalFriend,liberal,poor,NA,NA,good,someHighSchool,NA,NA,semiSkilled
420,favorable,untilBetterPlace,unfavorable,NA,NA,NA,poor,NA,favorable,poor,NA,NA,unfavorable,semiSkilled
421,favorable,NA,NA,NA,NA,NA,poor,NA,NA,poor,NA,NA,NA,semiSkilled
422,favorable,neverThoughtAboutIt,favorable,NA,ambivalentFriend,liberal,good,NA,favorable,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
423,NA,NA,NA,NA,NA,NA,poor,NA,favorable,fair,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
424,favorable,neverThoughtAboutIt,favorable,conflict,NA,NA,poor,biracialLivingExperience,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
425,favorable,neverThoughtAboutIt,favorable,conflict,NA,NA,good,biracialLivingExperience,NA,poor,highSchoolGraduate,NA,NA,semiSkilled
426,favorable,untilOwnHome,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,unfavorable,NA,NA
427,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
428,NA,permanent,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,poor,someHighSchool,NA,NA,semiSkilled
429,favorable,asLongAsEligible,NA,NA,NA,NA,good,NA,NA,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
430,favorable,permanent,favorable,NA,NA,NA,poor,NA,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
431,NA,NA,NA,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
432,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
433,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
434,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
435,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,hardToSay,NA,favorable,poor,NA,NA,unfavorable,unskilledDomesticPersonalService
436,favorable,asLongAsEligible,unfavorable,mutualAcomodataion,ambivalentFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,favorable,favorable,NA
437,favorable,NA,favorable,NA,liberalFriend,liberal,good,NA,favorable,fair,gradeSchoolOrLess,NA,favorable,whiteColorSkilled
438,favorable,NA,favorable,mutualAcomodataion,liberalFriend,ambivalent,hardToSay,biracialLivingExperience,favorable,poor,someHighSchool,favorable,NA,unskilledDomesticPersonalService
439,favorable,asLongAsEligible,NA,NA,liberalFriend,ambivalent,good,NA,favorable,hardToSay,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
440,favorable,asLongAsEligible,favorableAndUnfavorable,integration,ambivalentFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
441,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,fair,NA,favorable,good,NA,NA,favorable,semiSkilled
442,favorable,permanent,favorable,mutualAcomodataion,liberalFriend,ambivalent,NA,biracialLivingExperience,unfavorable,NA,NA,NA,NA,NA
443,favorable,asLongAsEligible,favorable,NA,liberalFriend,ambivalent,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
444,NA,NA,favorable,NA,liberalFriend,liberal,fair,NA,favorable,poor,NA,NA,NA,semiSkilled
445,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,NA,poor,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
446,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
447,NA,NA,favorable,NA,NA,NA,good,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
448,favorable,untilBetterPlace,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,fair,NA,NA,NA,unskilledDomesticPersonalService
449,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,NA,good,gradeSchoolOrLess,NA,NA,semiSkilled
450,favorable,NA,favorableAndUnfavorable,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
451,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
452,favorable,NA,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,unfavorable,NA,NA,unfavorable,NA,NA
453,favorable,asLongAsEligible,NA,conflict,NA,NA,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
454,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
455,favorable,NA,noComments,NA,liberalFriend,liberal,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
456,favorable,untilBetterPlace,unfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
457,favorable,NA,NA,mutualAcomodataion,liberalFriend,ambivalent,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
458,favorable,NA,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
459,favorable,NA,unfavorable,NA,NA,NA,poor,NA,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
460,unfavorable,untilBetterPlace,favorable,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,favorable,good,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
461,favorable,NA,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,good,someHighSchool,favorable,NA,unskilledDomesticPersonalService
462,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
463,favorable,untilOwnHome,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
464,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,poor,NA,NA,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
465,favorable,NA,unfavorable,conflict,NA,NA,fair,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
466,favorable,untilBetterPlace,unfavorable,mutualAcomodataion,NA,NA,fair,noBiracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
467,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
468,favorable,asLongAsEligible,favorableAndUnfavorable,conflict,NA,NA,poor,noBiracialLivingExperience,NA,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
469,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
470,favorable,asLongAsEligible,favorable,NA,NA,NA,good,NA,NA,good,someHighSchool,favorable,NA,semiSkilled
471,favorable,NA,favorable,NA,liberalFriend,liberal,poor,NA,favorable,fair,gradeSchoolOrLess,unfavorable,NA,semiSkilled
472,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,ambivalent,poor,biracialLivingExperience,unfavorable,fair,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
473,favorable,asLongAsEligible,NA,NA,liberalFriend,ambivalent,good,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
474,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,hardToSay,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
475,favorable,NA,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
476,favorable,permanent,favorable,NA,liberalFriend,liberal,poor,NA,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
477,favorable,neverThoughtAboutIt,NA,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,favorable,NA
478,unfavorable,neverThoughtAboutIt,unfavorable,NA,liberalFriend,liberal,poor,NA,NA,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
479,favorable,NA,favorableAndUnfavorable,NA,NA,NA,poor,NA,NA,poor,highSchoolGraduate,NA,NA,whiteColorSkilled
480,favorable,NA,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,hardToSay,someHighSchool,NA,NA,whiteColorSkilled
481,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,favorable,good,gradeSchoolOrLess,NA,NA,semiSkilled
482,favorable,NA,unfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
483,favorable,permanent,noComments,integration,NA,NA,poor,biracialLivingExperience,NA,good,NA,NA,NA,whiteColorSkilled
484,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,semiSkilled
485,NA,asLongAsEligible,favorable,NA,NA,NA,poor,NA,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
486,favorable,NA,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
487,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,good,NA,NA,fair,NA,NA,NA,whiteColorSkilled
488,favorable,asLongAsEligible,noComments,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
489,NA,NA,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
490,favorable,NA,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
491,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
492,favorable,untilOwnHome,favorableAndUnfavorable,NA,liberalFriend,liberal,good,NA,favorable,poor,gradeSchoolOrLess,NA,favorable,unskilledDomesticPersonalService
493,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,fair,NA,NA,poor,someHighSchool,NA,unfavorable,unskilledDomesticPersonalService
494,favorable,permanent,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
495,favorable,untilBetterPlace,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
496,favorable,permanent,favorable,NA,NA,NA,poor,NA,NA,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
497,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,favorable,NA
498,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,poor,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
499,favorable,NA,NA,NA,liberalFriend,liberal,hardToSay,NA,favorable,fair,NA,favorable,NA,unskilledDomesticPersonalService
500,favorable,untilOwnHome,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
