id,evaluationOfHilltown,transiency,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,pastExperience,evaluationOfPhysicalAmenities,satisfactionInField,education,evaluationOfCoResidents,evaluationOfManagement,occupation
396,favorable,untilBetterPlace,favorableAndUnfavorable,conflict,NA,NA,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
397,favorable,untilOwnHome,favorable,NA,liberalFriend,liberal,poor,NA,NA,good,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
398,unfavorable,untilBetterPlace,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
399,favorable,permanent,unfavorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
400,NA,asLongAsEligible,favorable,NA,NA,NA,hardToSay,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
401,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,liberalFriend,liberal,good,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
402,favorable,NA,favorable,NA,NA,NA,NA,NA,unfavorable,NA,gradeSchoolOrLess,NA,NA,NA
403,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
404,NA,NA,favorable,NA,NA,NA,poor,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
405,favorable,NA,NA,NA,liberalFriend,liberal,hardToSay,NA,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
406,favorable,NA,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
407,favorable,NA,favorableAndUnfavorable,integration,liberalFriend,liberal,poor,biracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
408,NA,permanent,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,someHighSchool,NA,NA,NA
409,NA,NA,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
410,favorable,NA,favorable,NA,ambivalentFriend,liberal,hardToSay,NA,favorable,poor,NA,NA,NA,semiSkilled
411,favorable,untilOwnHome,noComments,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
412,unfavorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
413,favorable,neverThoughtAboutIt,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
414,favorable,asLongAsEligible,favorable,conflict,NA,NA,NA,biracialLivingExperience,NA,NA,highSchoolGraduate,NA,NA,NA
415,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
416,unfavorable,neverThoughtAboutIt,unfavorable,mutualAcomodataion,liberalFriend,liberal,fair,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
417,favorable,permanent,NA,mutualAcomodataion,liberalFriend,ambivalent,NA,noBiracialLivingExperience,favorable,NA,NA,NA,NA,NA
418,favorable,permanent,favorable,conflict,NA,NA,NA,noBiracialLivingExperience,NA,NA,highSchoolGraduate,NA,NA,NA
419,favorable,untilOwnHome,NA,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
420,favorable,asLongAsEligible,favorable,conflict,liberalFriend,liberal,good,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
421,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,fair,NA,NA,NA,unskilledDomesticPersonalService
422,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
423,favorable,asLongAsEligible,NA,conflict,NA,NA,poor,biracialLivingExperience,favorable,good,someHighSchool,NA,NA,semiSkilled
424,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
425,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
426,favorable,permanent,favorable,NA,NA,NA,good,NA,NA,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
427,favorable,asLongAsEligible,NA,conflict,NA,NA,hardToSay,biracialLivingExperience,NA,fair,someHighSchool,NA,NA,unskilledDomesticPersonalService
428,favorable,NA,favorable,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
429,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,good,NA,NA,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
430,favorable,NA,favorable,NA,NA,NA,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
431,favorable,asLongAsEligible,favorableAndUnfavorable,integration,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,favorable,favorable,NA
432,favorable,untilOwnHome,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
433,favorable,NA,favorable,NA,ambivalentFriend,liberal,poor,NA,NA,poor,NA,favorable,NA,unskilledDomesticPersonalService
434,favorable,NA,favorable,NA,NA,NA,good,NA,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
435,favorable,neverThoughtAboutIt,NA,NA,liberalFriend,liberal,poor,NA,favorable,hardToSay,NA,NA,favorable,whiteColorSkilled
436,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
437,favorable,NA,NA,NA,NA,NA,good,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
438,favorable,NA,NA,NA,NA,NA,poor,NA,favorable,good,highSchoolGraduate,NA,NA,semiSkilled
439,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,fair,biracialLivingExperience,favorable,good,someHighSchool,favorable,NA,unskilledDomesticPersonalService
440,unfavorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,highSchoolGraduate,NA,unfavorable,NA
441,unfavorable,untilBetterPlace,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
442,favorable,asLongAsEligible,NA,NA,NA,NA,poor,NA,favorable,good,NA,unfavorable,NA,semiSkilled
443,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,ambivalentFriend,liberal,good,NA,favorable,hardToSay,gradeSchoolOrLess,NA,NA,whiteColorSkilled
444,favorable,permanent,unfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,hardToSay,NA,NA,NA,semiSkilled
445,unfavorable,neverThoughtAboutIt,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
446,favorable,asLongAsEligible,noComments,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
447,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
448,favorable,permanent,favorable,conflict,NA,NA,poor,biracialLivingExperience,NA,good,gradeSchoolOrLess,NA,NA,semiSkilled
449,favorable,NA,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
450,favorable,asLongAsEligible,NA,NA,NA,NA,poor,NA,favorable,good,NA,NA,NA,whiteColorSkilled
451,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,favorable,fair,NA,NA,NA,whiteColorSkilled
452,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
453,favorable,untilBetterPlace,NA,NA,NA,NA,fair,NA,favorable,poor,someHighSchool,NA,NA,semiSkilled
454,favorable,permanent,favorable,NA,liberalFriend,ambivalent,poor,NA,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
455,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,ambivalent,fair,NA,favorable,good,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
456,favorable,NA,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
457,favorable,permanent,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,favorable,NA,NA
458,favorable,permanent,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,favorable,NA,NA
459,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
460,favorable,NA,favorable,NA,liberalFriend,liberal,good,NA,favorable,fair,NA,NA,NA,unskilledDomesticPersonalService
461,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
462,favorable,NA,NA,conflict,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,NA,NA,NA,semiSkilled
463,favorable,asLongAsEligible,NA,NA,NA,NA,hardToSay,NA,NA,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
464,favorable,untilBetterPlace,favorable,integration,NA,NA,poor,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,whiteColorSkilled
465,favorable,NA,NA,NA,ambivalentFriend,liberal,good,NA,favorable,good,gradeSchoolOrLess,NA,NA,semiSkilled
466,NA,untilBetterPlace,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
467,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,hardToSay,NA,favorable,poor,gradeSchoolOrLess,NA,NA,whiteColorSkilled
468,NA,asLongAsEligible,favorable,conflict,ambivalentFriend,liberal,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
469,favorable,NA,favorable,NA,NA,NA,poor,NA,NA,good,someHighSchool,NA,NA,semiSkilled
470,favorable,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,fair,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
471,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,favorable,NA
472,favorable,NA,NA,mutualAcomodataion,ambivalentFriend,liberal,good,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
473,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
474,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,liberalFriend,liberal,good,NA,favorable,good,gradeSchoolOrLess,favorable,NA,whiteColorSkilled
475,favorable,asLongAsEligible,noComments,NA,NA,NA,poor,NA,NA,good,NA,favorable,NA,unskilledDomesticPersonalService
476,favorable,neverThoughtAboutIt,NA,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,whiteColorSkilled
477,favorable,untilBetterPlace,favorable,NA,ambivalentFriend,liberal,poor,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
478,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
479,unfavorable,NA,unfavorable,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
480,favorable,neverThoughtAboutIt,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
481,favorable,permanent,favorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
482,favorable,permanent,favorable,NA,NA,NA,poor,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
483,NA,untilBetterPlace,favorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
484,favorable,untilBetterPlace,noComments,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,NA,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
485,favorable,NA,favorable,NA,NA,NA,poor,NA,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
486,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,good,NA,favorable,poor,NA,NA,NA,semiSkilled
487,favorable,permanent,unfavorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
488,NA,NA,favorableAndUnfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,poor,highSchoolGraduate,unfavorable,NA,unskilledDomesticPersonalService
489,favorable,neverThoughtAboutIt,NA,NA,liberalFriend,liberal,poor,NA,NA,hardToSay,NA,NA,NA,semiSkilled
490,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
491,favorable,untilBetterPlace,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
492,NA,asLongAsEligible,unfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,favorable,NA,NA
493,NA,NA,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
494,favorable,asLongAsEligible,NA,integration,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
495,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,unfavorable,NA,NA
496,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
497,favorable,asLongAsEligible,noComments,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,NA,unfavorable,NA,whiteColorSkilled
498,favorable,NA,unfavorable,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
499,unfavorable,untilBetterPlace,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
500,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,unfavorable,NA
