id,group,evaluationOfHilltown,group,impressionOfFriends,expectations,attitudeOfFriend,attitude,transiency,evaluationOfManagement,evaluationOfPhysicalAmenities,satisfactionInField,satisfactionInWorkplace,education,evaluationOfCoResidents,pastExperience,occupation
375,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,NA,poor,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
376,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,favorable,NA,hard_to_say,NA,NA,NA,NA,NA
377,b,favorable,b,NA,NA,ambivalentFriend,liberal,asLongAsEligible,NA,favorable,hard_to_say,NA,NA,NA,NA,NA
378,b,favorable,b,noComments,NA,NA,NA,neverThoughtAboutIt,NA,NA,poor,NA,NA,favorable,NA,NA
379,b,favorable,b,favorable,NA,liberalFriend,liberal,untilOwnHome,NA,NA,poor,NA,NA,NA,NA,NA
380,b,favorable,b,noComments,NA,liberalFriend,liberal,NA,NA,NA,poor,fair,some_high_school,NA,NA,unskilled_domestic_and_personal_service
381,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,poor,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
382,b,NA,b,favorable,NA,NA,NA,untilOwnHome,NA,NA,NA,NA,high_school_graduate,NA,NA,semiskilled
383,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,poor,high_school_graduate,NA,NA,semiskilled
384,b,NA,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,poor,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
385,b,favorable,b,favorable,mutual_acomodation,NA,NA,permanent,NA,favorable,NA,poor,grade_school_or_less,NA,no_biracial_living_experience,semiskilled
386,b,favorable,b,NA,NA,NA,NA,NA,NA,NA,NA,good,NA,NA,NA,NA
387,b,unfavorable,b,NA,mutual_acomodation,NA,NA,untilOwnHome,NA,favorable,hard_to_say,poor,NA,NA,biracial_living_experience,NA
388,b,NA,b,NA,NA,NA,NA,asLongAsEligible,NA,NA,NA,poor,NA,NA,NA,NA
389,b,favorable,b,favorable,mutual_acomodation,ambivalentFriend,ambivalent,neverThoughtAboutIt,favorable,NA,fair,NA,some_high_school,NA,biracial_living_experience,semiskilled
390,b,favorable,b,favorable,NA,liberalFriend,ambivalent,permanent,NA,favorable,NA,NA,high_school_graduate,favorable,NA,white_collar_or_skilled
391,b,unfavorable,b,favorableAndUnfavorable,conflict,NA,NA,asLongAsEligible,NA,favorable,poor,NA,NA,NA,biracial_living_experience,NA
392,b,NA,b,NA,NA,NA,NA,NA,NA,favorable,NA,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
393,b,NA,b,NA,NA,NA,NA,untilBetterPlace,NA,favorable,NA,good,NA,NA,NA,NA
394,b,favorable,b,unfavorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,NA,good,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
395,b,unfavorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,poor,poor,some_high_school,NA,NA,semiskilled
396,b,unfavorable,b,favorableAndUnfavorable,conflict,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,hard_to_say,hard_to_say,high_school_graduate,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
397,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,NA,NA,NA,NA,NA,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
398,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,poor,NA,NA,NA,NA,NA
399,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,permanent,NA,unfavorable,NA,poor,high_school_graduate,NA,biracial_living_experience,semiskilled
400,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,favorable,NA,poor,some_high_school,NA,biracial_living_experience,semiskilled
401,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,unfavorable,NA,fair,NA,some_high_school,NA,NA,white_collar_or_skilled
402,b,NA,b,NA,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,fair,good,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
403,b,NA,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
404,b,favorable,b,favorable,NA,liberalFriend,liberal,permanent,NA,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
405,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,poor,good,NA,NA,NA,NA
406,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
407,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,good,some_high_school,NA,NA,unskilled_domestic_and_personal_service
408,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,permanent,favorable,favorable,NA,fair,some_high_school,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
409,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,fair,NA,NA,favorable,NA,NA
410,b,NA,b,NA,NA,NA,NA,NA,NA,NA,NA,poor,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
411,b,NA,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,NA,NA,NA,NA,biracial_living_experience,NA
412,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
413,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,poor,fair,NA,favorable,biracial_living_experience,NA
414,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,hard_to_say,NA,NA,NA,NA
415,b,favorable,b,favorableAndUnfavorable,integration,liberalFriend,liberal,untilBetterPlace,NA,unfavorable,good,poor,NA,NA,biracial_living_experience,NA
416,b,NA,b,NA,NA,NA,NA,untilBetterPlace,NA,favorable,good,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
417,b,favorable,b,noComments,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,NA,fair,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
418,b,favorable,b,favorable,conflict,NA,NA,asLongAsEligible,NA,favorable,poor,hard_to_say,NA,NA,biracial_living_experience,NA
419,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,NA,fair,NA,grade_school_or_less,NA,NA,semiskilled
420,b,favorable,b,NA,NA,ambivalentFriend,liberal,untilBetterPlace,NA,NA,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
421,b,favorable,b,unfavorable,NA,liberalFriend,liberal,NA,favorable,NA,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
422,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,NA,NA,fair,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
423,b,unfavorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,NA,good,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
424,b,NA,b,NA,NA,NA,NA,NA,NA,favorable,poor,NA,high_school_graduate,NA,NA,white_collar_or_skilled
425,b,favorable,b,unfavorable,NA,NA,NA,NA,NA,favorable,NA,poor,high_school_graduate,NA,NA,semiskilled
426,b,favorable,b,favorable,NA,liberalFriend,liberal,untilBetterPlace,NA,NA,hard_to_say,NA,NA,NA,NA,NA
427,b,favorable,b,unfavorable,conflict,liberalFriend,liberal,permanent,NA,favorable,good,NA,high_school_graduate,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
428,b,favorable,b,favorable,NA,NA,NA,permanent,NA,favorable,good,fair,NA,NA,NA,NA
429,b,favorable,b,NA,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
430,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,unfavorable,favorable,NA,hard_to_say,NA,favorable,NA,NA
431,b,NA,b,favorable,NA,liberalFriend,liberal,untilOwnHome,NA,favorable,good,NA,NA,NA,NA,NA
432,b,favorable,b,favorable,mutual_acomodation,NA,NA,permanent,NA,NA,NA,hard_to_say,some_high_school,NA,biracial_living_experience,semiskilled
433,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
434,b,favorable,b,NA,NA,ambivalentFriend,ambivalent,NA,NA,favorable,poor,NA,NA,NA,NA,NA
435,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,NA,grade_school_or_less,NA,NA,semiskilled
436,b,unfavorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,fair,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
437,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
438,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
439,b,NA,b,favorable,NA,NA,NA,NA,NA,NA,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
440,b,favorable,b,NA,mutual_acomodation,NA,NA,untilBetterPlace,NA,favorable,poor,poor,NA,NA,biracial_living_experience,NA
441,b,favorable,b,NA,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,NA,good,some_high_school,NA,NA,semiskilled
442,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,poor,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
443,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,NA,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
444,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
445,b,NA,b,NA,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,NA,hard_to_say,high_school_graduate,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
446,b,favorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,NA,fair,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
447,b,favorable,b,NA,NA,NA,NA,untilOwnHome,NA,favorable,NA,good,NA,NA,NA,NA
448,b,favorable,b,favorable,mutual_acomodation,NA,NA,untilOwnHome,NA,NA,poor,NA,NA,NA,biracial_living_experience,NA
449,b,favorable,b,NA,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
450,b,favorable,b,NA,NA,liberalFriend,liberal,neverThoughtAboutIt,favorable,favorable,NA,hard_to_say,some_high_school,NA,NA,unskilled_domestic_and_personal_service
451,b,favorable,b,unfavorable,NA,liberalFriend,liberal,untilBetterPlace,NA,NA,good,good,NA,NA,NA,NA
452,b,favorable,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,favorable,unfavorable,fair,poor,NA,NA,NA,NA
453,b,NA,b,unfavorable,NA,liberalFriend,liberal,permanent,NA,favorable,poor,hard_to_say,some_high_school,NA,NA,white_collar_or_skilled
454,b,favorable,b,favorable,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,NA,hard_to_say,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
455,b,NA,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,fair,poor,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
456,b,NA,b,unfavorable,NA,NA,NA,NA,NA,favorable,good,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
457,b,favorable,b,NA,mutual_acomodation,NA,NA,permanent,NA,favorable,fair,NA,high_school_graduate,NA,biracial_living_experience,semiskilled
458,b,favorable,b,favorable,conflict,ambivalentFriend,liberal,asLongAsEligible,NA,favorable,poor,NA,NA,NA,biracial_living_experience,NA
459,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,poor,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
460,b,favorable,b,NA,conflict,NA,NA,untilOwnHome,NA,NA,NA,poor,NA,favorable,biracial_living_experience,NA
461,b,favorable,b,favorable,NA,ambivalentFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
462,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,hard_to_say,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
463,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
464,b,favorable,b,NA,integration,NA,NA,neverThoughtAboutIt,NA,favorable,NA,hard_to_say,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
465,b,favorable,b,favorable,NA,liberalFriend,liberal,untilBetterPlace,NA,favorable,poor,NA,NA,NA,NA,NA
466,b,NA,b,NA,mutual_acomodation,NA,NA,NA,NA,favorable,hard_to_say,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
467,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,favorable,favorable,hard_to_say,hard_to_say,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
468,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,hard_to_say,poor,high_school_graduate,NA,biracial_living_experience,semiskilled
469,b,NA,b,unfavorable,mutual_acomodation,liberalFriend,ambivalent,NA,NA,favorable,poor,NA,NA,NA,biracial_living_experience,NA
470,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,NA,poor,NA,NA,NA,NA
471,b,favorable,b,unfavorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,hard_to_say,good,NA,NA,NA,NA
472,b,favorable,b,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,good,poor,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
473,b,NA,b,NA,integration,NA,NA,permanent,NA,NA,NA,good,grade_school_or_less,NA,biracial_living_experience,semiskilled
474,b,unfavorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,fair,poor,NA,NA,NA,NA
475,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,good,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
476,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,NA,fair,grade_school_or_less,NA,NA,semiskilled
477,b,unfavorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,poor,high_school_graduate,favorable,NA,white_collar_or_skilled
478,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,NA,NA,NA,NA,NA
479,b,favorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,hard_to_say,NA,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
480,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,good,poor,NA,NA,NA,NA
481,b,NA,b,NA,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,NA,hard_to_say,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
482,b,favorable,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,good,good,NA,favorable,NA,NA
483,b,favorable,b,favorable,conflict,ambivalentFriend,liberal,neverThoughtAboutIt,NA,NA,poor,NA,grade_school_or_less,unfavorable,no_biracial_living_experience,unskilled_domestic_and_personal_service
484,b,NA,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,good,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
485,b,favorable,b,noComments,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,NA,NA,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
486,b,NA,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,poor,NA,favorable,NA,NA
487,b,NA,b,unfavorable,integration,NA,NA,NA,NA,NA,NA,fair,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
488,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,NA,NA,NA,NA,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
489,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,NA,poor,NA,NA,NA,NA,NA
490,b,NA,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,good,fair,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
491,b,NA,b,NA,mutual_acomodation,liberalFriend,ambivalent,asLongAsEligible,NA,NA,poor,NA,NA,NA,biracial_living_experience,NA
492,b,favorable,b,unfavorable,NA,NA,NA,permanent,NA,NA,hard_to_say,NA,NA,NA,NA,NA
493,b,NA,b,NA,mutual_acomodation,NA,NA,NA,NA,favorable,fair,NA,NA,NA,biracial_living_experience,NA
494,b,favorable,b,NA,conflict,NA,NA,asLongAsEligible,NA,NA,NA,NA,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
495,b,favorable,b,NA,conflict,NA,NA,NA,NA,NA,hard_to_say,fair,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
496,b,favorable,b,NA,NA,liberalFriend,ambivalent,asLongAsEligible,NA,favorable,fair,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
497,b,favorable,b,unfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,poor,NA,NA,NA,NA,NA
498,b,favorable,b,NA,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,NA,NA,some_high_school,NA,biracial_living_experience,semiskilled
499,b,favorable,b,NA,conflict,NA,NA,NA,NA,favorable,NA,poor,some_high_school,NA,no_biracial_living_experience,white_collar_or_skilled
1,w,favorable,w,favorableAndUnfavorable,conflict,liberalFriend,liberal,untilBetterPlace,biracial_living_experience,favorable,good,NA,NA,NA,NA,NA
2,w,unfavorable,w,favorable,NA,NA,NA,permanent,NA,favorable,NA,good,high_school_graduate,NA,NA,white_collar_or_skilled
3,w,unfavorable,w,favorable,NA,NA,NA,NA,NA,NA,good,NA,NA,NA,NA,NA
4,w,favorable,w,favorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
5,w,unfavorable,w,favorable,NA,ambivalentFriend,ambivalent,NA,NA,NA,hard_to_say,NA,grade_school_or_less,unfavorable,NA,white_collar_or_skilled
6,w,unfavorable,w,favorable,NA,NA,NA,NA,NA,favorable,poor,NA,NA,NA,NA,NA
7,w,unfavorable,w,unfavorable,mutual_acomodation,ambivalentFriend,ambivalent,asLongAsEligible,biracial_living_experience,NA,NA,fair,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
8,w,favorable,w,noComments,NA,illiberalFriend,ambivalent,permanent,NA,unfavorable,NA,good,NA,NA,NA,NA
9,w,favorable,w,favorable,NA,illiberalFriend,ambivalent,asLongAsEligible,NA,favorable,poor,NA,NA,NA,NA,NA
10,w,favorable,w,unfavorable,NA,NA,NA,NA,NA,favorable,good,NA,NA,NA,favorable,NA
11,w,favorable,w,favorableAndUnfavorable,NA,NA,NA,untilBetterPlace,NA,NA,poor,poor,NA,unfavorable,NA,NA
12,w,favorable,w,unfavorable,NA,NA,NA,neverThoughtAboutIt,NA,NA,poor,NA,NA,NA,NA,NA
13,w,unfavorable,w,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,high_school_graduate,unfavorable,NA,white_collar_or_skilled
14,w,unfavorable,w,unfavorable,NA,NA,NA,untilBetterPlace,NA,NA,NA,NA,high_school_graduate,NA,NA,white_collar_or_skilled
15,w,favorable,w,favorableAndUnfavorable,conflict,ambivalentFriend,ambivalent,untilOwnHome,biracial_living_experience,NA,NA,good,some_high_school,NA,NA,white_collar_or_skilled
16,w,favorable,w,NA,mutual_acomodation,NA,NA,NA,biracial_living_experience,favorable,poor,NA,high_school_graduate,unfavorable,unfavorable,semiskilled
17,w,favorable,w,favorable,NA,illiberalFriend,illiberal,NA,NA,unfavorable,NA,poor,some_high_school,NA,NA,white_collar_or_skilled
18,w,favorable,w,favorable,mutual_acomodation,NA,NA,NA,biracial_living_experience,NA,NA,NA,NA,NA,NA,NA
19,w,favorable,w,favorable,NA,NA,NA,asLongAsEligible,NA,unfavorable,poor,NA,NA,NA,NA,NA
20,w,favorable,w,unfavorable,NA,NA,NA,untilOwnHome,NA,NA,NA,hard_to_say,grade_school_or_less,NA,NA,white_collar_or_skilled
21,w,favorable,w,favorable,NA,liberalFriend,illiberal,NA,NA,NA,hard_to_say,fair,NA,NA,NA,NA
22,w,favorable,w,NA,mutual_acomodation,liberalFriend,ambivalent,NA,biracial_living_experience,favorable,good,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
23,w,unfavorable,w,favorable,NA,NA,NA,NA,NA,favorable,good,NA,high_school_graduate,NA,NA,white_collar_or_skilled
24,w,unfavorable,w,NA,NA,NA,NA,neverThoughtAboutIt,NA,NA,NA,poor,high_school_graduate,unfavorable,unfavorable,unskilled_domestic_and_personal_service
25,w,favorable,w,unfavorable,mutual_acomodation,liberalFriend,illiberal,NA,no_biracial_living_experience,unfavorable,NA,poor,NA,NA,NA,NA
26,w,favorable,w,NA,NA,NA,NA,untilBetterPlace,NA,NA,hard_to_say,poor,NA,NA,NA,NA
27,w,favorable,w,unfavorable,NA,ambivalentFriend,liberal,untilBetterPlace,NA,NA,NA,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
28,w,favorable,w,NA,NA,ambivalentFriend,illiberal,NA,NA,NA,NA,fair,some_high_school,favorable,NA,white_collar_or_skilled
29,w,favorable,w,noComments,integration,ambivalentFriend,liberal,NA,biracial_living_experience,unfavorable,poor,poor,grade_school_or_less,NA,NA,white_collar_or_skilled
30,w,favorable,w,NA,NA,illiberalFriend,ambivalent,untilBetterPlace,NA,favorable,NA,good,high_school_graduate,NA,NA,semiskilled
31,w,favorable,w,favorable,NA,liberalFriend,liberal,untilOwnHome,NA,NA,good,NA,NA,NA,NA,NA
32,w,favorable,w,favorable,NA,NA,NA,permanent,NA,NA,good,NA,NA,NA,unfavorable,NA
33,w,favorable,w,NA,mutual_acomodation,NA,NA,untilOwnHome,no_biracial_living_experience,NA,NA,poor,some_high_school,unfavorable,NA,white_collar_or_skilled
34,w,favorable,w,favorable,NA,liberalFriend,ambivalent,untilBetterPlace,NA,NA,NA,poor,some_high_school,NA,NA,white_collar_or_skilled
35,w,favorable,w,favorable,mutual_acomodation,ambivalentFriend,ambivalent,untilBetterPlace,no_biracial_living_experience,favorable,poor,NA,NA,NA,NA,NA
36,w,favorable,w,unfavorable,mutual_acomodation,NA,NA,neverThoughtAboutIt,biracial_living_experience,favorable,NA,NA,NA,NA,NA,NA
37,w,favorable,w,NA,NA,NA,NA,untilBetterPlace,NA,favorable,NA,poor,grade_school_or_less,unfavorable,NA,semiskilled
38,w,unfavorable,w,NA,NA,NA,NA,asLongAsEligible,NA,NA,poor,NA,high_school_graduate,unfavorable,NA,semiskilled
39,w,unfavorable,w,NA,mutual_acomodation,NA,NA,NA,biracial_living_experience,favorable,NA,good,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
40,w,favorable,w,favorable,conflict,ambivalentFriend,liberal,untilBetterPlace,biracial_living_experience,favorable,NA,poor,grade_school_or_less,favorable,NA,white_collar_or_skilled
41,w,unfavorable,w,unfavorable,conflict,illiberalFriend,ambivalent,untilOwnHome,no_biracial_living_experience,favorable,NA,fair,some_high_school,NA,NA,white_collar_or_skilled
42,w,favorable,w,unfavorable,NA,liberalFriend,liberal,permanent,NA,NA,NA,hard_to_say,some_high_school,NA,NA,semiskilled
43,w,favorable,w,unfavorable,NA,ambivalentFriend,liberal,neverThoughtAboutIt,NA,unfavorable,poor,fair,NA,NA,NA,NA
44,w,favorable,w,unfavorable,conflict,NA,NA,NA,no_biracial_living_experience,favorable,good,NA,NA,favorable,favorable,NA
45,w,favorable,w,favorableAndUnfavorable,mutual_acomodation,liberalFriend,ambivalent,asLongAsEligible,no_biracial_living_experience,unfavorable,poor,NA,NA,unfavorable,NA,NA
46,w,favorable,w,NA,conflict,NA,NA,asLongAsEligible,no_biracial_living_experience,NA,fair,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
47,w,favorable,w,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,good,good,NA,unfavorable,NA,NA
48,w,unfavorable,w,noComments,NA,liberalFriend,ambivalent,untilBetterPlace,NA,unfavorable,NA,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
49,w,favorable,w,NA,NA,NA,NA,asLongAsEligible,NA,NA,fair,NA,NA,NA,NA,NA
50,w,unfavorable,w,unfavorable,NA,liberalFriend,illiberal,untilOwnHome,NA,NA,good,NA,NA,NA,NA,NA
51,w,favorable,w,NA,NA,NA,NA,asLongAsEligible,NA,favorable,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
52,w,unfavorable,w,unfavorable,mutual_acomodation,NA,NA,untilBetterPlace,biracial_living_experience,favorable,NA,NA,grade_school_or_less,unfavorable,NA,unskilled_domestic_and_personal_service
53,w,favorable,w,unfavorable,NA,illiberalFriend,illiberal,untilBetterPlace,NA,favorable,good,good,high_school_graduate,unfavorable,unfavorable,white_collar_or_skilled
54,w,favorable,w,favorable,mutual_acomodation,NA,NA,NA,biracial_living_experience,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
55,w,favorable,w,unfavorable,conflict,NA,NA,NA,no_biracial_living_experience,favorable,NA,poor,NA,unfavorable,NA,NA
56,w,unfavorable,w,favorable,NA,liberalFriend,liberal,NA,NA,NA,fair,NA,some_high_school,unfavorable,unfavorable,semiskilled
57,w,favorable,w,favorable,NA,NA,NA,permanent,NA,favorable,NA,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
58,w,favorable,w,favorable,NA,NA,NA,permanent,NA,favorable,NA,poor,some_high_school,unfavorable,NA,semiskilled
59,w,unfavorable,w,favorable,mutual_acomodation,NA,NA,NA,no_biracial_living_experience,favorable,NA,NA,some_high_school,NA,NA,semiskilled
60,w,favorable,w,favorableAndUnfavorable,conflict,ambivalentFriend,illiberal,NA,biracial_living_experience,NA,poor,poor,grade_school_or_less,NA,NA,white_collar_or_skilled
61,w,unfavorable,w,favorable,NA,ambivalentFriend,ambivalent,neverThoughtAboutIt,NA,unfavorable,NA,NA,NA,unfavorable,favorable,NA
62,w,favorable,w,unfavorable,mutual_acomodation,illiberalFriend,illiberal,untilBetterPlace,biracial_living_experience,NA,NA,NA,NA,unfavorable,NA,NA
63,w,unfavorable,w,NA,NA,ambivalentFriend,liberal,NA,NA,NA,NA,fair,NA,NA,NA,NA
64,w,favorable,w,NA,integration,NA,NA,asLongAsEligible,biracial_living_experience,unfavorable,NA,good,NA,unfavorable,NA,NA
65,w,favorable,w,favorable,NA,NA,NA,NA,NA,NA,NA,NA,high_school_graduate,NA,NA,semiskilled
66,w,favorable,w,unfavorable,NA,NA,NA,untilBetterPlace,NA,NA,poor,poor,NA,NA,NA,NA
67,w,favorable,w,favorableAndUnfavorable,conflict,liberalFriend,ambivalent,NA,no_biracial_living_experience,favorable,NA,NA,some_high_school,NA,NA,white_collar_or_skilled
