id,evaluationOfHilltown,transiency,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,pastExperience,evaluationOfPhysicalAmenities,satisfactionInField,education,evaluationOfCoResidents,evaluationOfManagement,occupation
399,favorable,NA,NA,NA,liberalFriend,liberal,poor,NA,favorable,good,someHighSchool,favorable,NA,unskilledDomesticPersonalService
400,favorable,untilOwnHome,noComments,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
401,favorable,NA,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
402,NA,neverThoughtAboutIt,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
403,NA,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
404,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,favorable,NA
405,favorable,untilBetterPlace,NA,mutualAcomodataion,ambivalentFriend,liberal,good,biracialLivingExperience,NA,hardToSay,gradeSchoolOrLess,NA,NA,whiteColorSkilled
406,favorable,permanent,favorable,NA,NA,NA,poor,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
407,favorable,asLongAsEligible,unfavorable,mutualAcomodataion,liberalFriend,ambivalent,poor,biracialLivingExperience,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
408,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,NA,NA,someHighSchool,favorable,NA,NA
409,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
410,favorable,asLongAsEligible,favorable,conflict,liberalFriend,liberal,fair,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
411,favorable,asLongAsEligible,unfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
412,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,hardToSay,NA,favorable,hardToSay,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
413,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
414,NA,untilBetterPlace,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
415,favorable,neverThoughtAboutIt,NA,conflict,NA,NA,NA,noBiracialLivingExperience,favorable,NA,NA,NA,NA,NA
416,favorable,asLongAsEligible,favorableAndUnfavorable,conflict,NA,NA,poor,biracialLivingExperience,favorable,poor,NA,favorable,NA,unskilledDomesticPersonalService
417,favorable,asLongAsEligible,favorable,conflict,ambivalentFriend,ambivalent,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
418,favorable,asLongAsEligible,favorable,NA,ambivalentFriend,liberal,fair,NA,favorable,good,gradeSchoolOrLess,NA,NA,semiSkilled
419,favorable,asLongAsEligible,favorable,NA,NA,NA,good,NA,NA,fair,NA,NA,NA,whiteColorSkilled
420,favorable,untilOwnHome,favorable,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
421,favorable,permanent,favorable,conflict,NA,NA,poor,noBiracialLivingExperience,favorable,poor,NA,favorable,NA,unskilledDomesticPersonalService
422,favorable,untilBetterPlace,favorableAndUnfavorable,integration,NA,NA,poor,biracialLivingExperience,NA,poor,gradeSchoolOrLess,NA,NA,whiteColorSkilled
423,favorable,NA,unfavorable,NA,NA,NA,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
424,favorable,untilBetterPlace,NA,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
425,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
426,NA,untilBetterPlace,favorableAndUnfavorable,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,NA,hardToSay,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
427,favorable,neverThoughtAboutIt,NA,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
428,favorable,permanent,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,good,NA,NA,favorable,whiteColorSkilled
429,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,good,someHighSchool,favorable,NA,unskilledDomesticPersonalService
430,favorable,NA,unfavorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
431,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,poor,NA,NA,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
432,favorable,permanent,NA,NA,liberalFriend,liberal,hardToSay,NA,favorable,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
433,favorable,asLongAsEligible,noComments,NA,ambivalentFriend,liberal,fair,NA,favorable,poor,NA,favorable,NA,unskilledDomesticPersonalService
434,favorable,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,hardToSay,NA,NA,favorable,unskilledDomesticPersonalService
435,NA,NA,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
436,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,NA,poor,someHighSchool,NA,NA,whiteColorSkilled
437,favorable,asLongAsEligible,NA,NA,NA,NA,hardToSay,NA,favorable,fair,someHighSchool,NA,NA,unskilledDomesticPersonalService
438,favorable,NA,favorable,mutualAcomodataion,NA,NA,NA,noBiracialLivingExperience,favorable,NA,someHighSchool,favorable,NA,NA
439,NA,permanent,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
440,unfavorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,poor,NA,NA,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
441,favorable,untilBetterPlace,favorableAndUnfavorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,NA,good,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
442,favorable,NA,NA,NA,NA,NA,good,NA,favorable,poor,someHighSchool,NA,NA,whiteColorSkilled
443,unfavorable,NA,NA,integration,NA,NA,poor,biracialLivingExperience,unfavorable,poor,NA,NA,favorable,unskilledDomesticPersonalService
444,favorable,NA,favorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,favorable,favorable,NA
445,favorable,NA,NA,NA,NA,NA,hardToSay,NA,unfavorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
446,favorable,untilBetterPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447,favorable,untilBetterPlace,favorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
448,unfavorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,unfavorable,NA
449,favorable,NA,noComments,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,NA,unfavorable,NA,unskilledDomesticPersonalService
450,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,fair,biracialLivingExperience,favorable,hardToSay,someHighSchool,NA,NA,whiteColorSkilled
451,favorable,NA,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
452,favorable,NA,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,favorable,NA,NA
453,NA,NA,NA,NA,NA,NA,poor,NA,favorable,good,someHighSchool,NA,unfavorable,unskilledDomesticPersonalService
454,favorable,asLongAsEligible,favorableAndUnfavorable,NA,ambivalentFriend,liberal,poor,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
455,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,hardToSay,noBiracialLivingExperience,NA,hardToSay,someHighSchool,favorable,NA,semiSkilled
456,NA,asLongAsEligible,favorable,NA,ambivalentFriend,liberal,poor,NA,NA,fair,highSchoolGraduate,NA,NA,whiteColorSkilled
457,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,unfavorable,NA
458,favorable,untilBetterPlace,favorable,NA,liberalFriend,ambivalent,poor,NA,NA,poor,NA,NA,favorable,unskilledDomesticPersonalService
459,unfavorable,NA,NA,NA,NA,NA,fair,NA,favorable,good,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
460,favorable,asLongAsEligible,favorable,mutualAcomodataion,ambivalentFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
461,favorable,NA,favorable,NA,NA,NA,fair,NA,favorable,poor,highSchoolGraduate,favorable,NA,semiSkilled
462,favorable,permanent,favorable,NA,liberalFriend,liberal,poor,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
463,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,hardToSay,NA,favorable,hardToSay,NA,NA,NA,semiSkilled
464,favorable,NA,favorable,NA,NA,NA,poor,NA,favorable,poor,NA,unfavorable,NA,unskilledDomesticPersonalService
465,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
466,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,favorable,unskilledDomesticPersonalService
467,favorable,permanent,unfavorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
468,NA,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
469,unfavorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,someHighSchool,NA,NA,NA
470,favorable,untilOwnHome,favorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,NA,NA,NA,semiSkilled
471,NA,permanent,unfavorable,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
472,unfavorable,asLongAsEligible,NA,NA,liberalFriend,liberal,good,NA,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
473,favorable,untilBetterPlace,NA,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
474,favorable,NA,favorable,NA,liberalFriend,liberal,good,NA,favorable,good,NA,favorable,NA,unskilledDomesticPersonalService
475,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,hardToSay,NA,NA,good,gradeSchoolOrLess,NA,NA,semiSkilled
476,unfavorable,untilBetterPlace,unfavorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,NA,good,gradeSchoolOrLess,NA,unfavorable,whiteColorSkilled
477,favorable,permanent,favorable,NA,liberalFriend,liberal,poor,NA,NA,fair,NA,NA,NA,semiSkilled
478,favorable,neverThoughtAboutIt,NA,NA,liberalFriend,liberal,poor,NA,favorable,hardToSay,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
479,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,fair,biracialLivingExperience,NA,good,gradeSchoolOrLess,NA,NA,semiSkilled
480,NA,permanent,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
481,favorable,untilBetterPlace,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,unfavorable,permanent,favorable,NA,ambivalentFriend,liberal,poor,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
483,favorable,NA,unfavorable,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
484,NA,untilOwnHome,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,hardToSay,NA,favorable,NA,unskilledDomesticPersonalService
485,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
486,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
487,favorable,NA,unfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,someHighSchool,NA,NA,NA
488,favorable,permanent,noComments,conflict,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,favorable,favorable,NA
489,NA,NA,favorable,NA,liberalFriend,liberal,poor,NA,NA,fair,NA,NA,NA,semiSkilled
490,favorable,permanent,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
491,favorable,NA,NA,NA,NA,NA,good,NA,NA,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
492,NA,NA,favorable,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
493,favorable,NA,NA,NA,NA,NA,poor,NA,favorable,good,gradeSchoolOrLess,favorable,NA,semiSkilled
494,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,favorable,NA,NA
495,NA,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
496,favorable,permanent,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,NA,favorable,NA,NA
497,NA,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,favorable,NA,NA
498,favorable,permanent,favorable,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
499,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
500,favorable,neverThoughtAboutIt,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,someHighSchool,NA,NA,NA
