id,evaluationOfHilltown,transiency,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,pastExperience,evaluationOfPhysicalAmenities,satisfactionInField,education,evaluationOfCoResidents,evaluationOfManagement,occupation
401,favorable,neverThoughtAboutIt,unfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
402,favorable,permanent,noComments,conflict,liberalFriend,liberal,good,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,whiteColorSkilled
403,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,hardToSay,NA,unfavorable,fair,NA,favorable,NA,whiteColorSkilled
404,favorable,untilOwnHome,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,someHighSchool,NA,favorable,NA
405,favorable,asLongAsEligible,favorable,integration,NA,NA,NA,biracialLivingExperience,unfavorable,NA,gradeSchoolOrLess,NA,NA,NA
406,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,liberalFriend,ambivalent,poor,NA,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
407,favorable,untilOwnHome,favorableAndUnfavorable,NA,liberalFriend,liberal,fair,NA,NA,good,gradeSchoolOrLess,favorable,NA,semiSkilled
408,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
409,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,fair,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
410,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,favorable,NA,NA
411,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
412,favorable,asLongAsEligible,favorable,integration,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
413,favorable,NA,NA,conflict,liberalFriend,liberal,good,biracialLivingExperience,NA,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
414,favorable,untilBetterPlace,favorable,NA,NA,NA,good,NA,favorable,fair,gradeSchoolOrLess,unfavorable,NA,unskilledDomesticPersonalService
415,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
416,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,hardToSay,someHighSchool,NA,NA,semiSkilled
417,NA,neverThoughtAboutIt,unfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
418,favorable,permanent,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
419,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
420,unfavorable,NA,noComments,integration,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
421,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
422,unfavorable,permanent,favorable,mutualAcomodataion,liberalFriend,liberal,fair,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
423,favorable,permanent,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
424,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,NA,fair,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
425,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,good,NA,favorable,NA,unskilledDomesticPersonalService
426,favorable,neverThoughtAboutIt,unfavorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,NA,NA,favorable,unskilledDomesticPersonalService
427,favorable,NA,NA,NA,liberalFriend,liberal,poor,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
428,unfavorable,permanent,NA,NA,NA,NA,poor,NA,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
429,favorable,neverThoughtAboutIt,NA,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
430,favorable,untilBetterPlace,favorable,NA,NA,NA,hardToSay,NA,NA,good,gradeSchoolOrLess,NA,NA,whiteColorSkilled
431,favorable,neverThoughtAboutIt,NA,conflict,liberalFriend,liberal,poor,noBiracialLivingExperience,favorable,poor,someHighSchool,favorable,NA,unskilledDomesticPersonalService
432,favorable,NA,favorableAndUnfavorable,mutualAcomodataion,NA,NA,good,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
433,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,semiSkilled
434,favorable,untilBetterPlace,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,favorable,unfavorable,NA
435,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,NA,NA,unfavorable,NA,gradeSchoolOrLess,NA,NA,NA
436,favorable,permanent,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
437,favorable,untilBetterPlace,favorable,NA,ambivalentFriend,liberal,hardToSay,NA,NA,poor,gradeSchoolOrLess,NA,favorable,unskilledDomesticPersonalService
438,favorable,permanent,NA,NA,liberalFriend,liberal,good,NA,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
439,favorable,NA,favorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
440,favorable,untilBetterPlace,favorable,NA,ambivalentFriend,liberal,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
441,favorable,NA,favorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,unfavorable,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
442,favorable,asLongAsEligible,unfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
443,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
444,unfavorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
445,unfavorable,untilOwnHome,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
446,NA,asLongAsEligible,NA,NA,liberalFriend,liberal,poor,NA,NA,good,NA,NA,NA,unskilledDomesticPersonalService
447,unfavorable,permanent,NA,conflict,NA,NA,NA,noBiracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
448,favorable,NA,favorable,NA,NA,NA,hardToSay,NA,favorable,poor,NA,NA,NA,whiteColorSkilled
449,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,hardToSay,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
450,favorable,untilOwnHome,NA,NA,liberalFriend,liberal,poor,NA,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
451,favorable,permanent,favorable,conflict,NA,NA,fair,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,semiSkilled
452,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
453,favorable,untilBetterPlace,unfavorable,mutualAcomodataion,ambivalentFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
454,favorable,permanent,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
455,favorable,NA,NA,NA,liberalFriend,liberal,poor,NA,favorable,hardToSay,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
456,NA,NA,favorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
457,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
458,favorable,permanent,favorable,conflict,NA,NA,poor,noBiracialLivingExperience,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
459,NA,NA,favorableAndUnfavorable,NA,NA,NA,poor,NA,NA,poor,gradeSchoolOrLess,NA,NA,semiSkilled
460,favorable,asLongAsEligible,unfavorable,mutualAcomodataion,ambivalentFriend,liberal,fair,biracialLivingExperience,favorable,hardToSay,NA,favorable,NA,unskilledDomesticPersonalService
461,NA,untilBetterPlace,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
462,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,poor,NA,NA,NA,semiSkilled
463,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
464,favorable,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
465,favorable,NA,unfavorable,NA,liberalFriend,liberal,fair,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
466,NA,NA,NA,mutualAcomodataion,ambivalentFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
467,favorable,asLongAsEligible,NA,NA,liberalFriend,ambivalent,fair,NA,favorable,poor,someHighSchool,NA,NA,semiSkilled
468,favorable,neverThoughtAboutIt,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
469,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,poor,NA,NA,good,someHighSchool,NA,favorable,unskilledDomesticPersonalService
470,favorable,permanent,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,good,someHighSchool,NA,favorable,whiteColorSkilled
471,favorable,neverThoughtAboutIt,favorable,integration,liberalFriend,liberal,good,biracialLivingExperience,favorable,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
472,favorable,asLongAsEligible,NA,NA,NA,NA,poor,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
473,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,favorable,NA
474,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
475,favorable,permanent,favorableAndUnfavorable,NA,NA,NA,good,NA,NA,good,NA,NA,NA,unskilledDomesticPersonalService
476,favorable,untilOwnHome,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,favorable,NA,NA
477,favorable,NA,unfavorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
478,favorable,NA,unfavorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
479,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,favorable,NA
480,favorable,NA,noComments,NA,NA,NA,good,NA,favorable,fair,NA,NA,NA,unskilledDomesticPersonalService
481,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
482,NA,asLongAsEligible,favorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
483,favorable,untilOwnHome,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
484,favorable,neverThoughtAboutIt,NA,conflict,liberalFriend,ambivalent,good,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
485,favorable,untilBetterPlace,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
486,favorable,untilOwnHome,favorable,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
487,favorable,neverThoughtAboutIt,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,hardToSay,NA,favorable,NA,unskilledDomesticPersonalService
488,favorable,asLongAsEligible,favorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
489,favorable,NA,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
490,favorable,permanent,unfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,favorable,NA,NA
491,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,ambivalentFriend,ambivalent,poor,biracialLivingExperience,NA,poor,gradeSchoolOrLess,favorable,unfavorable,unskilledDomesticPersonalService
492,favorable,permanent,favorable,mutualAcomodataion,NA,NA,good,biracialLivingExperience,NA,good,NA,NA,NA,unskilledDomesticPersonalService
493,favorable,permanent,favorable,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,NA,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
494,favorable,asLongAsEligible,favorable,mutualAcomodataion,ambivalentFriend,liberal,good,noBiracialLivingExperience,NA,good,highSchoolGraduate,NA,NA,whiteColorSkilled
495,NA,asLongAsEligible,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
496,favorable,asLongAsEligible,unfavorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
497,favorable,neverThoughtAboutIt,unfavorable,NA,liberalFriend,liberal,poor,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
498,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
499,favorable,permanent,favorableAndUnfavorable,NA,NA,NA,fair,NA,favorable,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
500,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,poor,NA,favorable,poor,someHighSchool,unfavorable,NA,unskilledDomesticPersonalService
