id,evaluationOfHilltown,transiency,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,pastExperience,evaluationOfPhysicalAmenities,satisfactionInField,education,evaluationOfCoResidents,evaluationOfManagement,occupation
397,favorable,untilBetterPlace,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
398,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,favorable,poor,NA,favorable,NA,unskilledDomesticPersonalService
399,favorable,untilBetterPlace,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,favorable,NA,NA
400,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
401,favorable,untilBetterPlace,unfavorable,NA,ambivalentFriend,ambivalent,NA,NA,NA,NA,gradeSchoolOrLess,favorable,NA,NA
402,favorable,neverThoughtAboutIt,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
403,favorable,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,liberal,hardToSay,noBiracialLivingExperience,favorable,good,someHighSchool,NA,NA,whiteColorSkilled
404,NA,NA,favorable,NA,ambivalentFriend,liberal,NA,NA,NA,NA,someHighSchool,NA,NA,NA
405,favorable,untilBetterPlace,favorable,NA,ambivalentFriend,liberal,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
406,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
407,favorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
408,NA,NA,NA,NA,NA,NA,poor,NA,NA,poor,highSchoolGraduate,NA,favorable,unskilledDomesticPersonalService
409,favorable,untilBetterPlace,NA,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,favorable,NA
410,favorable,permanent,favorable,NA,liberalFriend,liberal,NA,NA,unfavorable,NA,gradeSchoolOrLess,unfavorable,NA,NA
411,favorable,neverThoughtAboutIt,favorableAndUnfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,highSchoolGraduate,favorable,NA,unskilledDomesticPersonalService
412,favorable,NA,favorable,integration,liberalFriend,liberal,NA,noBiracialLivingExperience,NA,NA,NA,NA,NA,NA
413,favorable,untilBetterPlace,NA,NA,NA,NA,poor,NA,favorable,fair,NA,unfavorable,NA,unskilledDomesticPersonalService
414,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
415,favorable,NA,favorable,NA,liberalFriend,liberal,poor,NA,NA,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
416,favorable,untilBetterPlace,favorable,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
417,favorable,NA,favorable,NA,liberalFriend,liberal,good,NA,NA,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
418,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,good,NA,favorable,good,someHighSchool,unfavorable,favorable,semiSkilled
419,favorable,untilOwnHome,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
420,favorable,NA,NA,NA,liberalFriend,liberal,fair,NA,NA,good,gradeSchoolOrLess,favorable,favorable,unskilledDomesticPersonalService
421,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
422,favorable,asLongAsEligible,NA,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,whiteColorSkilled
423,unfavorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,unfavorable,NA,NA,NA,NA,NA
424,favorable,permanent,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
425,favorable,untilOwnHome,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,favorable,permanent,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,hardToSay,someHighSchool,NA,NA,semiSkilled
427,favorable,permanent,favorableAndUnfavorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
428,favorable,neverThoughtAboutIt,favorable,conflict,ambivalentFriend,ambivalent,NA,noBiracialLivingExperience,favorable,NA,NA,favorable,NA,NA
429,NA,asLongAsEligible,NA,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
430,favorable,permanent,unfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,unfavorable,NA,NA
431,NA,NA,favorable,NA,NA,NA,poor,NA,NA,poor,gradeSchoolOrLess,NA,unfavorable,unskilledDomesticPersonalService
432,favorable,neverThoughtAboutIt,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,hardToSay,gradeSchoolOrLess,NA,favorable,unskilledDomesticPersonalService
433,favorable,permanent,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
434,favorable,asLongAsEligible,unfavorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
435,favorable,NA,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
436,favorable,untilOwnHome,NA,conflict,liberalFriend,liberal,hardToSay,biracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
437,NA,permanent,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,highSchoolGraduate,favorable,NA,NA
438,favorable,permanent,unfavorable,mutualAcomodataion,ambivalentFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,favorable,NA,NA
439,favorable,NA,favorableAndUnfavorable,integration,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
440,unfavorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,NA,favorable,NA,NA
441,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
442,favorable,NA,favorable,mutualAcomodataion,liberalFriend,ambivalent,poor,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
443,favorable,asLongAsEligible,favorable,NA,liberalFriend,ambivalent,hardToSay,NA,favorable,poor,NA,NA,NA,semiSkilled
444,favorable,permanent,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,favorable,NA,NA
445,favorable,asLongAsEligible,favorable,NA,ambivalentFriend,ambivalent,hardToSay,NA,favorable,hardToSay,NA,NA,NA,whiteColorSkilled
446,favorable,untilBetterPlace,NA,NA,liberalFriend,liberal,poor,NA,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
447,favorable,NA,favorable,NA,liberalFriend,liberal,poor,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
448,favorable,asLongAsEligible,unfavorable,NA,NA,NA,poor,NA,NA,good,gradeSchoolOrLess,NA,NA,semiSkilled
449,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
450,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
451,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,hardToSay,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
452,favorable,NA,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,favorable,NA
453,NA,NA,noComments,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
454,NA,untilOwnHome,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
455,unfavorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,unfavorable,NA
456,unfavorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
457,favorable,neverThoughtAboutIt,NA,integration,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
458,favorable,NA,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
459,NA,NA,favorable,conflict,NA,NA,NA,biracialLivingExperience,unfavorable,NA,NA,NA,NA,NA
460,NA,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
461,NA,NA,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,fair,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
462,favorable,permanent,NA,NA,liberalFriend,liberal,fair,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
463,favorable,NA,NA,conflict,NA,NA,good,biracialLivingExperience,favorable,poor,NA,NA,favorable,unskilledDomesticPersonalService
464,unfavorable,asLongAsEligible,favorable,integration,NA,NA,hardToSay,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
465,favorable,permanent,favorable,NA,ambivalentFriend,ambivalent,NA,NA,NA,NA,highSchoolGraduate,favorable,NA,NA
466,NA,NA,NA,NA,liberalFriend,ambivalent,fair,NA,favorable,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
467,favorable,NA,unfavorable,NA,NA,NA,good,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
468,favorable,neverThoughtAboutIt,NA,NA,liberalFriend,ambivalent,good,NA,favorable,fair,someHighSchool,NA,favorable,whiteColorSkilled
469,NA,NA,NA,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
470,favorable,untilOwnHome,NA,integration,NA,NA,fair,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
471,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
472,unfavorable,untilOwnHome,noComments,NA,NA,NA,poor,NA,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
473,favorable,untilBetterPlace,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,favorable,NA,NA
474,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,favorable,good,NA,favorable,unfavorable,semiSkilled
475,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,ambivalentFriend,liberal,poor,NA,favorable,poor,NA,NA,NA,semiSkilled
476,favorable,untilBetterPlace,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
477,unfavorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
478,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,favorable,favorable,NA
479,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,favorable,neverThoughtAboutIt,noComments,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
481,favorable,untilOwnHome,favorableAndUnfavorable,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,NA,NA,NA,NA
482,favorable,untilOwnHome,NA,integration,NA,NA,good,biracialLivingExperience,favorable,good,highSchoolGraduate,favorable,NA,whiteColorSkilled
483,favorable,neverThoughtAboutIt,NA,integration,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
484,favorable,untilOwnHome,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,favorable,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,NA,poor,someHighSchool,NA,favorable,unskilledDomesticPersonalService
486,favorable,untilOwnHome,favorable,NA,NA,NA,poor,NA,NA,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
487,favorable,untilBetterPlace,favorableAndUnfavorable,conflict,NA,NA,fair,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,semiSkilled
488,NA,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
489,NA,permanent,favorable,NA,NA,NA,poor,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
490,favorable,neverThoughtAboutIt,favorable,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
491,NA,NA,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
492,favorable,untilOwnHome,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
493,favorable,untilBetterPlace,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
494,NA,neverThoughtAboutIt,favorable,NA,ambivalentFriend,liberal,poor,NA,NA,poor,gradeSchoolOrLess,NA,NA,semiSkilled
495,favorable,NA,favorableAndUnfavorable,integration,NA,NA,poor,biracialLivingExperience,favorable,good,NA,NA,NA,semiSkilled
496,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
497,favorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,favorable,NA
498,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,good,biracialLivingExperience,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
499,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,hardToSay,highSchoolGraduate,favorable,NA,unskilledDomesticPersonalService
500,favorable,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
