id,evaluationOfHilltown,transiency,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,pastExperience,evaluationOfPhysicalAmenities,satisfactionInField,education,evaluationOfCoResidents,evaluationOfManagement,occupation
397,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,good,NA,NA,poor,someHighSchool,NA,NA,whiteColorSkilled
398,favorable,asLongAsEligible,unfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
399,favorable,untilBetterPlace,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
400,favorable,untilBetterPlace,NA,NA,NA,NA,poor,NA,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
401,favorable,NA,favorableAndUnfavorable,conflict,NA,NA,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
402,NA,neverThoughtAboutIt,favorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,favorable,NA
403,NA,NA,unfavorable,NA,NA,NA,hardToSay,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
404,favorable,NA,favorable,mutualAcomodataion,ambivalentFriend,ambivalent,poor,biracialLivingExperience,favorable,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
405,unfavorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
406,favorable,NA,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
407,favorable,asLongAsEligible,favorable,conflict,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
408,NA,asLongAsEligible,NA,NA,NA,NA,hardToSay,NA,NA,poor,someHighSchool,favorable,NA,unskilledDomesticPersonalService
409,favorable,NA,NA,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,NA,good,NA,NA,NA,semiSkilled
410,favorable,NA,NA,mutualAcomodataion,ambivalentFriend,liberal,hardToSay,biracialLivingExperience,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
411,favorable,untilBetterPlace,NA,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
412,favorable,asLongAsEligible,favorable,conflict,liberalFriend,liberal,good,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
413,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,NA,poor,gradeSchoolOrLess,unfavorable,NA,unskilledDomesticPersonalService
414,favorable,untilBetterPlace,NA,mutualAcomodataion,liberalFriend,liberal,fair,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,semiSkilled
415,unfavorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
416,favorable,NA,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,ambivalent,NA,biracialLivingExperience,favorable,NA,NA,favorable,NA,NA
417,favorable,permanent,unfavorable,conflict,liberalFriend,liberal,hardToSay,noBiracialLivingExperience,NA,poor,NA,NA,NA,semiSkilled
418,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,NA,good,NA,NA,NA,whiteColorSkilled
419,favorable,NA,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
420,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
421,favorable,NA,NA,NA,liberalFriend,liberal,poor,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
422,favorable,NA,unfavorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
423,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,unfavorable,NA,gradeSchoolOrLess,NA,favorable,NA
424,favorable,untilOwnHome,favorable,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,NA,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
425,NA,NA,NA,NA,liberalFriend,liberal,fair,NA,favorable,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
426,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,someHighSchool,NA,NA,NA
427,favorable,permanent,NA,NA,liberalFriend,liberal,poor,NA,favorable,good,NA,NA,NA,whiteColorSkilled
428,favorable,NA,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
429,favorable,untilOwnHome,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
430,favorable,asLongAsEligible,favorable,integration,NA,NA,poor,biracialLivingExperience,NA,poor,NA,NA,NA,semiSkilled
431,unfavorable,NA,favorable,mutualAcomodataion,liberalFriend,ambivalent,poor,biracialLivingExperience,NA,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
432,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
433,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,hardToSay,highSchoolGraduate,unfavorable,NA,unskilledDomesticPersonalService
434,favorable,untilOwnHome,favorable,NA,NA,NA,poor,NA,favorable,poor,gradeSchoolOrLess,NA,unfavorable,unskilledDomesticPersonalService
435,favorable,asLongAsEligible,favorable,integration,NA,NA,poor,biracialLivingExperience,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
436,favorable,asLongAsEligible,unfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,unfavorable,good,someHighSchool,favorable,NA,semiSkilled
437,favorable,NA,favorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,favorable,NA,NA
438,favorable,untilBetterPlace,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,highSchoolGraduate,NA,NA,semiSkilled
439,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,favorable,NA
440,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,good,NA,favorable,fair,gradeSchoolOrLess,NA,NA,whiteColorSkilled
441,favorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
442,favorable,asLongAsEligible,NA,NA,NA,NA,fair,NA,favorable,fair,NA,NA,NA,unskilledDomesticPersonalService
443,favorable,untilBetterPlace,favorableAndUnfavorable,conflict,NA,NA,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
444,favorable,NA,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
445,favorable,NA,favorable,conflict,NA,NA,poor,biracialLivingExperience,favorable,fair,NA,NA,NA,whiteColorSkilled
446,favorable,NA,favorable,integration,liberalFriend,ambivalent,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
447,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
448,favorable,NA,NA,conflict,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
449,favorable,NA,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
450,favorable,NA,favorableAndUnfavorable,NA,ambivalentFriend,ambivalent,fair,NA,favorable,hardToSay,someHighSchool,NA,NA,semiSkilled
451,unfavorable,asLongAsEligible,NA,NA,NA,NA,hardToSay,NA,NA,good,NA,NA,NA,whiteColorSkilled
452,favorable,untilBetterPlace,favorable,NA,ambivalentFriend,liberal,hardToSay,NA,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
453,favorable,permanent,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,favorable,NA,NA
454,NA,asLongAsEligible,unfavorable,NA,liberalFriend,liberal,poor,NA,NA,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
455,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
456,favorable,NA,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
457,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
458,favorable,untilBetterPlace,NA,NA,NA,NA,good,NA,favorable,hardToSay,NA,NA,NA,whiteColorSkilled
459,favorable,NA,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
460,favorable,neverThoughtAboutIt,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,fair,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
461,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
462,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
463,favorable,untilBetterPlace,NA,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
464,NA,NA,favorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,someHighSchool,favorable,favorable,unskilledDomesticPersonalService
465,favorable,asLongAsEligible,unfavorable,NA,liberalFriend,liberal,good,NA,favorable,poor,someHighSchool,favorable,NA,semiSkilled
466,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
467,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
468,unfavorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
469,unfavorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,fair,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
470,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
471,favorable,untilOwnHome,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
472,favorable,permanent,NA,mutualAcomodataion,NA,NA,good,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
473,favorable,permanent,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,hardToSay,someHighSchool,favorable,favorable,unskilledDomesticPersonalService
474,favorable,untilOwnHome,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
475,favorable,untilBetterPlace,unfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
476,favorable,NA,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
477,NA,neverThoughtAboutIt,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
478,favorable,permanent,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
479,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,poor,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
480,NA,asLongAsEligible,favorable,NA,NA,NA,poor,NA,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
481,favorable,neverThoughtAboutIt,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,NA,favorable,NA,unskilledDomesticPersonalService
482,NA,NA,favorable,integration,NA,NA,fair,biracialLivingExperience,NA,poor,gradeSchoolOrLess,NA,NA,semiSkilled
483,favorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,favorable,NA,NA
484,favorable,untilBetterPlace,unfavorable,NA,liberalFriend,liberal,fair,NA,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
485,unfavorable,NA,noComments,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
486,favorable,NA,NA,conflict,NA,NA,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
487,favorable,permanent,NA,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
488,favorable,neverThoughtAboutIt,NA,NA,ambivalentFriend,liberal,fair,NA,NA,good,NA,NA,NA,semiSkilled
489,favorable,untilOwnHome,unfavorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,favorable,favorable,NA
490,favorable,NA,favorable,NA,NA,NA,poor,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
491,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
492,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,NA,fair,NA,NA,NA,semiSkilled
493,NA,neverThoughtAboutIt,NA,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
494,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,favorable,NA,NA
495,favorable,permanent,unfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
496,unfavorable,permanent,NA,NA,NA,NA,poor,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
497,favorable,NA,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
498,favorable,NA,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
499,favorable,permanent,favorable,NA,ambivalentFriend,liberal,fair,NA,favorable,fair,gradeSchoolOrLess,NA,NA,whiteColorSkilled
500,favorable,permanent,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
