id,evaluationOfHilltown,transiency,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,pastExperience,evaluationOfPhysicalAmenities,satisfactionInField,education,evaluationOfCoResidents,evaluationOfManagement,occupation
397,favorable,neverThoughtAboutIt,NA,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,favorable,NA,NA
398,unfavorable,NA,favorableAndUnfavorable,NA,NA,NA,good,NA,NA,good,highSchoolGraduate,favorable,NA,unskilledDomesticPersonalService
399,favorable,asLongAsEligible,NA,conflict,NA,NA,poor,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,whiteColorSkilled
400,favorable,NA,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
401,favorable,untilBetterPlace,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,fair,biracialLivingExperience,favorable,hardToSay,gradeSchoolOrLess,NA,favorable,unskilledDomesticPersonalService
402,favorable,neverThoughtAboutIt,NA,NA,liberalFriend,liberal,poor,NA,NA,good,NA,unfavorable,NA,unskilledDomesticPersonalService
403,favorable,NA,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,favorable,asLongAsEligible,unfavorable,conflict,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
405,NA,asLongAsEligible,NA,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
406,favorable,neverThoughtAboutIt,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,NA,poor,highSchoolGraduate,favorable,NA,unskilledDomesticPersonalService
407,favorable,permanent,favorableAndUnfavorable,conflict,liberalFriend,liberal,NA,noBiracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
408,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
409,NA,asLongAsEligible,favorable,mutualAcomodataion,ambivalentFriend,liberal,fair,biracialLivingExperience,NA,good,someHighSchool,NA,NA,semiSkilled
410,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
411,favorable,NA,favorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
412,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,hardToSay,NA,favorable,NA,unskilledDomesticPersonalService
413,favorable,untilBetterPlace,favorableAndUnfavorable,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
414,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,poor,NA,favorable,poor,NA,NA,unfavorable,unskilledDomesticPersonalService
415,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,good,NA,NA,NA,whiteColorSkilled
416,favorable,NA,NA,conflict,NA,NA,poor,biracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
417,favorable,asLongAsEligible,favorable,NA,NA,NA,hardToSay,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
418,favorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,favorable,NA
419,favorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
420,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
421,favorable,NA,NA,conflict,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
422,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
423,favorable,untilBetterPlace,NA,NA,liberalFriend,liberal,poor,NA,NA,poor,NA,favorable,NA,unskilledDomesticPersonalService
424,favorable,NA,unfavorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
425,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,NA,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
426,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
427,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,good,NA,NA,fair,highSchoolGraduate,unfavorable,NA,unskilledDomesticPersonalService
428,favorable,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
429,unfavorable,asLongAsEligible,NA,NA,liberalFriend,liberal,poor,NA,favorable,fair,gradeSchoolOrLess,NA,favorable,semiSkilled
430,favorable,permanent,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
431,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,fair,NA,NA,NA,semiSkilled
432,favorable,untilBetterPlace,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
433,favorable,asLongAsEligible,NA,NA,NA,NA,hardToSay,NA,unfavorable,poor,NA,favorable,NA,whiteColorSkilled
434,favorable,permanent,favorableAndUnfavorable,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,favorable,NA,NA
435,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
436,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
437,favorable,permanent,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
438,favorable,asLongAsEligible,favorable,NA,NA,NA,fair,NA,favorable,poor,NA,NA,unfavorable,semiSkilled
439,favorable,NA,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
440,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
441,favorable,NA,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,poor,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
442,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
443,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
444,favorable,permanent,unfavorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,favorable,NA,NA
445,NA,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,NA,noBiracialLivingExperience,NA,NA,highSchoolGraduate,NA,NA,NA
446,NA,asLongAsEligible,NA,NA,ambivalentFriend,ambivalent,good,NA,NA,poor,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
447,unfavorable,neverThoughtAboutIt,favorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
448,favorable,neverThoughtAboutIt,NA,NA,NA,NA,good,NA,NA,good,NA,NA,NA,unskilledDomesticPersonalService
449,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
450,unfavorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
451,favorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,favorable,NA
452,NA,untilOwnHome,unfavorable,mutualAcomodataion,liberalFriend,liberal,good,noBiracialLivingExperience,NA,good,NA,NA,NA,unskilledDomesticPersonalService
453,NA,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,NA,fair,gradeSchoolOrLess,NA,NA,whiteColorSkilled
454,favorable,asLongAsEligible,favorable,integration,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
455,favorable,NA,NA,NA,NA,NA,fair,NA,NA,poor,NA,favorable,NA,unskilledDomesticPersonalService
456,favorable,permanent,unfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,someHighSchool,favorable,NA,NA
457,NA,NA,NA,NA,NA,NA,hardToSay,NA,NA,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
458,favorable,NA,favorable,NA,NA,NA,hardToSay,NA,favorable,hardToSay,NA,favorable,NA,semiSkilled
459,favorable,NA,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,favorable,NA,NA
460,favorable,NA,favorable,NA,liberalFriend,ambivalent,NA,NA,NA,NA,NA,NA,NA,NA
461,favorable,asLongAsEligible,favorable,mutualAcomodataion,ambivalentFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,unfavorable,NA
462,NA,permanent,favorable,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
463,unfavorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,fair,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
464,favorable,asLongAsEligible,NA,conflict,liberalFriend,liberal,poor,noBiracialLivingExperience,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
465,favorable,NA,favorable,mutualAcomodataion,liberalFriend,ambivalent,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
466,favorable,untilBetterPlace,favorableAndUnfavorable,conflict,ambivalentFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
467,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,favorable,NA,NA
468,favorable,asLongAsEligible,unfavorable,NA,NA,NA,hardToSay,NA,NA,poor,gradeSchoolOrLess,NA,NA,whiteColorSkilled
469,favorable,NA,NA,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
470,favorable,asLongAsEligible,unfavorable,integration,ambivalentFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,favorable,NA
471,favorable,neverThoughtAboutIt,NA,integration,NA,NA,good,biracialLivingExperience,favorable,fair,gradeSchoolOrLess,NA,NA,whiteColorSkilled
472,favorable,permanent,favorable,NA,liberalFriend,liberal,good,NA,favorable,hardToSay,someHighSchool,NA,NA,semiSkilled
473,favorable,permanent,noComments,conflict,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,favorable,NA
474,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,poor,NA,NA,hardToSay,highSchoolGraduate,NA,NA,semiSkilled
475,favorable,permanent,noComments,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
476,NA,asLongAsEligible,favorable,NA,liberalFriend,liberal,fair,NA,favorable,fair,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
477,favorable,NA,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
478,unfavorable,permanent,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,favorable,whiteColorSkilled
479,favorable,permanent,unfavorable,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,NA,good,NA,NA,NA,unskilledDomesticPersonalService
480,unfavorable,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
481,favorable,NA,favorableAndUnfavorable,NA,NA,NA,poor,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
482,favorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
483,favorable,NA,NA,conflict,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
484,favorable,untilOwnHome,NA,NA,liberalFriend,liberal,poor,NA,favorable,good,NA,NA,NA,semiSkilled
485,favorable,untilOwnHome,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
486,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
487,favorable,NA,favorable,NA,NA,NA,good,NA,favorable,hardToSay,gradeSchoolOrLess,unfavorable,NA,whiteColorSkilled
488,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
489,favorable,permanent,favorable,conflict,NA,NA,hardToSay,biracialLivingExperience,NA,good,NA,NA,NA,whiteColorSkilled
490,favorable,untilOwnHome,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
491,favorable,neverThoughtAboutIt,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,NA,good,gradeSchoolOrLess,NA,NA,whiteColorSkilled
492,favorable,neverThoughtAboutIt,NA,NA,NA,NA,hardToSay,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
493,unfavorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
494,NA,permanent,noComments,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
495,favorable,neverThoughtAboutIt,favorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
496,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,poor,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
497,favorable,NA,NA,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
498,favorable,asLongAsEligible,favorable,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
499,favorable,permanent,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,fair,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
500,favorable,NA,unfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
